PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Latitude	Longitude	Altitude
15821	14901276	-2.396249	0.090371	9.157421	0.138049	0.408830	-0.032744	39.978463417	116.338942445	45.704415
15822	14901301	-2.406510	-0.148418	9.296329	0.112869	0.413470	-0.024748	39.978463384	116.338942461	45.705456
15823	14901326	-2.265963	-0.151043	9.283110	0.083746	0.413401	-0.012209	39.978463350	116.338942477	45.706496
15824	14901351	-2.163192	-0.031685	9.036074	0.112680	0.433005	-0.027451	39.978463317	116.338942493	45.707531
15825	14901376	-2.209907	0.133162	9.096487	0.127821	0.443454	-0.028025	39.978463283	116.338942509	45.708561
15826	14901401	-2.292763	0.116456	9.145611	0.099099	0.441004	-0.033258	39.978463250	116.338942525	45.709587
15827	14901426	-2.126693	0.489657	9.093689	0.072238	0.439765	-0.011055	39.978463216	116.338942541	45.699608
15828	14901451	-1.842446	0.295147	8.839071	0.056756	0.447345	-0.012487	39.978463182	116.338942558	45.700623
15829	14901476	-2.005716	0.018131	8.951229	0.072171	0.468284	-0.039554	39.978463148	116.338942574	45.701632
15830	14901501	-2.370576	-0.360788	9.104077	0.144525	0.482187	-0.066866	39.978463114	116.338942591	45.702636
15831	14901526	-2.513675	-0.219041	9.099132	0.229903	0.489441	-0.115511	39.978463080	116.338942607	45.703643
15832	14901551	-2.457119	0.048632	9.270386	0.262323	0.483370	-0.134075	39.978463046	116.338942624	45.704640
15833	14901576	-2.528881	0.166640	9.369193	0.264423	0.458948	-0.145365	39.978463012	116.338942641	45.705636
15834	14901601	-2.530343	0.210557	9.399905	0.258648	0.447865	-0.140394	39.978462978	116.338942658	45.706629
15835	14901626	-2.518369	0.138346	9.556708	0.237191	0.446725	-0.130551	39.978462943	116.338942675	45.704978
15836	14901651	-2.593327	0.161018	9.764285	0.230460	0.438465	-0.122592	39.978462909	116.338942692	45.705969
15837	14901676	-2.568745	0.043930	9.778535	0.221589	0.440671	-0.119530	39.978462874	116.338942709	45.706961
15838	14901701	-2.442925	0.147599	9.664512	0.204973	0.449048	-0.114407	39.978462840	116.338942727	45.707952
15839	14901726	-2.398163	0.200715	9.441210	0.175139	0.471056	-0.102265	39.978462805	116.338942744	45.708938
15840	14901751	-2.439439	0.270891	9.456055	0.151451	0.478904	-0.090702	39.978462770	116.338942762	45.709926
15841	14901776	-2.567669	0.372427	9.546795	0.136328	0.487164	-0.076316	39.978462735	116.338942780	45.710912
15842	14901801	-2.637867	0.557942	9.617903	0.114034	0.483899	-0.064850	39.978462700	116.338942798	45.711898
15843	14901826	-2.694146	0.576136	9.538089	0.074399	0.479011	-0.069606	39.978462666	116.338942817	45.690337
15844	14901851	-2.807170	0.543269	9.516643	0.046411	0.471081	-0.093982	39.978462630	116.338942835	45.691317
15845	14901876	-3.067230	0.629238	9.374364	0.065129	0.467192	-0.137648	39.978462595	116.338942853	45.692297
15846	14901901	-2.938856	0.544367	9.242429	0.097361	0.459077	-0.177364	39.978462560	116.338942872	45.693275
15847	14901926	-2.763690	0.518310	9.199852	0.107980	0.453104	-0.211491	39.978462524	116.338942890	45.694247
15848	14901951	-2.476640	0.459836	8.988275	0.109425	0.447647	-0.242053	39.978462489	116.338942909	45.695219
15849	14901976	-2.509885	0.389502	9.045268	0.110093	0.464001	-0.265034	39.978462453	116.338942928	45.696186
15850	14902001	-2.898312	0.321932	9.467960	0.127189	0.461912	-0.279059	39.978462418	116.338942947	45.697151
15851	14902026	-3.070006	0.274053	9.743087	0.133583	0.453337	-0.297715	39.978462382	116.338942965	45.715147
15852	14902051	-2.937434	0.237257	9.611303	0.099376	0.442021	-0.294398	39.978462346	116.338942985	45.716114
15853	14902076	-2.958424	0.192916	9.720303	0.048716	0.438701	-0.292672	39.978462310	116.338943004	45.717083
15854	14902101	-3.345283	0.017181	9.989570	0.027233	0.435446	-0.283225	39.978462274	116.338943023	45.718053
15855	14902126	-3.194796	0.068344	9.897987	0.011928	0.432077	-0.266753	39.978462238	116.338943043	45.719032
15856	14902151	-2.886579	0.194537	9.629816	-0.044270	0.442912	-0.246033	39.978462202	116.338943063	45.720006
15857	14902176	-2.868370	0.100255	9.467204	-0.080287	0.458616	-0.237325	39.978462166	116.338943082	45.720981
15858	14902201	-3.006144	0.011170	9.380358	-0.084855	0.457814	-0.231864	39.978462130	116.338943102	45.721954
15859	14902226	-3.091843	-0.019470	9.472011	-0.080411	0.467670	-0.226520	39.978462093	116.338943122	45.729908
15861	14902251	-3.115499	-0.065131	9.535705	-0.086099	0.465979	-0.222185	39.978462057	116.338943142	45.730882
15863	14902276	-3.059042	-0.140788	9.510196	-0.108446	0.459984	-0.220098	39.978462020	116.338943162	45.731857
15864	14902301	-3.013310	-0.137640	9.410443	-0.117441	0.463080	-0.228684	39.978461984	116.338943183	45.732831
15865	14902326	-2.966189	-0.045256	9.364219	-0.123365	0.459726	-0.218025	39.978461674	116.338942373	45.607852
15866	14902351	-2.965801	0.021301	9.240702	-0.133298	0.463788	-0.209157	39.978461642	116.338942378	45.607825
15867	14902376	-2.999102	-0.113677	9.252208	-0.137292	0.470840	-0.210698	39.978461611	116.338942382	45.607797
15868	14902401	-3.168613	-0.157539	9.232016	-0.138156	0.465864	-0.217280	39.978461579	116.338942387	45.607769
15869	14902426	-3.276588	-0.210470	9.394097	-0.133324	0.462073	-0.208800	39.978461548	116.338942391	45.631901
15870	14902451	-3.465516	-0.081510	9.526171	-0.134653	0.442763	-0.212115	39.978461516	116.338942395	45.631876
15871	14902476	-3.453333	-0.002205	9.638153	-0.155029	0.425984	-0.209509	39.978461484	116.338942400	45.631854
15872	14902501	-3.233532	0.082560	9.424355	-0.173841	0.412753	-0.214142	39.978461452	116.338942404	45.631833
15873	14902526	-3.036196	-0.010336	9.241856	-0.171500	0.420715	-0.225945	39.978461420	116.338942409	45.631807
15874	14902551	-2.993579	-0.164397	9.213436	-0.164452	0.434242	-0.231971	39.978461388	116.338942414	45.631786
15875	14902576	-2.963337	-0.160337	9.240098	-0.146186	0.452583	-0.228275	39.978461357	116.338942418	45.631763
15876	14902601	-3.385117	-0.505785	9.628641	-0.115594	0.476377	-0.224513	39.978461325	116.338942423	45.631742
15877	14902626	-3.831704	-0.676821	10.092102	-0.079890	0.464575	-0.220047	39.978461293	116.338942427	45.637775
15878	14902651	-3.719644	-0.440068	10.053020	-0.089702	0.446312	-0.198886	39.978461261	116.338942431	45.637765
15879	14902676	-3.569565	-0.495218	10.086196	-0.122505	0.429896	-0.190680	39.978461228	116.338942436	45.637759
15880	14902701	-3.636221	-0.484065	9.708308	-0.099137	0.421596	-0.186056	39.978461196	116.338942440	45.637758
15881	14902726	-3.366324	-0.387764	9.316247	-0.084801	0.430027	-0.183427	39.978461164	116.338942445	45.637751
15882	14902751	-3.178643	-0.409443	9.231170	-0.082734	0.434762	-0.175522	39.978461132	116.338942449	45.637752
15883	14902776	-3.330166	-0.321366	9.246023	-0.068599	0.421579	-0.169528	39.978461100	116.338942454	45.637753
15884	14902801	-3.385475	-0.344987	9.305752	-0.051656	0.410561	-0.178146	39.978461067	116.338942458	45.637755
15885	14902826	-3.354981	-0.212892	9.306214	-0.038762	0.406291	-0.195810	39.978461035	116.338942462	45.673951
15886	14902851	-3.240618	-0.181312	9.340983	-0.024164	0.400835	-0.208826	39.978461003	116.338942467	45.673956
15887	14902876	-3.157922	-0.314632	9.262078	-0.008267	0.399987	-0.221331	39.978460970	116.338942471	45.673962
15888	14902901	-3.054661	-0.366948	9.276595	-0.004351	0.414617	-0.230132	39.978460938	116.338942476	45.673968
15889	14902926	-2.947346	-0.412612	9.319090	0.003225	0.428306	-0.226825	39.978460905	116.338942480	45.673971
15890	14902951	-3.181935	-0.384127	9.457453	0.008865	0.447623	-0.233066	39.978460873	116.338942484	45.673976
15891	14902976	-3.443353	-0.526865	9.734930	0.040600	0.455053	-0.238781	39.978460840	116.338942489	45.673983
15892	14903001	-3.627903	-0.436035	9.733734	0.068121	0.470489	-0.245467	39.978460807	116.338942493	45.673993
15893	14903026	-3.278781	-0.332602	9.627825	0.049338	0.476769	-0.238714	39.978460775	116.338942498	45.683594
15894	14903051	-3.119354	-0.105882	9.386536	0.010887	0.481889	-0.225753	39.978460742	116.338942502	45.683609
15895	14903076	-3.069233	-0.157306	9.158899	-0.008553	0.490703	-0.208765	39.978460709	116.338942506	45.683624
15896	14903101	-3.216302	-0.046743	9.060715	-0.002041	0.496166	-0.205164	39.978460676	116.338942511	45.683638
15897	14903126	-3.339121	0.027194	9.162024	0.014485	0.485233	-0.196520	39.978460643	116.338942515	45.683649
15898	14903151	-3.232628	-0.159158	8.916568	0.004818	0.480366	-0.193892	39.978460610	116.338942520	45.683660
15899	14903176	-3.115414	0.279105	9.146995	0.002961	0.486828	-0.217122	39.978460577	116.338942524	45.683669
15900	14903201	-3.149876	0.424715	9.221944	0.006992	0.507629	-0.230683	39.978460544	116.338942529	45.683678
15901	14903226	-3.067345	0.182653	9.141371	-0.015262	0.515366	-0.234424	39.978460511	116.338942534	45.687855
15902	14903251	-2.945699	0.181905	8.984412	-0.050686	0.539304	-0.236538	39.978460478	116.338942538	45.687861
15903	14903276	-2.996808	0.099394	8.980115	-0.045940	0.592286	-0.250061	39.978460444	116.338942543	45.687864
15904	14903301	-2.965929	0.103582	9.334057	-0.016768	0.646670	-0.241683	39.978460411	116.338942548	45.687865
15905	14903326	-2.765733	-0.005865	9.106289	-0.035642	0.691231	-0.227769	39.978460378	116.338942552	45.687867
15906	14903351	-2.804321	0.016119	9.136994	-0.094043	0.736341	-0.213693	39.978460344	116.338942557	45.687864
15907	14903376	-2.829324	0.061200	9.239552	-0.095364	0.779587	-0.217001	39.978460311	116.338942562	45.687860
15908	14903401	-2.649372	0.136490	8.957789	-0.104463	0.825089	-0.226355	39.978460277	116.338942567	45.687853
15909	14903426	-2.412189	0.131031	8.947284	-0.113669	0.852256	-0.242274	39.978460243	116.338942571	45.691433
15910	14903451	-2.422275	0.084587	8.470849	-0.124860	0.871545	-0.264145	39.978460209	116.338942576	45.691417
15911	14903476	-2.573505	0.101561	8.388327	-0.142367	0.916435	-0.275664	39.978460175	116.338942581	45.691393
15912	14903501	-2.891772	-0.066991	8.197339	-0.125530	0.951952	-0.298043	39.978460141	116.338942586	45.691363
15913	14903526	-3.047761	-0.061888	8.322278	-0.114815	1.003698	-0.305207	39.978460107	116.338942591	45.691327
15914	14903551	-2.926043	-0.180343	8.698467	-0.103067	1.036607	-0.319274	39.978460073	116.338942596	45.691284
15915	14903576	-2.959082	-0.050976	8.682927	-0.098248	1.060665	-0.330325	39.978460039	116.338942601	45.691237
15916	14903601	-2.876061	0.103448	8.619677	-0.124949	1.092004	-0.334686	39.978460005	116.338942606	45.691185
15917	14903626	-3.151694	-0.113600	8.518998	-0.150698	1.147901	-0.340775	39.978459971	116.338942611	45.675844
15918	14903651	-3.271626	-0.283269	9.018607	-0.113413	1.191287	-0.359745	39.978459936	116.338942616	45.675781
15919	14903676	-3.340310	-0.306040	8.828244	-0.061932	1.234551	-0.385523	39.978459902	116.338942621	45.675717
15920	14903701	-3.341399	-0.227528	8.809839	-0.068346	1.296648	-0.398573	39.978459867	116.338942627	45.675649
15921	14903726	-3.321459	-0.411022	8.938342	-0.045100	1.346644	-0.408145	39.978459833	116.338942632	45.675579
15922	14903751	-3.471926	-1.207368	9.181823	0.025171	1.407921	-0.449348	39.978459798	116.338942637	45.675508
15923	14903776	-3.420402	-1.389716	9.371472	0.168802	1.457463	-0.505643	39.978459764	116.338942642	45.675437
15924	14903801	-3.564810	-0.697653	9.067741	0.271058	1.532654	-0.520012	39.978459729	116.338942647	45.675367
15925	14903826	-3.689412	-0.424676	8.898144	0.267166	1.632523	-0.475419	39.978459694	116.338942651	45.683195
15926	14903851	-3.292693	-0.600041	9.722278	0.216742	1.718472	-0.430963	39.978459659	116.338942656	45.683125
15927	14903876	-2.845099	-0.801426	9.902081	0.260045	1.731856	-0.424742	39.978459624	116.338942661	45.683057
15928	14903901	-3.152001	-0.626241	8.694272	0.268051	1.822126	-0.381068	39.978459589	116.338942666	45.682988
15929	14903926	-3.597121	-0.743825	8.877318	0.271157	1.951860	-0.341088	39.978459554	116.338942671	45.682907
15930	14903951	-4.293382	-0.697828	9.501216	0.329249	2.036456	-0.305134	39.978459519	116.338942676	45.682836
15931	14903976	-4.256297	-0.552026	10.223805	0.357141	2.072793	-0.285541	39.978459483	116.338942681	45.682771
15932	14904001	-4.217407	-0.095075	9.519176	0.332997	2.088645	-0.262437	39.978459448	116.338942685	45.682711
15933	14904026	-4.449414	0.067375	8.791597	0.303796	2.173196	-0.240924	39.978459413	116.338942690	45.689641
15934	14904051	-5.128185	-0.179963	9.120628	0.366004	2.294790	-0.243199	39.978459377	116.338942695	45.689586
15935	14904076	-5.338699	-0.326927	9.769991	0.511635	2.431145	-0.269501	39.978459342	116.338942700	45.689537
15936	14904101	-4.526774	-0.029265	9.932147	0.569617	2.621966	-0.299010	39.978459306	116.338942705	45.689496
15937	14904126	-3.475117	0.092082	9.862744	0.590598	2.827934	-0.316062	39.978459270	116.338942710	45.689456
15938	14904151	-3.097195	0.050708	9.139273	0.642079	3.062384	-0.354246	39.978459234	116.338942715	45.689419
15939	14904176	-2.797645	0.478039	8.652773	0.751472	3.328304	-0.400962	39.978459199	116.338942720	45.689377
15940	14904201	-2.864765	0.281841	8.782628	0.895153	3.586246	-0.465805	39.978459163	116.338942725	45.689330
15941	14904226	-3.357486	0.043932	9.168843	0.989581	3.766931	-0.529184	39.978459126	116.338942730	45.695498
15942	14904251	-3.770653	-0.483815	8.697185	1.158862	3.817387	-0.565788	39.978459090	116.338942735	45.695445
15943	14904276	-4.653096	-0.801786	8.060865	1.340340	3.691787	-0.550064	39.978459054	116.338942740	45.695389
15944	14904301	-6.715246	-0.848308	7.233492	1.360740	3.457393	-0.462163	39.978459017	116.338942745	45.695332
15945	14904326	-8.104338	-0.868773	7.528682	1.183670	3.099768	-0.288295	39.978458982	116.338942750	45.695294
15946	14904351	-9.082378	-1.220934	7.539371	1.086722	2.557658	-0.145720	39.978458945	116.338942755	45.695248
15947	14904376	-9.198198	-0.044064	7.742870	0.712832	1.911484	-0.016791	39.978458910	116.338942760	45.695214
15948	14904401	-9.337914	0.854463	7.879820	0.198774	1.273218	0.121790	39.978458874	116.338942765	45.695192
15949	14904426	-9.220225	0.757017	7.474627	-0.083704	0.732109	0.141057	39.978458838	116.338942770	45.697573
15950	14904451	-7.721551	1.200230	8.183157	-0.210704	0.334878	0.065365	39.978458803	116.338942775	45.697573
15951	14904476	-5.977088	1.210529	8.241248	-0.258237	0.016534	-0.060301	39.978458767	116.338942781	45.697578
15952	14904501	-5.350878	0.972124	7.218707	-0.310668	-0.102980	-0.148197	39.978458732	116.338942786	45.697582
15953	14904526	-5.007832	0.024649	7.783891	-0.248858	-0.047462	-0.217451	39.978458696	116.338942791	45.697559
15954	14904551	-3.372295	-0.902858	9.097621	-0.046732	0.019333	-0.310002	39.978458660	116.338942797	45.697555
15955	14904576	2.361049	-0.508221	4.474863	0.298894	0.773525	-0.531198	39.978458625	116.338942802	45.697525
15956	14904601	3.539987	1.478216	10.597332	1.426411	2.348978	-1.056156	39.978458588	116.338942808	45.697460
15957	14904626	-1.588488	0.487996	15.009834	2.264379	3.488019	-1.389944	39.978458551	116.338942813	45.711810
15958	14904651	-7.178316	-0.036615	10.539404	2.426879	3.860979	-1.312672	39.978458514	116.338942818	45.711765
15959	14904676	-5.844368	-2.509724	4.516188	1.998601	3.931998	-0.933767	39.978458477	116.338942823	45.711722
15960	14904701	-2.148384	-3.780943	5.426828	1.798258	3.843924	-0.730895	39.978458440	116.338942829	45.711658
15961	14904726	-2.920723	-0.490364	7.073907	1.580778	3.834148	-0.602640	39.978458403	116.338942833	45.711517
15964	14904751	-4.115390	0.181232	8.776551	1.209734	3.859422	-0.478766	39.978458366	116.338942838	45.711423
15965	14904776	-5.923672	-0.458014	9.211369	1.261012	3.898541	-0.544413	39.978458329	116.338942843	45.711330
15966	14904801	-7.639826	0.527689	8.489726	1.343793	3.855683	-0.667194	39.978458291	116.338942848	45.711246
15967	14904826	-7.711948	1.633937	8.087993	1.224144	3.649838	-0.778374	39.978458571	116.338943384	45.642623
15968	14904851	-8.480452	1.112854	7.661062	1.146083	3.199996	-0.877732	39.978458543	116.338943389	45.642325
15969	14904876	-7.514314	0.615507	6.430138	1.140836	2.895705	-1.064555	39.978458516	116.338943394	45.642030
15970	14904901	3.692352	2.794280	3.758219	1.111596	3.202672	-1.087605	39.978458489	116.338943399	45.641707
15971	14904926	11.076013	0.152861	9.589977	0.730073	4.399047	-0.770212	39.978458459	116.338943404	45.641199
15972	14904951	12.677503	-0.006653	8.661380	-0.101801	5.695652	-0.377344	39.978458430	116.338943409	45.640754
15973	14904976	7.883412	0.369398	4.981588	-0.732230	6.936039	-0.238428	39.978458401	116.338943413	45.640241
15974	14905001	-0.683350	0.069653	3.804309	-0.637311	7.448205	-0.290140	39.978458371	116.338943418	45.639672
15975	14905026	-5.856390	0.283248	6.942327	-0.547723	7.619319	-0.417714	39.978458343	116.338943423	45.758498
15976	14905051	-8.777634	0.747607	15.211361	-0.411761	7.616626	-0.600431	39.978458313	116.338943427	45.757930
15977	14905076	-11.227428	0.386136	19.867109	-0.050198	7.425007	-0.772622	39.978458283	116.338943432	45.757423
15978	14905101	-12.601301	-0.009872	21.540834	0.400039	7.309264	-0.908887	39.978458252	116.338943437	45.757000
15979	14905126	-10.650380	-0.139364	19.870195	0.892570	7.378370	-0.996396	39.978458221	116.338943441	45.756703
15980	14905151	-0.730933	-0.197021	17.301126	1.094643	7.561250	-1.090189	39.978458190	116.338943446	45.756404
15981	14905176	6.805912	0.222611	18.560481	0.885445	7.915719	-1.263452	39.978458157	116.338943450	45.756104
15982	14905201	-0.688347	0.121078	18.265681	1.149451	8.622245	-1.521262	39.978458124	116.338943454	45.755803
15983	14905226	-7.302716	-0.834747	11.164035	1.126109	9.114356	-1.633990	39.978458091	116.338943459	45.733988
15984	14905251	-8.082702	0.576729	7.063003	1.247624	9.424831	-1.821287	39.978458057	116.338943463	45.730899
15985	14905276	-6.781361	1.371960	9.738563	1.543111	9.682966	-2.117969	39.978458023	116.338943467	45.727816
15986	14905301	-5.008112	2.722326	12.396563	1.997078	9.997359	-2.478592	39.978457989	116.338943471	45.724742
15987	14905326	-9.675557	-0.024266	12.794733	2.145119	10.141536	-2.742037	39.978457954	116.338943475	45.721730
15988	14905351	-14.800635	-2.336517	18.074108	2.154179	10.148340	-2.937595	39.978457919	116.338943479	45.718732
15989	14905376	-2.704681	-2.058771	13.713391	2.462865	10.142075	-3.282038	39.978457883	116.338943483	45.715771
15990	14905401	-4.842643	-1.124838	12.518552	2.654166	10.141130	-3.201866	39.978457847	116.338943487	45.712810
15991	14905426	-9.397959	-0.885278	14.855421	2.132067	10.148154	-2.778964	39.978457811	116.338943490	45.759031
15992	14905451	-9.361602	8.979206	14.971312	1.399146	10.154024	-2.419364	39.978457774	116.338943494	45.761427
15993	14905476	-9.386501	16.061795	22.867112	0.859605	10.155319	-2.379573	39.978457736	116.338943498	45.763863
15994	14905501	-8.479010	14.753093	21.692949	0.637778	10.145435	-2.957715	39.978457697	116.338943503	45.766340
15995	14905526	-1.381475	9.589449	18.292288	1.156997	10.133817	-3.563548	39.978457656	116.338943509	45.768757
15996	14905551	-1.552739	2.825450	21.276250	1.515122	10.127766	-3.917481	39.978457615	116.338943515	45.771235
15997	14905576	-9.338922	-0.678456	30.030686	2.057918	10.124109	-4.171693	39.978457572	116.338943521	45.773736
15998	14905601	-18.787628	1.084800	25.882464	2.357450	10.123182	-4.150428	39.978457529	116.338943526	45.776314
15999	14905626	-11.783297	1.703827	25.323501	2.597752	10.124916	-4.049721	39.978457484	116.338943532	45.498398
16000	14905651	-5.351953	1.520881	19.175242	2.645347	10.122180	-4.322481	39.978457438	116.338943537	45.470731
16001	14905676	2.277343	7.623342	22.492712	2.522827	10.124287	-4.421907	39.978457391	116.338943542	45.443041
16002	14905701	5.688750	7.045209	23.144302	2.690698	9.970191	-4.385071	39.978457342	116.338943547	45.415291
16003	14905726	8.141021	3.443563	15.804235	2.789490	9.592903	-4.452175	39.978457293	116.338943552	45.387303
16004	14905751	8.904896	0.784199	8.256378	2.021691	9.517602	-4.565896	39.978457242	116.338943557	45.359368
16005	14905776	-13.916548	3.312241	14.908065	0.760720	9.810024	-4.517361	39.978457191	116.338943562	45.331395
16006	14905801	-66.224924	16.788947	44.860790	0.197055	9.202864	-3.615817	39.978457139	116.338943567	45.303620
16007	14905826	-98.153453	18.698034	67.022158	1.079725	7.543906	-1.584361	39.978457078	116.338943576	45.870859
16008	14905851	-89.289878	16.796042	84.771892	3.909687	4.413371	-0.012049	39.978457018	116.338943583	45.908299
16009	14905876	-74.647059	17.939922	84.053770	7.279032	0.618054	0.803078	39.978456953	116.338943591	45.946206
16010	14905901	-55.742265	25.305954	70.133618	9.289187	-2.382574	1.329106	39.978456884	116.338943598	45.984469
16011	14905926	-28.704617	30.405801	57.212210	7.818711	-2.956835	1.386525	39.978456813	116.338943608	46.022285
16012	14905951	-16.539934	38.803899	73.028832	5.772153	-2.641098	0.727891	39.978456736	116.338943618	46.060839
16013	14905976	-12.636077	37.460619	75.248618	4.912653	-2.423529	-0.227988	39.978456655	116.338943628	46.099435
16014	14906001	-10.604376	37.358389	66.509956	2.854094	-2.113243	-1.187760	39.978456569	116.338943639	46.138058
16015	14906026	-10.947656	34.817076	54.446930	0.169996	-2.130459	-1.464732	39.978456481	116.338943650	45.381282
16016	14906051	-8.761107	27.503379	41.758677	-1.449391	-2.501423	-1.257311	39.978456388	116.338943663	45.333868
16017	14906076	-5.325698	23.474804	31.365558	-2.153524	-2.904238	-1.077587	39.978456292	116.338943676	45.286442
16018	14906101	-2.474767	20.795923	23.873273	-2.462741	-3.209261	-0.923885	39.978456195	116.338943690	45.238980
16019	14906126	0.490442	17.717267	19.842531	-2.760994	-3.430897	-0.891800	39.978456098	116.338943704	45.191358
16020	14906151	2.704185	15.721101	16.618208	-3.138142	-3.560489	-0.963154	39.978455998	116.338943719	45.143770
16021	14906176	3.564269	14.355357	14.370325	-3.461111	-3.561047	-1.017890	39.978455896	116.338943735	45.096102
16022	14906201	3.609384	13.106482	12.254317	-3.746507	-3.554944	-1.017819	39.978455794	116.338943751	45.048351
16023	14906226	3.298877	11.658403	10.537182	-4.042883	-3.625818	-0.991632	39.978455691	116.338943768	46.008131
16024	14906251	2.815662	10.867743	8.839433	-4.351448	-3.803192	-0.904470	39.978455587	116.338943785	46.060659
16025	14906276	2.761543	10.157925	6.874005	-4.656936	-3.998424	-0.789792	39.978455483	116.338943803	46.113106
16026	14906301	2.327541	8.863855	5.088955	-4.836433	-4.170767	-0.683027	39.978455378	116.338943821	46.165473
16027	14906326	2.726342	7.869046	3.161398	-4.798541	-4.262663	-0.577441	39.978455273	116.338943840	46.217757
16028	14906351	3.250823	6.655218	0.497668	-4.524247	-4.232054	-0.495069	39.978455167	116.338943859	46.269957
16029	14906376	3.443360	5.201943	-0.923854	-4.123232	-4.040810	-0.452138	39.978455061	116.338943878	46.322069
16030	14906401	4.683392	5.117194	-1.895300	-3.572025	-3.806826	-0.456089	39.978454955	116.338943898	46.374087
16031	14906426	6.758537	4.823414	-6.016479	-2.556523	-3.487989	-0.393261	39.978454850	116.338943918	45.528551
16032	14906451	7.499730	3.320349	-9.466990	-1.109171	-2.990692	-0.337536	39.978454744	116.338943938	45.520380
16033	14906476	7.107777	2.161186	-6.819479	0.104277	-2.562298	-0.390034	39.978454639	116.338943958	45.512089
16034	14906501	6.255391	3.688733	-0.724314	0.892316	-2.437292	-0.452856	39.978454533	116.338943979	45.503687
16035	14906526	4.882414	5.528850	2.809807	1.211829	-2.572329	-0.392904	39.978454427	116.338944000	45.495240
16036	14906551	4.192142	6.241495	4.371623	1.159605	-2.764971	-0.225804	39.978454321	116.338944021	45.486651
16037	14906576	4.023130	5.922987	5.338796	1.088309	-2.985946	-0.000420	39.978454215	116.338944042	45.477976
16038	14906601	3.761055	5.366324	5.232819	1.189443	-3.198987	0.230788	39.978454108	116.338944063	45.469219
16039	14906626	3.449141	5.077613	5.464517	1.439737	-3.350864	0.474484	39.978454002	116.338944085	46.032216
16040	14906651	3.194892	5.068728	6.989300	1.742050	-3.473312	0.721610	39.978453894	116.338944107	46.051649
16041	14906676	2.824106	5.446484	9.043374	1.981378	-3.642140	0.943832	39.978453786	116.338944129	46.071011
16042	14906701	2.058390	6.553123	10.853590	2.142897	-3.789457	1.120417	39.978453678	116.338944151	46.090310
16043	14906726	1.377035	7.304954	12.416197	2.300425	-3.909679	1.298900	39.978453568	116.338944174	46.109588
16044	14906751	0.916197	7.579932	13.884757	2.470644	-3.872295	1.460279	39.978453458	116.338944196	46.128782
16045	14906776	0.502393	8.310508	16.118454	2.638301	-3.782425	1.604282	39.978453346	116.338944219	46.147934
16046	14906801	-0.023448	9.120839	17.616571	2.622359	-3.828759	1.786756	39.978453234	116.338944243	46.167051
16047	14906826	-0.828017	9.423200	18.017555	2.322463	-4.013336	2.023529	39.978453121	116.338944266	45.625584
16048	14906851	-1.848770	9.351021	18.012337	1.997698	-4.232783	2.273260	39.978453006	116.338944290	45.622624
16049	14906876	-2.390097	9.099172	17.508656	1.778831	-4.413321	2.453638	39.978452891	116.338944314	45.619649
16050	14906901	-2.724897	9.138518	16.993581	1.648454	-4.569373	2.569135	39.978452775	116.338944339	45.616662
16051	14906926	-2.884702	8.949575	16.359615	1.511048	-4.714644	2.673378	39.978452658	116.338944364	45.613674
16052	14906951	-3.003676	8.387791	15.655144	1.346019	-4.868113	2.763149	39.978452540	116.338944389	45.610665
16053	14906976	-3.050136	7.839442	15.079865	1.168205	-5.001623	2.835284	39.978452421	116.338944415	45.607647
16054	14907001	-3.012103	7.157768	14.477581	1.014649	-5.115494	2.881808	39.978452301	116.338944441	45.604619
16055	14907026	-3.000090	6.332282	13.615253	0.875525	-5.226044	2.922199	39.978452181	116.338944467	46.031441
16056	14907051	-3.062517	5.336226	12.738985	0.712911	-5.334880	2.985435	39.978452060	116.338944493	46.042372
16057	14907076	-3.147871	4.217708	11.884956	0.561349	-5.422129	3.059880	39.978451939	116.338944520	46.053292
16058	14907101	-3.214738	3.227343	11.342679	0.461802	-5.469333	3.103287	39.978451816	116.338944547	46.064202
16059	14907126	-3.321198	2.365916	10.916667	0.392478	-5.491693	3.133668	39.978451694	116.338944573	46.075101
16060	14907151	-3.609464	1.609954	10.585039	0.315227	-5.517340	3.148127	39.978451571	116.338944600	46.085991
16061	14907176	-3.834763	0.916098	10.291534	0.216731	-5.546887	3.161734	39.978451447	116.338944626	46.096873
16062	14907201	-3.944004	0.263142	10.067064	0.115014	-5.574574	3.171286	39.978451323	116.338944653	46.107748
16063	14907226	-4.006639	-0.347258	9.886772	0.041952	-5.579704	3.159968	39.978451199	116.338944679	46.061217
16065	14907251	-4.203500	-0.919925	9.865852	-0.004704	-5.563762	3.119168	39.978451075	116.338944706	46.070488
16067	14907276	-4.566624	-1.440239	9.895767	-0.023838	-5.557552	3.071299	39.978450950	116.338944732	46.079756
16068	14907301	-4.998134	-2.295444	9.999027	-0.043461	-5.570527	3.005923	39.978450825	116.338944758	46.089023
16069	14907326	-5.435715	-3.216993	10.236756	-0.041303	-5.596566	2.909175	39.978455508	116.338944005	45.667654
16070	14907351	-5.771203	-4.438675	10.466779	-0.011231	-5.645396	2.794138	39.978455462	116.338944010	45.666936
16071	14907376	-6.024206	-5.598057	10.609308	0.066539	-5.709880	2.646180	39.978455417	116.338944014	45.666228
