PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Latitude	Longitude	Altitude
61557	35308224	-3.317336	0.913128	10.697775	0.012483	-5.049720	3.027852	39.979148579	116.338913363	45.584571
61558	35308249	-5.455750	0.330585	9.689160	-0.098165	-5.347597	3.023289	39.979148693	116.338913397	45.590485
61559	35308274	-6.574155	-0.195779	8.223294	0.073024	-5.471929	2.883162	39.979148806	116.338913430	45.723870
61560	35308299	-5.601560	-0.413278	8.108304	0.281761	-5.398911	2.714326	39.979148921	116.338913464	45.732746
61561	35308324	-3.269547	-0.160887	10.955001	0.428384	-5.283504	2.614352	39.979149035	116.338913498	45.741623
61562	35308349	-3.296751	-0.844971	11.731390	0.360476	-5.277844	2.592887	39.979149149	116.338913533	45.750504
61563	35308374	-4.120636	-0.774253	11.046130	0.349748	-5.279779	2.525170	39.979149264	116.338913568	45.759405
61564	35308399	-4.779324	-0.971909	11.233754	0.469778	-5.292161	2.424406	39.979149379	116.338913603	45.768302
61565	35308424	-5.596213	-0.873935	11.903239	0.470193	-5.376884	2.358865	39.979149494	116.338913638	45.777213
61566	35308449	-5.651382	-0.705475	12.695708	0.437071	-5.459747	2.321387	39.979149609	116.338913674	45.786145
61567	35308474	-5.867418	-1.234632	12.794825	0.482284	-5.486863	2.311038	39.979149724	116.338913710	45.803262
61568	35308499	-5.805708	-1.349862	14.106116	0.445500	-5.481496	2.343255	39.979149839	116.338913746	45.812411
61569	35308524	-5.845511	-1.000282	14.854544	0.412297	-5.505180	2.373411	39.979149954	116.338913782	45.821592
61570	35308549	-6.122432	-1.190394	15.260628	0.352683	-5.491384	2.430104	39.979150069	116.338913819	45.830809
61571	35308574	-6.397037	-0.879564	15.816611	0.351832	-5.473641	2.427033	39.979150184	116.338913856	45.840085
61572	35308599	-6.805899	-0.373936	15.951708	0.445963	-5.498058	2.361300	39.979150299	116.338913894	45.849385
61574	35308624	-7.445949	-0.191385	16.130608	0.464897	-5.571690	2.319842	39.979150415	116.338913932	45.858731
61576	35308649	-7.746327	-0.014149	16.316284	0.501511	-5.654235	2.263793	39.979150530	116.338913970	45.868126
61577	35308674	-8.016087	-0.049557	16.567487	0.556531	-5.708573	2.211147	39.979143747	116.338910464	45.554888
61578	35308699	-8.160719	0.220279	16.930009	0.606786	-5.737630	2.162754	39.979143780	116.338910460	45.554929
61579	35308724	-8.544009	0.094826	16.733983	0.598054	-5.785542	2.136052	39.979143812	116.338910455	45.555025
61580	35308749	-9.015158	0.872169	16.425918	0.676882	-5.825592	2.064471	39.979143844	116.338910451	45.555177
61581	35308774	-9.723057	0.301855	15.711501	0.717220	-5.894416	2.041470	39.979143876	116.338910447	45.555381
61582	35308799	-9.876674	0.462398	15.916043	0.727378	-5.922931	2.056198	39.979143908	116.338910442	45.555642
61583	35308824	-10.036540	0.395003	15.565904	0.706653	-5.953461	2.068300	39.979143940	116.338910438	45.555957
61584	35308849	-10.035260	0.905042	14.715173	0.769793	-5.932434	2.033520	39.979143972	116.338910434	45.556323
61585	35308874	-10.075290	0.759194	14.607784	0.828701	-5.888894	2.000503	39.979144004	116.338910429	45.515599
61586	35308899	-10.220330	0.837594	13.922345	0.892747	-5.876831	1.968858	39.979144035	116.338910425	45.516055
61587	35308924	-10.827086	0.461179	13.375838	0.943089	-5.836999	1.963315	39.979144066	116.338910420	45.516554
61588	35308949	-11.036136	0.446325	13.330451	0.987479	-5.800921	1.969131	39.979144097	116.338910415	45.517094
61589	35308974	-10.970822	0.456995	13.107499	1.036340	-5.749034	1.967892	39.979144128	116.338910410	45.517667
61590	35308999	-10.620296	0.500505	13.190265	1.109818	-5.663194	1.951166	39.979144158	116.338910404	45.518286
61591	35309024	-10.439429	0.682897	13.377214	1.170867	-5.572903	1.922851	39.979144188	116.338910399	45.518944
61592	35309049	-10.689987	0.681901	13.227291	1.241177	-5.472474	1.902495	39.979144218	116.338910393	45.519640
61593	35309074	-10.825994	0.729633	13.399712	1.312007	-5.364387	1.877387	39.979144247	116.338910387	45.573807
61594	35309099	-11.062638	0.822019	14.004281	1.390986	-5.284899	1.870277	39.979144277	116.338910381	45.574588
61595	35309124	-11.566302	0.895758	14.234994	1.415289	-5.233571	1.879486	39.979144306	116.338910374	45.575412
61596	35309149	-11.733819	1.009808	14.945131	1.452792	-5.183271	1.893000	39.979144334	116.338910367	45.576282
61597	35309174	-12.184996	1.487001	15.857332	1.508076	-5.116616	1.875541	39.979144362	116.338910360	45.577221
61598	35309199	-12.381466	1.643892	16.833423	1.526210	-5.069290	1.869676	39.979144390	116.338910353	45.578198
61599	35309224	-12.649107	2.050761	17.786163	1.550221	-5.018031	1.863560	39.979144417	116.338910345	45.579238
61600	35309249	-12.959532	2.365995	18.802772	1.533516	-4.993342	1.844148	39.979144444	116.338910337	45.580345
61601	35309274	-13.361114	2.788691	19.848036	1.510160	-4.976600	1.836899	39.979144471	116.338910328	45.575715
61602	35309299	-13.881283	3.211520	20.834803	1.476173	-4.966782	1.831433	39.979144497	116.338910319	45.576977
61603	35309324	-14.382731	3.831489	21.794429	1.428973	-4.975713	1.815786	39.979144522	116.338910310	45.578326
61604	35309349	-14.876708	4.224227	22.779964	1.372827	-4.994515	1.803470	39.979144547	116.338910300	45.579768
61605	35309374	-15.454650	4.563046	23.792774	1.306493	-5.026373	1.801360	39.979144572	116.338910290	45.581341
61606	35309399	-16.262949	4.894944	24.567492	1.236653	-5.080799	1.793175	39.979144596	116.338910279	45.582988
61607	35309424	-16.968246	5.117605	25.082828	1.185692	-5.136071	1.792427	39.979144620	116.338910267	45.584743
61608	35309449	-17.533696	5.203093	25.271669	1.163957	-5.211708	1.805607	39.979144643	116.338910255	45.586609
61609	35309474	-18.194065	5.253548	25.020143	1.149915	-5.280586	1.821621	39.979144665	116.338910242	45.588404
61610	35309499	-18.422106	5.859616	25.699485	1.022634	-5.367522	1.843926	39.979144686	116.338910228	45.590489
61611	35309524	-18.919699	5.631794	24.612503	0.975610	-5.407494	1.869640	39.979144707	116.338910213	45.592682
61612	35309549	-19.217725	5.615844	23.947399	0.948379	-5.438780	1.881221	39.979144727	116.338910198	45.594975
61613	35309574	-19.564299	5.290234	23.014830	0.929365	-5.482681	1.916339	39.979144746	116.338910182	45.597329
61614	35309599	-20.001695	5.022012	21.950819	0.899442	-5.545684	1.949231	39.979144765	116.338910164	45.599803
61615	35309624	-20.386615	4.731839	20.844353	0.900581	-5.586641	1.982523	39.979144783	116.338910146	45.602354
61616	35309649	-20.601812	4.351174	19.629830	0.899262	-5.612535	2.024649	39.979144799	116.338910127	45.604974
61617	35309674	-20.629235	4.133204	18.308433	0.869126	-5.620740	2.070238	39.979144815	116.338910107	45.599377
61618	35309699	-20.290752	3.620936	16.985463	0.812315	-5.623034	2.128957	39.979144830	116.338910086	45.602100
61619	35309724	-19.734968	3.169631	15.750724	0.728947	-5.631881	2.200021	39.979144844	116.338910064	45.604861
61620	35309749	-19.822635	2.456514	13.995012	0.598985	-5.641997	2.289247	39.979144857	116.338910041	45.607647
61621	35309774	-19.298423	2.216876	13.070177	0.453341	-5.620085	2.402465	39.979144869	116.338910017	45.610393
61622	35309799	-20.011142	0.694662	9.271450	0.444995	-5.549807	2.521083	39.979144881	116.338909993	45.613191
61623	35309824	-20.514602	-0.050599	7.045339	0.475150	-5.312565	2.556475	39.979144891	116.338909967	45.615963
61624	35309849	-20.427826	0.432918	7.006318	0.467126	-5.056018	2.549822	39.979144900	116.338909941	45.618701
61625	35309874	-19.933266	0.906751	8.058612	0.230313	-4.969251	2.499829	39.979144909	116.338909913	45.611939
61626	35309899	-20.399993	0.256212	4.084424	0.374539	-4.881118	2.379865	39.979144916	116.338909885	45.614600
61627	35309924	-21.098299	-0.265456	2.773459	0.547409	-4.741874	2.189183	39.979144923	116.338909855	45.617199
61628	35309949	-21.080021	-0.422564	2.570195	0.869263	-4.554874	1.963208	39.979144928	116.338909825	45.619729
61629	35309974	-21.819478	-0.400360	3.302448	1.096129	-4.364601	1.668959	39.979144933	116.338909794	45.622170
61630	35309999	-22.456025	-0.205462	3.631891	1.306544	-4.234046	1.416998	39.979144936	116.338909762	45.624562
61631	35310024	-22.682447	-0.253855	3.790211	1.453820	-4.147265	1.237028	39.979144939	116.338909729	45.626884
61632	35310049	-22.492840	-0.506718	3.872254	1.556736	-4.078495	1.147902	39.979144940	116.338909695	45.629137
61633	35310074	-22.278774	-1.090278	3.921920	1.605242	-3.970128	1.160046	39.979144940	116.338909660	45.621081
61634	35310099	-22.381106	-1.308920	3.852964	1.640353	-3.821468	1.204947	39.979144940	116.338909624	45.623185
61635	35310124	-22.560231	-1.016014	3.566851	1.685304	-3.658220	1.225033	39.979144938	116.338909587	45.625212
61636	35310149	-22.674474	-0.593299	3.155831	1.718998	-3.496088	1.222514	39.979144935	116.338909549	45.627159
61637	35310174	-23.034528	-0.612783	2.866508	1.717080	-3.359426	1.249210	39.979144931	116.338909510	45.629006
61638	35310199	-23.562509	-0.647717	2.320797	1.690244	-3.247405	1.286677	39.979144926	116.338909470	45.630782
61639	35310224	-24.041455	-0.682413	2.003850	1.656723	-3.124477	1.321878	39.979144920	116.338909429	45.632466
61640	35310249	-24.593521	-0.565468	1.340080	1.610712	-3.008676	1.332955	39.979144913	116.338909388	45.634052
61641	35310274	-24.886821	-0.598696	0.694705	1.556561	-2.859638	1.340474	39.979144905	116.338909345	45.629938
61642	35310299	-25.116297	-0.569625	0.036233	1.459661	-2.718515	1.365131	39.979144896	116.338909301	45.631311
61643	35310324	-25.399749	-0.813015	-1.557303	1.402985	-2.543026	1.384399	39.979144886	116.338909256	45.632567
61644	35310349	-25.601022	-0.992305	-2.112369	1.275009	-2.386004	1.410749	39.979144875	116.338909210	45.633698
61645	35310374	-25.757668	-1.106944	-3.444684	1.169549	-2.214705	1.441884	39.979144862	116.338909163	45.634658
61646	35310399	-25.975150	-1.215618	-4.260566	1.035627	-2.031120	1.464718	39.979144849	116.338909115	45.635519
61647	35310424	-26.286773	-1.413800	-5.317554	0.897527	-1.862969	1.467625	39.979144835	116.338909065	45.636234
61648	35310449	-26.981198	-1.777454	-6.388468	0.740268	-1.701472	1.470754	39.979144819	116.338909015	45.636794
61649	35310474	-27.501573	-2.147253	-7.168298	0.578400	-1.573317	1.451996	39.979144802	116.338908963	45.626918
61650	35310499	-27.857928	-2.473268	-7.676235	0.447609	-1.444529	1.398246	39.979144785	116.338908911	45.627143
61651	35310524	-28.139238	-2.874880	-8.431899	0.301038	-1.325196	1.314631	39.979144767	116.338908858	45.627194
61652	35310549	-27.997557	-2.495072	-9.257578	0.205705	-1.111624	1.162136	39.979144747	116.338908803	45.627066
61653	35310574	-27.297236	-3.285874	-8.941854	0.101566	-0.782557	1.054487	39.979144727	116.338908748	45.626743
61654	35310599	-27.307246	-4.882151	-9.380057	0.033556	-0.549013	0.994777	39.979144706	116.338908692	45.626252
61655	35310624	-27.854054	-5.398933	-9.920708	-0.082496	-0.396773	0.927529	39.979144683	116.338908634	45.625574
61656	35310649	-28.038741	-5.955694	-9.642017	-0.106947	-0.248519	0.887427	39.979144660	116.338908576	45.624706
61657	35310674	-28.078770	-6.219205	-9.270161	-0.160497	-0.117560	0.816387	39.979144637	116.338908520	45.649648
61658	35310699	-27.824592	-6.226895	-9.401142	-0.115821	0.067897	0.716098	39.979144612	116.338908460	45.648418
61659	35310724	-26.775260	-6.163684	-7.940930	-0.085026	0.322136	0.612989	39.979144585	116.338908400	45.647003
61660	35310749	-26.313735	-6.622290	-7.099788	-0.034310	0.509945	0.544202	39.979144557	116.338908339	45.645413
61661	35310774	-26.492785	-6.672940	-6.111216	-0.015140	0.645375	0.502186	39.979144528	116.338908277	45.643684
61662	35310799	-26.321963	-6.285694	-5.211093	0.093628	0.767869	0.417458	39.979144498	116.338908215	45.641757
61663	35310824	-25.740830	-5.372988	-3.420990	0.171638	0.902219	0.352256	39.979144467	116.338908152	45.639674
61664	35310849	-25.452678	-5.066372	-2.213426	0.199278	1.018608	0.326240	39.979144435	116.338908088	45.637445
61665	35310874	-24.932313	-4.409017	-1.013843	0.245752	1.157870	0.301929	39.979144405	116.338908026	45.662875
61666	35310899	-24.136373	-3.129074	-0.019435	0.309509	1.292259	0.217541	39.979144371	116.338907961	45.660408
61667	35310924	-23.511452	-2.299918	1.351429	0.326632	1.395784	0.204122	39.979144335	116.338907894	45.657824
61668	35310949	-22.935392	-1.890540	2.656694	0.218256	1.444649	0.256646	39.979144298	116.338907828	45.655135
61669	35310974	-22.140855	-0.996037	3.387719	0.153169	1.505973	0.311062	39.979144261	116.338907760	45.652396
61670	35310999	-21.394884	-0.113932	4.443149	0.044131	1.577581	0.376986	39.979144222	116.338907691	45.649522
61671	35311024	-20.535567	0.670372	5.575733	-0.117061	1.650741	0.471157	39.979144182	116.338907622	45.646569
61672	35311049	-21.474971	11.669921	-7.221742	-0.536332	1.914423	0.852499	39.979144141	116.338907551	45.643516
61673	35311074	-16.751664	23.796858	-62.117934	-4.582176	4.301405	2.537847	39.979144099	116.338907472	45.605432
61674	35311099	4.788237	0.562086	-17.440644	-5.487105	6.080506	2.400384	39.979144060	116.338907398	45.601798
61675	35311124	6.542603	-4.195809	16.459849	-4.618404	4.865331	1.158833	39.979144021	116.338907325	45.598110
61678	35311149	1.892829	10.673613	9.707725	-3.942538	4.165702	0.210764	39.979143982	116.338907251	45.594448
61679	35311174	-6.033237	9.976635	8.488906	-4.609105	4.136032	-0.088283	39.979149994	116.338913780	45.754572
61680	35311199	-8.752931	2.729631	-4.775231	-5.166323	4.344713	-0.488329	39.979149988	116.338913746	45.754755
61681	35311224	-1.951454	2.417917	-13.105810	-4.466082	4.725309	-0.831147	39.979149982	116.338913711	45.754831
61682	35311249	12.202916	0.862210	-7.735417	-3.640422	4.631379	-0.848547	39.979149976	116.338913676	45.754782
61683	35311274	24.206828	-6.609758	-9.922966	-1.834002	4.797905	-0.891793	39.979149973	116.338913645	45.737339
61684	35311299	25.972690	-13.195550	-5.577485	-1.392812	6.088537	-0.693841	39.979149969	116.338913612	45.737002
61685	35311324	24.860528	-20.776251	7.137476	-1.770257	7.294900	-0.447137	39.979149966	116.338913581	45.736555
61686	35311349	16.303771	-29.570806	10.742795	-2.127042	7.889059	-0.213651	39.979149963	116.338913553	45.736039
61687	35311374	3.165752	-35.423526	7.830623	-1.675315	8.013807	-0.024575	39.979149957	116.338913528	45.735576
61688	35311399	-7.312308	-36.414645	7.483601	-1.014737	8.061565	0.071512	39.979149952	116.338913505	45.734932
61689	35311424	-12.839472	-35.277383	15.225996	-0.747555	7.987008	-0.173978	39.979149946	116.338913483	45.734261
61690	35311449	-15.459728	-30.426677	23.078942	-0.860431	7.835911	-0.538650	39.979149938	116.338913464	45.733619
61691	35311474	-23.103123	-25.999034	32.679621	-0.891694	7.760372	-1.132742	39.979149929	116.338913445	45.955800
61692	35311499	-33.362481	-20.836884	43.200623	-0.806326	7.522662	-1.334639	39.979149918	116.338913428	45.991199
61693	35311524	-39.574874	-17.761951	48.168417	-0.664236	6.688312	-1.218180	39.979149905	116.338913413	46.026849
61694	35311549	-39.730761	-14.080028	45.818327	-0.345990	5.652202	-0.981931	39.979149891	116.338913399	46.062770
61695	35311574	-33.964995	-8.694391	41.887373	-0.085867	4.712212	-0.811062	39.979149876	116.338913383	46.098968
61696	35311599	-24.553149	-3.025938	37.082270	0.035873	4.113720	-0.776864	39.979149858	116.338913370	46.135367
61697	35311624	-14.019052	0.173600	30.886160	0.085871	3.691054	-0.725232	39.979149841	116.338913357	46.171940
61698	35311649	-8.012479	3.248348	26.352385	0.097636	3.597910	-0.592623	39.979149823	116.338913344	46.208641
61699	35311674	-4.635304	5.848484	22.957322	0.147582	3.696835	-0.323033	39.979149807	116.338913331	44.857835
61700	35311699	-5.732681	7.772030	23.330338	-0.072860	3.836958	-0.056398	39.979149790	116.338913319	44.735194
61701	35311724	-8.156008	8.881595	18.566359	-0.078936	3.903682	0.075464	39.979149773	116.338913306	44.612637
61702	35311749	-9.604935	10.448670	14.634445	-0.223110	3.960951	0.161200	39.979149756	116.338913293	44.490145
61703	35311774	-10.971998	12.209812	12.741518	-0.318689	3.945493	0.162815	39.979149739	116.338913279	44.367643
61704	35311799	-11.185034	15.587339	13.145336	-0.422956	3.721974	0.173765	39.979149722	116.338913264	44.245265
61705	35311824	-10.204956	27.711147	21.902904	-0.972195	3.317119	0.502768	39.979149706	116.338913249	44.122978
61706	35311849	-19.547132	25.060323	36.431589	-2.038581	2.737943	1.054360	39.979149690	116.338913232	44.000864
61707	35311874	-25.613062	16.134460	31.000463	-2.000212	2.261601	1.024987	39.979149674	116.338913215	45.847266
61708	35311899	-24.979538	13.564106	27.966119	-2.053908	2.087075	0.717961	39.979149658	116.338913196	45.883848
61709	35311924	-21.659607	10.065341	28.510841	-2.367933	1.674860	0.260088	39.979149642	116.338913177	45.920603
61710	35311949	-17.370874	3.769902	22.056010	-2.487408	1.314665	-0.188625	39.979149626	116.338913158	45.957498
61711	35311974	-9.295798	-0.048586	16.203799	-2.083921	1.155712	-0.755749	39.979149610	116.338913141	45.994262
61712	35311999	-4.450302	-3.062527	12.942016	-1.713465	0.925006	-1.331023	39.979149594	116.338913122	46.031277
61713	35312024	-3.664621	-4.728311	14.126220	-1.286346	0.715437	-1.817339	39.979149577	116.338913104	46.068311
61714	35312049	-4.304374	-4.111971	14.575511	-0.890823	0.539779	-2.140293	39.979149561	116.338913086	46.105369
61715	35312074	-4.396464	-3.791230	13.847350	-0.636386	0.480627	-2.203521	39.979149545	116.338913069	45.178679
61716	35312099	-2.937063	-3.363885	17.178149	-0.185178	0.374294	-1.967860	39.979149528	116.338913052	45.160422
61717	35312124	-5.722868	-4.523152	21.181653	-0.350006	0.212644	-1.371991	39.979149512	116.338913036	45.142216
61718	35312149	-8.202337	-3.631340	19.838942	-0.728764	0.239855	-0.679819	39.979149495	116.338913020	45.124076
61719	35312174	-8.465779	-2.483572	18.492050	-1.136950	0.374210	-0.024165	39.979149478	116.338913005	45.106039
61720	35312199	-5.505423	-1.985751	16.816336	-1.235000	0.381319	0.359570	39.979149462	116.338912990	45.088016
61721	35312224	-5.046067	-0.560237	17.060648	-1.061038	0.261584	0.345637	39.979149445	116.338912976	45.070039
61722	35312249	-5.888981	1.637270	16.894490	-0.855273	0.143737	0.226373	39.979149429	116.338912962	45.052108
61723	35312274	-3.783518	1.503240	12.879634	-0.731181	0.148289	0.153402	39.979149413	116.338912948	45.538237
61724	35312299	-1.376564	0.831581	9.982726	-0.536993	0.241870	-0.016162	39.979149397	116.338912934	45.542663
61725	35312324	-0.825693	1.800775	9.121744	-0.370964	0.305291	-0.159331	39.979149381	116.338912921	45.547083
61726	35312349	-1.835630	1.638258	9.535859	-0.366405	0.308017	-0.187629	39.979149365	116.338912907	45.551498
61727	35312374	-2.901685	1.164983	10.709494	-0.345215	0.277372	-0.203744	39.979149349	116.338912894	45.555930
61728	35312399	-3.417154	0.912042	11.707340	-0.305641	0.226231	-0.212693	39.979149334	116.338912881	45.560356
61729	35312424	-3.321831	0.646819	11.965864	-0.273204	0.185961	-0.220118	39.979149319	116.338912868	45.564796
61730	35312449	-2.916157	0.142286	11.424346	-0.207654	0.175308	-0.228800	39.979149303	116.338912855	45.569247
61731	35312474	-2.582516	-0.247469	11.122604	-0.148702	0.197761	-0.213540	39.979149288	116.338912842	45.479891
61732	35312499	-2.258368	-0.524548	10.854505	-0.089851	0.239694	-0.194523	39.979149273	116.338912830	45.480986
61733	35312524	-2.313586	-0.342161	11.017386	-0.058021	0.272909	-0.144427	39.979149258	116.338912818	45.482085
61734	35312549	-2.636285	-0.043179	11.306854	-0.054768	0.290182	-0.091235	39.979149243	116.338912806	45.483191
61735	35312574	-2.944685	0.109857	11.273930	-0.056857	0.266974	-0.041626	39.979149229	116.338912795	45.484313
61736	35312599	-3.022138	0.533151	11.071735	-0.004560	0.264587	-0.019826	39.979149214	116.338912783	45.485435
61737	35312624	-2.806183	0.995922	10.965657	0.031783	0.250770	-0.027482	39.979149199	116.338912772	45.486564
61738	35312649	-2.948393	0.649344	10.867326	0.050859	0.227131	-0.011577	39.979149185	116.338912761	45.487700
61739	35312674	-2.314222	1.463105	10.074861	0.135660	0.243802	-0.064649	39.979149171	116.338912750	45.401304
61740	35312699	-2.059657	1.479289	9.718629	0.188565	0.273792	-0.096983	39.979149157	116.338912739	45.399802
61741	35312724	-2.237643	1.203058	9.647087	0.207560	0.290158	-0.115743	39.979149143	116.338912728	45.398299
61742	35312749	-2.262919	1.236573	9.872024	0.252552	0.294842	-0.144124	39.979149129	116.338912718	45.396794
61743	35312774	-2.142220	1.084625	10.013892	0.256902	0.286253	-0.135168	39.979149115	116.338912707	45.395293
61744	35312799	-2.257375	0.825210	10.184590	0.251961	0.274557	-0.122468	39.979149102	116.338912697	45.393789
61745	35312824	-2.239158	0.843652	10.052969	0.242531	0.268154	-0.096126	39.979149088	116.338912687	45.392285
61746	35312849	-2.220578	0.967010	9.848514	0.248501	0.275542	-0.064471	39.979149075	116.338912677	45.390781
61747	35312874	-2.380536	1.260281	10.080914	0.231582	0.295036	-0.037391	39.979149062	116.338912667	45.427175
61748	35312899	-2.333690	1.436516	10.141337	0.187097	0.310445	-0.003254	39.979149049	116.338912657	45.426659
61749	35312924	-2.437650	1.399198	9.828538	0.190383	0.337179	0.007710	39.979149036	116.338912647	45.426143
61750	35312949	-2.381822	1.391939	9.553205	0.198238	0.355439	0.002681	39.979149023	116.338912638	45.425626
61751	35312974	-2.239532	1.235929	9.313328	0.215667	0.358062	-0.010221	39.979149011	116.338912628	45.425099
61752	35312999	-2.267135	1.070983	9.254256	0.227411	0.346343	-0.021663	39.979148998	116.338912619	45.424576
61753	35313024	-2.329511	0.956433	9.342974	0.224671	0.317876	-0.021286	39.979148986	116.338912610	45.424049
61754	35313049	-2.372459	0.928576	9.430661	0.235114	0.285588	-0.013588	39.979148974	116.338912601	45.423520
61755	35313074	-2.527318	0.973206	9.648867	0.215873	0.254403	0.005713	39.979148962	116.338912592	45.336201
61756	35313099	-2.458293	0.962433	9.581009	0.206403	0.228876	0.018901	39.979148950	116.338912583	45.333684
61757	35313124	-2.450209	0.981398	9.659559	0.205371	0.223285	0.041167	39.979148938	116.338912574	45.331165
61758	35313149	-2.460052	0.970144	9.735336	0.202918	0.219947	0.057961	39.979148926	116.338912566	45.328646
61759	35313174	-2.392321	1.025386	9.675689	0.205095	0.222732	0.065884	39.979148915	116.338912557	45.326125
61760	35313199	-2.319193	1.305524	9.825668	0.197688	0.233488	0.084771	39.979148903	116.338912549	45.323603
61761	35313224	-2.288953	1.407175	9.880523	0.170161	0.246398	0.098345	39.979148892	116.338912541	45.321081
61762	35313249	-2.124290	1.401317	9.609237	0.170620	0.272936	0.103603	39.979148881	116.338912533	45.318558
61763	35313274	-2.002558	1.518618	9.509940	0.173029	0.292799	0.099283	39.979148870	116.338912525	45.397767
61764	35313299	-1.993983	1.498414	9.391511	0.159760	0.296131	0.096731	39.979148859	116.338912517	45.396904
61765	35313324	-2.233831	1.576606	9.463485	0.152056	0.278829	0.087200	39.979148848	116.338912510	45.396037
61766	35313349	-2.418362	1.782857	9.526569	0.147924	0.254026	0.079401	39.979148838	116.338912502	45.395168
61767	35313374	-2.276585	1.762026	9.579756	0.132175	0.234354	0.065814	39.979148827	116.338912495	45.394301
61768	35313399	-2.073062	1.439993	9.565505	0.144704	0.232403	0.047104	39.979148817	116.338912487	45.393428
61769	35313424	-2.124235	1.324483	9.538501	0.151317	0.236249	0.014904	39.979148807	116.338912480	45.392552
61770	35313449	-2.329076	1.417059	9.428225	0.194907	0.244753	0.009468	39.979148797	116.338912473	45.391674
61771	35313474	-2.485951	1.343933	9.862952	0.127944	0.211544	0.036302	39.979148787	116.338912466	45.392431
61772	35313499	-2.178440	1.636286	9.353230	0.127524	0.211866	0.043906	39.979148777	116.338912459	45.391579
61773	35313524	-1.742503	1.778275	9.252893	0.131039	0.241922	0.026554	39.979148768	116.338912452	45.390724
61774	35313549	-1.894087	1.831825	9.298239	0.128539	0.266980	-0.001280	39.979148759	116.338912446	45.389863
61775	35313574	-2.171317	1.945455	9.464713	0.128083	0.291023	-0.024143	39.979148749	116.338912439	45.389000
61776	35313599	-2.377541	2.257872	9.455045	0.102265	0.279664	-0.043668	39.979148740	116.338912432	45.388134
61778	35313624	-2.587484	2.311503	9.123852	0.048976	0.241540	-0.056994	39.979148732	116.338912426	45.387266
61780	35313649	-2.587118	2.524975	9.091264	0.049372	0.222901	-0.091474	39.979148723	116.338912420	45.386395
61781	35313674	-2.132090	2.618691	9.022663	0.041881	0.217891	-0.138426	39.979152729	116.338912891	45.488619
61782	35313699	-1.971995	2.426771	8.819963	0.015867	0.226800	-0.173639	39.979152764	116.338912890	45.488491
61783	35313724	-2.389206	2.286555	9.177097	0.013188	0.230412	-0.208123	39.979152800	116.338912888	45.488357
61784	35313749	-2.814612	2.250819	9.537211	0.001362	0.213477	-0.242475	39.979152836	116.338912886	45.488223
61785	35313774	-2.823276	1.970253	9.501632	-0.009787	0.202397	-0.263384	39.979152872	116.338912885	45.488098
61786	35313799	-2.632981	1.745088	9.336073	-0.011910	0.190693	-0.280006	39.979152908	116.338912883	45.487961
61787	35313824	-2.543433	1.578859	9.253114	-0.026791	0.176290	-0.283934	39.979152944	116.338912882	45.487821
61788	35313849	-2.720856	1.857022	9.257812	-0.013940	0.191645	-0.307381	39.979152981	116.338912880	45.487678
61789	35313874	-2.353694	1.593268	9.430191	-0.004137	0.198512	-0.346242	39.979153017	116.338912879	45.463683
61790	35313899	-2.912720	1.957553	9.953848	0.044376	0.256039	-0.360113	39.979153054	116.338912878	45.463534
61791	35313924	-3.179838	1.102450	10.040013	-0.087747	0.194608	-0.313252	39.979153091	116.338912877	45.463386
61792	35313949	-2.899875	1.091137	8.707194	-0.049548	0.170554	-0.317819	39.979153128	116.338912876	45.463238
61793	35313974	-2.371598	1.311672	9.293548	-0.014971	0.185998	-0.361629	39.979153165	116.338912875	45.463072
61794	35313999	-2.357557	1.684365	9.373281	-0.003988	0.202149	-0.387901	39.979153202	116.338912874	45.462915
61795	35314024	-2.578663	1.364782	9.442623	-0.035833	0.196132	-0.382260	39.979153240	116.338912873	45.462755
61796	35314049	-2.579672	1.278993	9.232132	-0.033671	0.193022	-0.378041	39.979153277	116.338912873	45.462593
61797	35314074	-2.518310	1.100674	9.411168	-0.036311	0.190230	-0.367390	39.979153315	116.338912872	45.509023
61798	35314099	-2.352319	1.204763	9.185445	-0.047590	0.189000	-0.346266	39.979153353	116.338912872	45.508862
61799	35314124	-2.047950	0.830866	9.054037	-0.040807	0.216281	-0.334117	39.979153391	116.338912872	45.508696
61800	35314149	-1.935546	0.610184	9.173093	-0.037262	0.244388	-0.309454	39.979153429	116.338912871	45.508522
61801	35314174	-2.042814	0.444988	9.551619	-0.049388	0.270636	-0.279149	39.979153467	116.338912872	45.508344
61802	35314199	-2.308575	0.704990	9.609498	-0.051768	0.290255	-0.254235	39.979153506	116.338912872	45.508162
61803	35314224	-2.397463	0.954551	9.469265	-0.056291	0.317068	-0.219226	39.979153544	116.338912872	45.507976
61804	35314249	-2.270606	0.891460	9.403944	-0.082733	0.352056	-0.182191	39.979153583	116.338912873	45.507787
61805	35314274	-2.256004	0.914669	9.099434	-0.095963	0.374091	-0.149946	39.979153622	116.338912874	45.472106
61806	35314299	-2.260931	1.074962	8.940323	-0.079891	0.392309	-0.144693	39.979153661	116.338912874	45.471899
61807	35314324	-2.344072	1.243000	9.274739	-0.065863	0.424178	-0.149003	39.979153700	116.338912875	45.471686
