PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	VelInc_X	VelInc_Y	VelInc_Z
14020	14857151	-5.034557	0.278187	12.758315	-0.149767	0.516482	-0.023845	-0.012566	0.000702	0.031904
14021	14857176	-4.484225	0.744974	12.287873	-0.188597	0.453973	-0.038393	-0.011193	0.001870	0.030726
14022	14857201	-4.204073	0.332293	11.895484	-0.211163	0.410822	-0.063185	-0.010495	0.000839	0.029744
14023	14857226	-4.190338	-0.067292	11.673292	-0.145721	0.384517	-0.100198	-0.010462	-0.000162	0.029188
14025	14857251	-3.936149	-0.331471	11.270718	-0.045721	0.351709	-0.147365	-0.009828	-0.000825	0.028181
14027	14857276	-3.679980	-0.336800	10.807818	0.017707	0.331004	-0.170919	-0.009189	-0.000841	0.027023
14028	14857301	-3.383684	-0.492165	10.738285	0.026888	0.298227	-0.152408	-0.008449	-0.001230	0.026849
14029	14857326	-3.116536	-0.682128	10.728504	0.028531	0.270630	-0.118382	-0.007783	-0.001705	0.026824
14030	14857351	-2.941643	-0.711125	10.749781	0.039455	0.262703	-0.056772	-0.007345	-0.001779	0.026877
14031	14857376	-2.864525	-0.538193	10.870153	0.036502	0.268424	0.004962	-0.007152	-0.001347	0.027178
14032	14857401	-3.066885	-0.341433	10.893324	0.020248	0.272237	0.041607	-0.007658	-0.000855	0.027236
14033	14857426	-3.234213	-0.106595	10.693075	0.011955	0.275956	0.049476	-0.008076	-0.000267	0.026735
14034	14857451	-3.322704	0.047558	10.336969	0.039499	0.270048	0.021914	-0.008298	0.000117	0.025845
14035	14857476	-3.254443	0.199753	10.140560	0.079873	0.263909	-0.015926	-0.008128	0.000497	0.025354
14036	14857501	-3.088260	0.221558	9.829395	0.141582	0.255892	-0.054970	-0.007713	0.000550	0.024576
14037	14857526	-2.944869	0.165238	9.786696	0.194760	0.259683	-0.086644	-0.007354	0.000408	0.024469
14038	14857551	-2.815295	0.088186	9.753261	0.235431	0.254352	-0.097455	-0.007030	0.000214	0.024385
14039	14857576	-2.688928	0.024335	9.880855	0.225882	0.249381	-0.085935	-0.006715	0.000055	0.024704
14040	14857601	-2.614562	-0.033519	9.882042	0.205460	0.242813	-0.068255	-0.006529	-0.000090	0.024707
14041	14857626	-2.542590	-0.087856	9.695602	0.189447	0.244714	-0.041223	-0.006349	-0.000225	0.024241
14042	14857651	-2.485722	-0.087317	9.558608	0.183904	0.253595	-0.026882	-0.006207	-0.000224	0.023898
14043	14857676	-2.440690	-0.041887	9.202197	0.210999	0.266847	-0.024736	-0.006094	-0.000111	0.023007
14044	14857701	-2.413793	0.035942	8.981606	0.232068	0.282364	-0.043605	-0.006027	0.000084	0.022456
14045	14857726	-2.258678	0.288382	8.834847	0.248183	0.284709	-0.062241	-0.005639	0.000715	0.022089
14046	14857751	-2.106460	0.349636	8.635547	0.257203	0.282922	-0.066981	-0.005258	0.000868	0.021591
14047	14857776	-1.857036	0.315175	8.634242	0.244564	0.284043	-0.070006	-0.004635	0.000782	0.021587
14048	14857801	-1.666930	0.218834	8.614082	0.231868	0.281438	-0.064777	-0.004160	0.000541	0.021537
14049	14857826	-1.490594	0.214521	8.651423	0.199850	0.292218	-0.044815	-0.003719	0.000531	0.021630
14050	14857851	-1.535022	0.187951	8.765756	0.171411	0.306314	-0.022091	-0.003829	0.000465	0.021916
14051	14857876	-1.661796	0.278684	8.805900	0.139870	0.324728	-0.005403	-0.004146	0.000693	0.022017
14052	14857901	-1.727760	0.383355	8.786235	0.113624	0.338101	0.000000	-0.004310	0.000955	0.021968
14053	14857926	-1.800474	0.482791	8.713365	0.087909	0.347723	0.000419	-0.004492	0.001205	0.021785
14054	14857951	-2.057768	0.839341	8.734345	0.099845	0.358354	-0.004330	-0.005135	0.002096	0.021838
14055	14857976	-1.954767	1.274890	8.569491	0.135590	0.365785	-0.018814	-0.004877	0.003184	0.021426
14056	14858001	-1.632110	1.329813	8.564549	0.112978	0.388347	-0.035946	-0.004070	0.003322	0.021414
14057	14858026	-1.797180	0.883433	8.704033	0.113159	0.413603	-0.074525	-0.004481	0.002206	0.021763
14058	14858051	-2.101277	0.555438	8.858436	0.179252	0.450365	-0.129747	-0.005240	0.001384	0.022149
14059	14858076	-2.194848	0.815055	8.980348	0.247376	0.481811	-0.174977	-0.005473	0.002032	0.022455
14060	14858101	-2.303403	1.430636	9.224498	0.249298	0.486013	-0.168766	-0.005744	0.003571	0.023066
14061	14858126	-2.306659	1.749689	9.638042	0.147176	0.476247	-0.129128	-0.005752	0.004371	0.024099
14062	14858151	-2.309619	1.750922	9.688591	0.029789	0.461674	-0.102451	-0.005760	0.004377	0.024225
14063	14858176	-2.386727	1.471160	9.450738	-0.043012	0.467503	-0.086273	-0.005953	0.003680	0.023630
14064	14858201	-2.585467	1.182402	9.401792	-0.050196	0.490485	-0.101380	-0.006449	0.002958	0.023508
14065	14858226	-2.901804	0.881865	9.536320	-0.038636	0.497173	-0.127155	-0.007239	0.002207	0.023845
14066	14858251	-3.115801	0.395898	9.968408	0.004469	0.469281	-0.174178	-0.007775	0.000991	0.024926
14067	14858276	-3.733976	0.205505	10.119086	0.094302	0.433432	-0.216274	-0.009321	0.000513	0.025303
14068	14858301	-3.682692	0.263450	10.030087	0.141393	0.401656	-0.238393	-0.009194	0.000657	0.025080
14069	14858326	-3.086017	0.683982	9.791002	0.107221	0.377490	-0.227341	-0.007703	0.001709	0.024481
14070	14858351	-2.733805	0.920004	9.607040	0.055043	0.362445	-0.202380	-0.006823	0.002300	0.024021
14071	14858376	-2.763966	0.960142	9.565932	0.004418	0.354140	-0.168985	-0.006899	0.002402	0.023918
14072	14858401	-2.995835	0.853957	9.630649	-0.015903	0.355525	-0.153954	-0.007478	0.002137	0.024080
14073	14858426	-3.106403	0.771186	9.694152	-0.029831	0.350235	-0.165768	-0.007755	0.001930	0.024239
14074	14858451	-3.000241	0.552831	9.553779	-0.034213	0.346580	-0.193827	-0.007490	0.001385	0.023888
14075	14858476	-2.786165	0.446355	9.299386	-0.029659	0.342105	-0.221370	-0.006955	0.001119	0.023251
14076	14858501	-2.554144	0.345406	9.057043	-0.012653	0.353681	-0.226994	-0.006375	0.000866	0.022645
14077	14858526	-2.434826	0.263338	9.276391	-0.001797	0.362545	-0.228727	-0.006076	0.000660	0.023194
14078	14858551	-2.472149	0.315367	9.339098	-0.009626	0.361203	-0.230601	-0.006170	0.000790	0.023351
14079	14858576	-2.679065	0.308310	9.406820	-0.028665	0.371279	-0.232835	-0.006687	0.000774	0.023520
14080	14858601	-3.098899	0.439010	9.816834	-0.021313	0.378236	-0.230114	-0.007735	0.001100	0.024546
14081	14858626	-3.456855	0.382614	10.174338	-0.022991	0.377232	-0.225014	-0.008630	0.000960	0.025440
14082	14858651	-3.333777	0.432613	10.028181	-0.060664	0.364862	-0.236303	-0.008323	0.001086	0.025074
14083	14858676	-2.996337	0.316344	9.474477	-0.096682	0.372699	-0.231324	-0.007480	0.000796	0.023690
14084	14858701	-3.021702	-0.023679	9.523938	-0.068229	0.401273	-0.221683	-0.007542	-0.000055	0.023814
14085	14858726	-3.081016	-0.033477	9.535810	-0.043139	0.415547	-0.210983	-0.007690	-0.000080	0.023844
14086	14858751	-2.994135	0.116084	9.630829	-0.076638	0.420696	-0.192152	-0.007473	0.000294	0.024081
14087	14858776	-2.837065	0.014462	9.562730	-0.117885	0.423294	-0.163504	-0.007080	0.000041	0.023911
14088	14858801	-2.797793	0.108877	9.366151	-0.148864	0.431763	-0.157189	-0.006982	0.000278	0.023419
14089	14858826	-2.862640	0.232540	9.449026	-0.129449	0.443444	-0.151232	-0.007143	0.000587	0.023626
14090	14858851	-2.797477	0.399150	9.397676	-0.128414	0.456315	-0.159732	-0.006980	0.001003	0.023498
14091	14858876	-2.644141	0.567213	9.359771	-0.151807	0.469646	-0.161611	-0.006596	0.001424	0.023403
14092	14858901	-2.576397	0.460428	9.195802	-0.178714	0.481390	-0.167525	-0.006427	0.001158	0.022993
14093	14858926	-2.576009	0.510486	9.082877	-0.190158	0.503476	-0.180589	-0.006425	0.001283	0.022711
14094	14858951	-2.686372	0.356545	9.027753	-0.184441	0.516073	-0.189133	-0.006701	0.000898	0.022574
14095	14858976	-2.697163	0.480467	9.006837	-0.174309	0.526086	-0.197692	-0.006728	0.001208	0.022521
14096	14859001	-2.593639	0.449050	8.929653	-0.189957	0.530003	-0.199066	-0.006469	0.001130	0.022328
14097	14859026	-2.698568	0.381492	8.977287	-0.215721	0.524779	-0.203775	-0.006731	0.000961	0.022447
14098	14859051	-2.829452	0.359698	8.934559	-0.206526	0.518817	-0.212216	-0.007059	0.000907	0.022341
14099	14859076	-2.952240	0.345758	8.988985	-0.187008	0.512962	-0.213127	-0.007366	0.000872	0.022477
14100	14859101	-3.112223	0.476088	9.102440	-0.184780	0.500755	-0.222306	-0.007766	0.001198	0.022761
14101	14859126	-3.050318	0.411284	9.118189	-0.199243	0.483716	-0.223714	-0.007612	0.001036	0.022800
14102	14859151	-2.909424	0.576617	9.073605	-0.215109	0.464116	-0.223628	-0.007260	0.001450	0.022688
14103	14859176	-2.865037	0.637468	8.996620	-0.218886	0.459805	-0.229411	-0.007149	0.001602	0.022495
14104	14859201	-2.836035	0.548345	8.901923	-0.219433	0.462052	-0.242804	-0.007077	0.001379	0.022259
14105	14859226	-2.954854	0.587644	9.090884	-0.225832	0.466347	-0.258572	-0.007373	0.001478	0.022731
14106	14859251	-3.376201	0.598705	9.462006	-0.216106	0.459668	-0.256068	-0.008426	0.001506	0.023659
14107	14859276	-3.924395	0.584883	9.863382	-0.220496	0.441901	-0.268568	-0.009797	0.001472	0.024663
14108	14859301	-3.649780	0.787075	9.845547	-0.251174	0.415865	-0.282469	-0.009111	0.001979	0.024618
14109	14859326	-3.369390	0.843018	9.605092	-0.304574	0.406662	-0.291070	-0.008410	0.002120	0.024016
14110	14859351	-3.119136	0.627185	9.161417	-0.341293	0.416848	-0.304627	-0.007785	0.001581	0.022907
14111	14859376	-2.895249	0.611731	8.902036	-0.323691	0.445223	-0.325218	-0.007225	0.001541	0.022258
14112	14859401	-2.855402	0.446740	8.857640	-0.288118	0.482966	-0.358066	-0.007125	0.001128	0.022148
14113	14859426	-2.960558	0.417175	9.023802	-0.263311	0.516802	-0.387558	-0.007386	0.001054	0.022564
14114	14859451	-3.118300	0.347549	9.240350	-0.265867	0.539151	-0.406815	-0.007780	0.000881	0.023106
14115	14859476	-3.252225	-0.017282	9.666266	-0.244187	0.552003	-0.438015	-0.008114	-0.000031	0.024171
14116	14859501	-4.127160	-0.313862	9.926897	-0.171115	0.562042	-0.471854	-0.010301	-0.000773	0.024825
14117	14859526	-4.740579	-0.625046	10.328633	-0.066508	0.573132	-0.494595	-0.011834	-0.001553	0.025830
14118	14859551	-4.763236	-0.361246	10.765811	-0.004461	0.564538	-0.482893	-0.011890	-0.000896	0.026923
14119	14859576	-3.792953	-0.087492	10.314804	-0.057843	0.555050	-0.445069	-0.009465	-0.000212	0.025794
14120	14859601	-3.294858	-0.131104	9.499454	-0.162350	0.583638	-0.387020	-0.008220	-0.000319	0.023755
14121	14859626	-3.715466	-0.640627	9.309979	-0.125681	0.635870	-0.350651	-0.009271	-0.001594	0.023283
14122	14859651	-3.951431	-0.683789	9.420050	-0.022277	0.684701	-0.327107	-0.009859	-0.001705	0.023559
14123	14859676	-3.620678	-0.196703	9.747744	-0.015081	0.710088	-0.292119	-0.009030	-0.000488	0.024377
14124	14859701	-3.197003	-0.036510	9.586309	-0.087039	0.724104	-0.251564	-0.007971	-0.000086	0.023973
14127	14859726	-3.248441	0.065356	9.265945	-0.115283	0.757268	-0.223610	-0.008099	0.000169	0.023173
14128	14859751	-3.290920	-0.056519	9.105825	-0.080532	0.794308	-0.212613	-0.008205	-0.000137	0.022773
14129	14859776	-3.108644	0.213019	9.140053	-0.059378	0.841235	-0.222103	-0.007747	0.000536	0.022858
14130	14859801	-3.227098	0.288758	9.142985	-0.066040	0.885052	-0.241153	-0.008042	0.000726	0.022866
14131	14859826	-3.269416	0.080758	8.818918	-0.056483	0.910606	-0.252181	-0.008148	0.000206	0.022057
14132	14859851	-3.262435	0.176322	8.308244	-0.032313	0.938917	-0.279298	-0.008132	0.000444	0.020780
14133	14859876	-3.032633	0.278702	8.538842	-0.008507	0.981057	-0.292181	-0.007555	0.000700	0.021356
14134	14859901	-2.887174	0.097523	8.764537	0.009261	1.015984	-0.313717	-0.007190	0.000246	0.021920
14135	14859926	-2.904019	0.056324	8.723109	0.053875	1.044654	-0.329211	-0.007232	0.000142	0.021817
14136	14859951	-2.618622	-0.049457	8.655127	0.031991	1.088419	-0.322396	-0.006517	-0.000122	0.021647
14137	14859976	-2.885882	-0.181182	8.578731	0.041901	1.150455	-0.312817	-0.007184	-0.000451	0.021457
14138	14860001	-3.287250	-0.107524	8.758289	0.051767	1.214540	-0.293408	-0.008185	-0.000267	0.021908
14139	14860026	-3.098151	0.043097	9.317633	0.049140	1.250825	-0.275619	-0.007709	0.000109	0.023306
14140	14860051	-2.541175	0.142473	9.214551	0.039384	1.251923	-0.280857	-0.006317	0.000357	0.023046
14141	14860076	-2.363027	0.245245	8.605680	0.021595	1.280977	-0.285146	-0.005873	0.000615	0.021524
14142	14860101	-2.790754	0.266196	8.205172	0.043480	1.328920	-0.290795	-0.006943	0.000667	0.020525
14143	14860126	-3.043507	0.208650	8.500051	0.060299	1.385582	-0.293856	-0.007572	0.000523	0.021263
14144	14860151	-3.263283	0.147442	8.668693	0.078568	1.413459	-0.300870	-0.008120	0.000370	0.021686
14145	14860176	-2.951438	0.060585	9.066358	0.091860	1.425801	-0.323169	-0.007338	0.000152	0.022679
14146	14860201	-3.064756	0.245310	8.633288	0.108585	1.442630	-0.342567	-0.007623	0.000614	0.021597
14147	14860226	-3.272408	0.284410	8.496268	0.114438	1.483732	-0.352207	-0.008141	0.000712	0.021256
14148	14860251	-3.549580	0.200191	8.564885	0.118852	1.537236	-0.359921	-0.008833	0.000501	0.021429
14149	14860276	-3.282995	0.190046	8.723236	0.160873	1.618749	-0.383510	-0.008163	0.000475	0.021825
14150	14860301	-3.123281	0.132829	8.893421	0.221338	1.765241	-0.415419	-0.007759	0.000330	0.022251
14151	14860326	-2.994916	-0.223767	9.688259	0.294069	1.924804	-0.469932	-0.007429	-0.000564	0.024238
14152	14860351	-3.449277	-0.257498	9.896487	0.419748	2.111770	-0.528877	-0.008558	-0.000651	0.024764
14153	14860376	-3.167296	-0.229878	9.481620	0.523885	2.317703	-0.582250	-0.007850	-0.000584	0.023726
14154	14860401	-3.021838	0.161688	8.925492	0.575587	2.517827	-0.599193	-0.007484	0.000394	0.022338
14155	14860426	-2.844757	0.218910	8.730296	0.638991	2.706473	-0.598933	-0.007038	0.000535	0.021850
14156	14860451	-2.966228	-0.046222	8.914502	0.702946	2.841737	-0.605357	-0.007336	-0.000130	0.022312
14157	14860476	-3.450498	-0.040359	8.887968	0.725501	2.858996	-0.591870	-0.008547	-0.000115	0.022250
14158	14860501	-4.423335	-0.409072	8.170453	0.718707	2.826383	-0.549806	-0.010987	-0.001033	0.020464
14159	14860526	-5.006594	-0.309316	8.349834	0.730740	2.739254	-0.473122	-0.012445	-0.000785	0.020917
14160	14860551	-5.176100	-0.144781	8.493697	0.618663	2.595367	-0.409175	-0.012871	-0.000372	0.021276
14161	14860576	-5.658299	0.279535	8.072275	0.536796	2.389040	-0.326065	-0.014085	0.000691	0.020223
14162	14860601	-5.906882	0.271261	8.405852	0.391417	2.134901	-0.267746	-0.014711	0.000673	0.021054
14163	14860626	-7.041996	0.218636	8.637141	0.330296	1.852899	-0.248361	-0.017555	0.000543	0.021634
14164	14860651	-7.524208	0.484071	8.676883	0.404968	1.575097	-0.278028	-0.018767	0.001206	0.021730
14165	14860676	-6.883615	0.879932	8.385732	0.343809	1.338918	-0.325416	-0.017173	0.002198	0.020994
14166	14860701	-6.195912	0.729592	7.752207	0.320485	1.148430	-0.372371	-0.015461	0.001823	0.019403
14167	14860726	-5.472855	0.524834	7.934234	0.327590	1.007028	-0.428200	-0.013656	0.001311	0.019853
14168	14860751	-5.228533	0.449536	8.226873	0.274494	0.912924	-0.449371	-0.013047	0.001124	0.020582
14169	14860776	-5.550134	0.097876	8.768269	0.276931	0.903107	-0.462434	-0.013850	0.000245	0.021936
14170	14860801	-5.094828	-0.270446	9.379260	0.315011	0.940238	-0.455712	-0.012710	-0.000678	0.023463
14171	14860826	-4.553514	-0.414080	9.442936	0.359568	1.011876	-0.410633	-0.011354	-0.001040	0.023621
14172	14860851	-4.169151	-0.227570	9.612917	0.305423	1.110481	-0.316188	-0.010390	-0.000574	0.024047
14173	14860876	-4.616587	-0.592649	9.725826	0.264551	1.238195	-0.192319	-0.011504	-0.001487	0.024332
14174	14860901	-4.748779	-1.141064	9.914094	0.265411	1.372502	-0.080323	-0.011830	-0.002860	0.024805
14175	14860926	-4.494028	-1.361031	9.835170	0.298593	1.461389	0.010347	-0.011190	-0.003412	0.024607
14176	14860951	-4.350056	-0.946082	9.276415	0.298840	1.534780	0.084756	-0.010830	-0.002375	0.023211
14177	14860976	-4.293512	-0.804086	8.825894	0.286904	1.600670	0.119594	-0.010689	-0.002020	0.022085
14178	14861001	-4.581643	-0.363707	8.536089	0.359439	1.659685	0.102487	-0.011410	-0.000920	0.021364
14179	14861026	-5.099593	0.307400	8.311625	0.405805	1.730032	0.070454	-0.012704	0.000757	0.020807
14180	14861051	-5.009211	0.631802	8.091686	0.436566	1.838772	0.024045	-0.012477	0.001568	0.020259
14181	14861076	-1.883427	0.131890	5.632721	0.607634	2.178340	-0.103527	-0.004670	0.000320	0.014095
14182	14861101	2.472327	1.476530	7.993824	1.380889	3.343953	-0.472246	0.006266	0.003653	0.019965
14183	14861126	-0.445768	0.341788	9.153991	2.036927	4.344019	-0.748246	-0.000989	0.000797	0.022893
14184	14861151	-3.773309	0.585152	7.859052	2.041748	4.848556	-0.735248	-0.009313	0.001421	0.019708
14185	14861176	-3.793945	-1.452552	5.298991	1.707205	4.705210	-0.598330	-0.009409	-0.003653	0.013295
14186	14861201	-4.604598	-1.200913	4.501619	1.540228	4.503925	-0.540258	-0.011450	-0.003016	0.011313
14187	14861226	-5.493555	-0.750266	6.501293	1.444024	4.600163	-0.508952	-0.013641	-0.001896	0.016328
14188	14861251	-4.138530	-0.148146	8.817324	1.312503	4.861979	-0.584852	-0.010212	-0.000399	0.022105
14189	14861276	-3.697361	-0.641249	6.284370	1.476126	5.167289	-0.783064	-0.009143	-0.001623	0.015767
14190	14861301	-3.490069	1.729061	3.105993	1.410506	5.533446	-1.015468	-0.008666	0.004320	0.007833
14191	14861326	-1.385563	2.696279	4.625242	1.329789	5.791155	-1.202307	-0.003370	0.006727	0.011599
14192	14861351	1.239306	4.783334	6.238216	1.040146	6.152308	-1.300069	0.003238	0.011933	0.015587
14193	14861376	5.912204	2.119366	7.540577	0.737469	6.648705	-1.032328	0.014943	0.005262	0.018733
14194	14861401	4.659899	-2.528591	11.312614	0.188468	7.366540	-0.737181	0.011904	-0.006339	0.028171
14195	14861426	-0.421059	-2.220089	14.418997	-0.193441	7.817767	-0.510583	-0.000704	-0.005541	0.036057
14196	14861451	-7.170128	-0.933489	15.623325	-0.085039	7.946150	-0.521548	-0.017538	-0.002318	0.039234
14197	14861476	-12.898512	2.350326	18.960486	0.301960	7.739596	-0.697558	-0.031781	0.005886	0.047712
14198	14861501	-15.213279	3.253246	21.526880	0.888550	7.339906	-0.959103	-0.037528	0.008118	0.054172
14199	14861526	-7.208627	2.137126	13.434811	1.569684	7.313324	-1.348405	-0.017705	0.005307	0.033760
14200	14861551	-0.179651	0.150750	10.597562	1.918864	7.619448	-1.632031	-0.000196	0.000314	0.026497
14201	14861576	0.177037	-1.108542	17.319799	2.118979	7.820661	-1.762800	0.000860	-0.002888	0.043285
14202	14861601	0.660020	-1.494162	20.070196	1.943891	8.110593	-1.865555	0.002150	-0.003862	0.050146
14203	14861626	-1.457365	0.775473	15.474343	1.863389	8.714041	-1.936476	-0.003217	0.001857	0.038727
14204	14861651	-4.619211	2.087919	11.091542	1.575162	9.202748	-1.955241	-0.011215	0.005193	0.027869
14205	14861676	-5.782792	3.296800	9.086299	1.488353	9.469330	-2.109019	-0.014165	0.008237	0.022900
14206	14861701	-5.131812	2.766207	8.683479	1.768182	9.700878	-2.523236	-0.012543	0.006907	0.021877
14207	14861726	-6.167914	1.463535	9.434106	2.305257	9.966379	-3.071818	-0.015110	0.003649	0.023785
14208	14861751	-6.411851	5.658917	14.995712	2.612315	10.096468	-3.323140	-0.015496	0.014089	0.037733
14209	14861776	-15.613977	-0.326754	21.609193	2.107659	10.085845	-3.232559	-0.038353	-0.000804	0.054507
14210	14861801	-10.783022	-7.398785	8.276392	2.501578	10.134041	-3.619577	-0.026777	-0.018441	0.020973
14211	14861826	-7.975436	-0.562809	6.884208	2.903933	10.132918	-3.761280	-0.019725	-0.001377	0.017456
14212	14861851	-12.940632	8.133764	17.837817	2.141193	10.144318	-3.201833	-0.031701	0.020342	0.045054
14213	14861876	-11.193753	15.317945	22.538112	0.402899	10.158150	-2.527615	-0.027145	0.038353	0.056713
14214	14861901	-4.996241	13.975549	17.495990	-0.274337	10.151539	-2.866472	-0.011809	0.034997	0.043881
14215	14861926	-5.452702	14.485344	14.160780	0.148974	10.139718	-3.563847	-0.013020	0.036266	0.035576
14216	14861951	-9.833686	9.814752	14.928137	0.440817	10.132207	-4.081849	-0.023983	0.024640	0.037640
14217	14861976	-10.108414	6.987915	22.881010	0.772344	10.116859	-4.449554	-0.024447	0.017552	0.057532
14218	14862001	-14.119389	1.373806	30.196568	1.259929	9.927735	-4.807524	-0.034337	0.003523	0.075927
14219	14862026	-16.196437	2.662817	26.418473	1.296254	9.821948	-4.889355	-0.039635	0.006793	0.066547
14220	14862051	-10.858721	2.380987	25.676379	1.566856	9.626687	-4.822304	-0.026336	0.005987	0.064523
14221	14862076	-5.884944	2.685659	22.370994	2.141643	9.191754	-4.936018	-0.014027	0.006652	0.056109
14222	14862101	-0.366656	6.517396	26.820063	2.611968	8.304849	-4.951857	-0.000120	0.016077	0.067107
14223	14862126	4.440090	5.449092	26.450199	3.441558	7.149301	-4.946206	0.011774	0.013267	0.066080
14224	14862151	8.058886	4.667993	15.003457	3.230968	6.466344	-4.988474	0.020521	0.011392	0.037390
14225	14862176	4.639129	-0.203647	11.141595	1.431870	7.095209	-5.063947	0.011840	-0.000633	0.027749
14226	14862201	-20.818655	6.599674	34.408268	0.986449	7.926334	-5.179976	-0.051083	0.016726	0.086551
14227	14862226	-61.884714	22.471107	71.971475	2.866099	7.099842	-4.226770	-0.152808	0.056340	0.181492
14229	14862251	-88.748032	19.557888	98.648348	6.828472	4.848505	-2.680585	-0.220208	0.047519	0.248368
14231	14862276	-68.976893	20.727738	100.637519	9.786887	1.735720	-1.775447	-0.171784	0.049115	0.252579
14232	14862301	-47.717056	28.380948	77.483242	8.324701	-0.883149	-0.871962	-0.119431	0.069063	0.194302
14233	14862326	-30.295614	34.426903	66.122273	4.424682	-1.447038	-0.228269	-0.076014	0.085173	0.165641
14234	14862351	-17.517965	36.693540	68.529889	3.368015	-1.320207	-0.158519	-0.044060	0.091020	0.171636
14235	14862376	-12.440016	33.461405	60.600453	3.356841	-1.297656	-0.244736	-0.031321	0.083027	0.151800
14236	14862401	-10.700551	30.469208	51.823159	2.392947	-1.626038	-0.147485	-0.027001	0.075790	0.129730
14237	14862426	-7.891238	28.243690	43.900622	1.286372	-2.198233	0.065523	-0.020036	0.070431	0.109810
14238	14862451	-4.984218	27.374877	36.366729	0.475110	-2.662743	0.192662	-0.012780	0.068380	0.090915
14239	14862476	-1.956174	26.375025	30.427232	-0.217742	-2.927769	0.306248	-0.005194	0.065956	0.076031
14240	14862501	0.684234	23.921959	26.383325	-1.035909	-3.136881	0.470291	0.001417	0.059891	0.065887
14241	14862526	3.665233	19.685711	22.936568	-2.062124	-3.357964	0.560173	0.008888	0.049368	0.057252
14242	14862551	5.511446	17.809062	19.577672	-3.134404	-3.563252	0.453584	0.013536	0.044722	0.048830
14243	14862576	6.732936	16.083680	17.126569	-4.006981	-3.766106	0.345714	0.016614	0.040430	0.042693
14244	14862601	7.340419	15.176660	14.424674	-4.563089	-4.010666	0.218048	0.018160	0.038152	0.035936
14245	14862626	6.606654	15.284135	10.824521	-4.894581	-4.222743	0.142345	0.016367	0.038378	0.026913
14246	14862651	5.930241	15.368219	7.124451	-5.031529	-4.319199	0.194510	0.014721	0.038535	0.017649
14247	14862676	5.996802	15.158014	3.739423	-4.862984	-4.299286	0.352862	0.014926	0.037958	0.009198
14248	14862701	7.218836	12.083958	-1.295649	-4.101190	-4.134506	0.494665	0.018045	0.030204	-0.003301
14249	14862726	6.953674	7.916589	-4.546178	-3.060746	-3.847038	0.517889	0.017426	0.019759	-0.011357
14250	14862751	4.937317	5.587852	-5.208921	-2.156792	-3.531950	0.433478	0.012393	0.013941	-0.013005
14251	14862776	2.964933	4.542516	-3.607008	-1.518043	-3.297685	0.333178	0.007445	0.011342	-0.009008
14252	14862801	2.853219	4.752874	-0.892410	-1.038282	-3.215946	0.214862	0.007139	0.011881	-0.002218
14253	14862826	3.948122	5.571959	1.106950	-0.653363	-3.266593	0.133799	0.009857	0.013934	0.002796
14254	14862851	4.690043	5.620528	1.647920	-0.499758	-3.308100	0.147583	0.011705	0.014056	0.004159
14255	14862876	5.007579	5.052421	2.629203	-0.416733	-3.291305	0.236174	0.012488	0.012638	0.006618
14256	14862901	4.895575	4.338387	3.624292	-0.267216	-3.269481	0.358879	0.012197	0.010854	0.009107
14257	14862926	4.580115	4.006506	4.398850	-0.097688	-3.219900	0.522652	0.011399	0.010025	0.011042
14258	14862951	4.216586	3.726590	5.633547	0.058732	-3.174503	0.708028	0.010477	0.009325	0.014126
14259	14862976	3.524247	3.893552	7.027850	0.230385	-3.172176	0.853966	0.008730	0.009738	0.017607
14260	14863001	2.354550	4.307843	8.216466	0.447890	-3.200152	0.952609	0.005791	0.010765	0.020570
14261	14863026	1.403054	4.636121	9.550399	0.705146	-3.242946	1.035597	0.003396	0.011574	0.023900
14262	14863051	0.426658	4.989435	11.202067	0.988834	-3.306013	1.095419	0.000934	0.012440	0.028025
14263	14863076	-0.191885	5.290847	13.022131	1.259396	-3.308622	1.189135	-0.000634	0.013175	0.032574
14264	14863101	-0.680725	5.383674	16.095194	1.503128	-3.399489	1.318016	-0.001895	0.013381	0.040255
14265	14863126	-2.068905	5.950689	17.501335	1.574019	-3.649403	1.465441	-0.005399	0.014781	0.043758
14266	14863151	-3.610093	6.703722	18.600929	1.476433	-3.952917	1.643675	-0.009289	0.016655	0.046488
14267	14863176	-4.626278	6.775274	19.512350	1.372078	-4.260107	1.824293	-0.011864	0.016828	0.048747
14268	14863201	-4.904604	6.933279	20.036049	1.303971	-4.504820	1.944305	-0.012585	0.017221	0.050048
14269	14863226	-4.998895	7.312939	20.421877	1.209764	-4.713194	2.011335	-0.012844	0.018173	0.051007
14270	14863251	-5.225197	7.464025	20.425946	1.061629	-4.908457	2.054904	-0.013424	0.018558	0.051008
14271	14863276	-5.610186	7.399642	20.279295	0.810931	-5.064203	2.071065	-0.014394	0.018411	0.050627
14272	14863301	-5.778858	7.020764	20.046662	0.535478	-5.202546	2.086561	-0.014818	0.017480	0.050033
14273	14863326	-5.851492	6.245153	19.071397	0.215961	-5.331015	2.093658	-0.014987	0.015561	0.047584
14274	14863351	-5.791822	5.701732	17.941555	-0.118810	-5.433597	2.097943	-0.014821	0.014222	0.044752
14275	14863376	-5.740461	4.988327	16.620583	-0.422070	-5.556398	2.114850	-0.014672	0.012454	0.041444
