PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Latitude	Longitude	Altitude
48619	36597374	-2.032712	1.603292	8.908048	0.139979	0.283022	0.054476	39.979226462	116.338915348	46.787315
48620	36597399	-2.088015	1.512301	8.948956	0.144701	0.277630	0.026040	39.979226455	116.338915354	46.788836
48621	36597424	-2.149235	1.352187	9.078740	0.149511	0.261590	0.008275	39.979226449	116.338915361	46.790344
48622	36597449	-2.128965	1.190964	9.136745	0.144087	0.252312	-0.014579	39.979226442	116.338915367	46.791841
48623	36597474	-2.020403	1.042123	9.172243	0.148559	0.249517	-0.015414	39.979226434	116.338915373	46.788922
48624	36597499	-1.961495	0.985285	9.286475	0.136495	0.252861	-0.013188	39.979226427	116.338915379	46.790394
48625	36597524	-1.983705	0.994677	9.338376	0.131994	0.264625	-0.005707	39.979226419	116.338915385	46.791855
48626	36597549	-1.994720	0.997496	9.330393	0.115636	0.276914	0.001983	39.979226410	116.338915391	46.793304
48627	36597574	-2.016950	1.030070	9.450229	0.118206	0.286838	0.001808	39.979226402	116.338915396	46.794743
48628	36597599	-2.051469	1.093228	9.503628	0.118639	0.287844	0.001687	39.979226393	116.338915402	46.796171
48629	36597624	-2.110668	1.159177	9.515768	0.122473	0.290279	-0.004055	39.979226384	116.338915407	46.797588
48630	36597649	-2.177015	1.168503	9.620859	0.115612	0.288129	-0.004424	39.979226375	116.338915413	46.798995
48631	36597674	-2.213002	1.136692	9.656646	0.120251	0.284880	-0.009340	39.979226365	116.338915418	46.790942
48632	36597699	-2.240697	1.080321	9.656437	0.135078	0.283574	-0.018695	39.979226355	116.338915423	46.792329
48633	36597724	-2.245062	1.019423	9.725408	0.139870	0.288095	-0.020289	39.979226345	116.338915428	46.793707
48634	36597749	-2.205054	0.992040	9.701401	0.125210	0.276934	-0.015441	39.979226334	116.338915433	46.795076
48635	36597774	-2.167684	0.994961	9.636253	0.117707	0.265287	-0.004512	39.979226324	116.338915438	46.796435
48636	36597799	-2.185655	0.953724	9.629451	0.099020	0.256264	0.007316	39.979226312	116.338915442	46.797785
48637	36597824	-2.199462	0.949588	9.638744	0.101541	0.249229	0.006776	39.979226301	116.338915447	46.799126
48638	36597849	-2.142696	1.076289	9.612599	0.092714	0.239767	0.007533	39.979226289	116.338915451	46.800457
48639	36597874	-2.236450	1.105122	9.640573	0.095975	0.237072	0.005549	39.979226277	116.338915456	46.806360
48640	36597899	-2.359000	1.298853	9.715648	0.080158	0.236431	0.012068	39.979226265	116.338915460	46.807674
48641	36597924	-2.533940	1.419978	9.745195	0.068513	0.229959	0.014544	39.979226253	116.338915464	46.808980
48642	36597949	-2.609960	1.405852	9.830227	0.061202	0.225966	0.017560	39.979226240	116.338915468	46.810278
48643	36597974	-2.480050	1.381664	9.663933	0.065328	0.225434	0.012083	39.979226227	116.338915472	46.811570
48644	36597999	-2.548914	1.189452	9.546236	0.047298	0.208835	0.013390	39.979226213	116.338915475	46.812853
48645	36598024	-2.449494	1.222770	9.483843	0.046439	0.195165	0.012520	39.979226199	116.338915479	46.814127
48646	36598049	-2.371270	1.207080	9.608900	0.053741	0.186178	-0.003648	39.979226185	116.338915483	46.815392
48647	36598074	-2.339642	1.171325	9.600809	0.044793	0.176330	-0.003140	39.979226171	116.338915486	46.813524
48648	36598099	-2.314283	1.327362	9.463000	0.043827	0.189547	-0.007296	39.979226156	116.338915489	46.814770
48649	36598124	-2.261798	1.411280	9.473957	0.040635	0.191419	-0.021620	39.979226141	116.338915493	46.816006
48650	36598149	-2.299922	1.462790	9.317132	0.039671	0.196096	-0.041577	39.979226126	116.338915496	46.817232
48651	36598174	-2.254535	1.385707	9.311578	0.038177	0.195332	-0.054002	39.979226111	116.338915499	46.818445
48652	36598199	-2.222637	1.410693	9.255822	0.032970	0.190900	-0.070910	39.979226095	116.338915502	46.819649
48653	36598224	-2.339758	1.313267	9.172949	0.012662	0.185631	-0.077030	39.979226079	116.338915505	46.820842
48654	36598249	-2.116372	1.511218	9.233625	0.020584	0.187828	-0.102545	39.979226062	116.338915507	46.822024
48655	36598274	-2.287115	1.621230	9.287092	0.014673	0.182772	-0.130193	39.979226046	116.338915510	46.819787
48656	36598299	-2.373021	1.221098	9.179185	0.031832	0.233747	-0.124772	39.979226029	116.338915513	46.820945
48657	36598324	-2.136387	0.968383	10.410477	-0.040661	0.207907	-0.095138	39.979226012	116.338915515	46.822095
48658	36598349	-2.947747	1.173913	8.616078	-0.094670	0.142844	-0.092238	39.979225994	116.338915518	46.823236
48659	36598374	-2.426839	1.551336	8.858352	0.023346	0.168066	-0.162107	39.979225976	116.338915520	46.824362
48660	36598399	-2.161961	1.375627	9.759918	-0.000194	0.188731	-0.171630	39.979225958	116.338915522	46.825481
48661	36598424	-2.599661	0.825369	9.752491	-0.051703	0.197230	-0.140214	39.979225940	116.338915524	46.826591
48662	36598449	-2.601325	1.138687	9.516728	-0.035515	0.215547	-0.128625	39.979225921	116.338915526	46.827693
48663	36598474	-2.444234	1.104217	9.512742	-0.043309	0.208361	-0.128169	39.979225902	116.338915528	46.825155
48664	36598499	-2.482409	1.077455	9.321080	-0.043462	0.200252	-0.144474	39.979225883	116.338915530	46.826238
48665	36598524	-2.655828	1.180820	9.302683	-0.031100	0.187632	-0.160930	39.979225864	116.338915532	46.827311
48666	36598549	-2.584800	1.127565	9.534020	-0.044607	0.170492	-0.154559	39.979225844	116.338915533	46.828376
48667	36598574	-2.743495	0.840524	9.382573	-0.087678	0.154658	-0.146116	39.979225824	116.338915534	46.829434
48668	36598599	-2.084774	1.135154	8.951682	-0.012144	0.150558	-0.169253	39.979225803	116.338915536	46.830478
48669	36598624	-1.770034	1.033761	9.953183	-0.000188	0.242671	-0.197884	39.979225783	116.338915537	46.831511
48670	36598649	-2.564019	1.138594	9.494243	-0.064960	0.208235	-0.177449	39.979225762	116.338915538	46.832534
48673	36598674	-2.764552	0.765011	8.987315	-0.087939	0.167100	-0.154722	39.979225138	116.338915221	46.785450
48674	36598699	-2.301306	0.917506	9.017354	-0.061660	0.151037	-0.158490	39.979225114	116.338915216	46.786090
48675	36598724	-2.084254	1.086767	9.382529	-0.086676	0.147952	-0.160868	39.979225091	116.338915210	46.786716
48676	36598749	-2.277232	1.020917	9.344919	-0.089315	0.169331	-0.160167	39.979225067	116.338915204	46.787331
48677	36598774	-2.327811	1.167061	9.265584	-0.084125	0.189687	-0.164407	39.979225042	116.338915197	46.787935
48678	36598799	-2.224116	1.104439	9.087190	-0.083117	0.203411	-0.172684	39.979225018	116.338915191	46.788525
48679	36598824	-2.307153	1.025562	9.211944	-0.073341	0.206774	-0.178945	39.979224993	116.338915184	46.789102
48680	36598849	-2.471894	0.885720	9.430881	-0.077352	0.193258	-0.165743	39.979224968	116.338915178	46.789667
48681	36598874	-2.562936	0.748363	9.385098	-0.093853	0.175942	-0.165240	39.979224942	116.338915171	46.794208
48682	36598899	-2.825414	0.909431	9.732724	-0.072712	0.168377	-0.157677	39.979224917	116.338915164	46.794754
48683	36598924	-2.986827	1.001206	9.865932	-0.075653	0.164784	-0.140522	39.979224891	116.338915157	46.795293
48684	36598949	-2.616237	0.897481	9.255175	-0.061907	0.174864	-0.150439	39.979224864	116.338915149	46.795823
48685	36598974	-2.570486	1.272578	9.406820	-0.041074	0.192064	-0.149967	39.979224838	116.338915142	46.796336
48686	36598999	-3.053809	0.805642	9.506100	-0.089230	0.173727	-0.099558	39.979224811	116.338915134	46.796846
48687	36599024	-2.990403	1.202670	9.757499	-0.068069	0.169809	-0.110240	39.979224784	116.338915127	46.797349
48688	36599049	-2.936112	0.898353	9.364140	-0.079255	0.136296	-0.101891	39.979224757	116.338915119	46.797844
48689	36599074	-2.703665	0.964580	8.986651	-0.079301	0.123754	-0.091586	39.979224729	116.338915111	46.813723
48690	36599099	-2.439674	0.970310	9.267530	-0.062725	0.135259	-0.096090	39.979224701	116.338915103	46.814198
48691	36599124	-2.481835	0.978732	9.586802	-0.076999	0.133245	-0.077200	39.979224673	116.338915094	46.814663
48692	36599149	-2.516212	0.734479	9.406379	-0.075211	0.140566	-0.065531	39.979224645	116.338915086	46.815116
48693	36599174	-2.453843	0.829693	9.329572	-0.066680	0.152017	-0.052674	39.979224616	116.338915077	46.815559
48694	36599199	-2.302148	0.785932	9.247033	-0.065660	0.174302	-0.043958	39.979224587	116.338915068	46.815990
48695	36599224	-2.384829	0.761248	9.236273	-0.060782	0.184691	-0.038227	39.979224557	116.338915059	46.816408
48696	36599249	-2.533965	0.913188	9.460174	-0.048356	0.191052	-0.034817	39.979224528	116.338915050	46.816815
48697	36599274	-2.565368	0.931469	9.349808	-0.051722	0.185153	-0.031769	39.979224498	116.338915040	46.808099
48698	36599299	-2.468591	1.015727	9.272984	-0.052753	0.183086	-0.022738	39.979224467	116.338915030	46.808482
48699	36599324	-2.514490	0.988936	9.441826	-0.049776	0.166503	-0.027406	39.979224437	116.338915021	46.808854
48700	36599349	-2.668992	0.950441	9.454880	-0.033797	0.166385	-0.033060	39.979224406	116.338915011	46.809215
48701	36599374	-2.532493	0.777367	9.337335	-0.010139	0.174831	-0.033122	39.979224375	116.338915001	46.809567
48702	36599399	-2.543680	0.762060	9.386501	0.006470	0.175163	-0.030674	39.979224344	116.338914990	46.809906
48703	36599424	-2.420439	0.876895	9.216672	-0.006630	0.185813	-0.022750	39.979224312	116.338914980	46.810234
48704	36599449	-2.356848	0.910157	9.158289	-0.003329	0.203832	-0.015275	39.979224280	116.338914970	46.810550
48705	36599474	-2.244910	0.933938	9.044027	-0.001363	0.213216	-0.009991	39.979224248	116.338914959	46.811715
48706	36599499	-2.108271	0.879336	8.922882	-0.011641	0.235273	-0.004691	39.979224216	116.338914948	46.812002
48707	36599524	-2.206301	0.977888	9.066829	-0.011212	0.254761	0.007828	39.979224183	116.338914937	46.812276
48708	36599549	-2.253356	1.154778	9.238985	-0.025296	0.270532	0.011842	39.979224150	116.338914926	46.812536
48709	36599574	-2.141363	1.084069	9.028601	-0.026108	0.294499	0.011314	39.979224117	116.338914914	46.812784
48710	36599599	-1.956315	1.212161	8.963974	-0.001985	0.337239	-0.000930	39.979224083	116.338914903	46.813015
48711	36599624	-1.901636	1.052221	9.051259	-0.007540	0.380293	-0.003077	39.979224049	116.338914891	46.813231
48712	36599649	-2.022471	1.138093	8.907827	-0.001553	0.413051	-0.006694	39.979224015	116.338914880	46.813431
48713	36599674	-1.802090	0.952427	8.870084	-0.006704	0.453752	-0.001940	39.979223980	116.338914868	46.816195
48714	36599699	-1.796816	0.919061	8.953791	0.002329	0.488478	-0.017567	39.979223946	116.338914855	46.816363
48715	36599724	-1.691990	1.119725	9.022324	0.000200	0.520441	-0.013030	39.979223910	116.338914843	46.816514
48716	36599749	-1.533780	0.829548	8.961624	0.002275	0.569432	-0.019379	39.979223875	116.338914831	46.816648
48717	36599774	-1.743384	0.939233	9.088284	0.021701	0.605297	-0.033380	39.979223839	116.338914818	46.816765
48718	36599799	-2.064806	1.078787	9.312026	0.027414	0.653239	-0.044423	39.979223803	116.338914805	46.816866
48719	36599824	-2.119446	1.159429	9.111335	0.038235	0.684105	-0.027311	39.979223767	116.338914792	46.816954
48720	36599849	-2.043877	1.130098	9.215059	0.020462	0.731848	-0.034136	39.979223730	116.338914779	46.817026
48721	36599874	-1.920807	0.847863	8.864330	0.024807	0.766452	-0.033307	39.979223693	116.338914766	46.812124
48722	36599899	-2.049395	0.702876	8.992885	0.042667	0.795858	-0.035958	39.979223656	116.338914753	46.812164
48723	36599924	-2.059444	0.996220	9.306410	0.034463	0.829816	-0.021681	39.979223619	116.338914739	46.812188
48724	36599949	-2.222257	0.920426	9.338041	0.026815	0.866433	-0.014259	39.979223581	116.338914725	46.812199
48725	36599974	-2.385647	1.209652	9.306936	0.014861	0.880799	-0.034264	39.979223543	116.338914711	46.812201
48726	36599999	-2.651809	1.029022	8.641115	0.032480	0.864317	-0.037180	39.979223504	116.338914697	46.812185
48727	36600024	-2.396873	0.828588	8.549932	0.020981	0.901194	-0.019060	39.979223465	116.338914683	46.812153
48728	36600049	-1.499975	0.762573	9.207297	0.076018	1.018755	-0.016852	39.979223426	116.338914669	46.812105
48729	36600074	-0.952912	0.704257	9.663906	0.090875	1.127737	-0.002493	39.979223387	116.338914654	46.809171
48730	36600099	-1.256626	0.540799	9.237687	0.078310	1.213486	0.020202	39.979223347	116.338914639	46.809084
48731	36600124	-1.990395	0.824799	9.134504	0.061971	1.256045	0.044841	39.979223307	116.338914624	46.808980
48732	36600149	-2.725514	0.886709	8.828164	0.058360	1.299154	0.073835	39.979223267	116.338914609	46.808860
48733	36600174	-2.850074	0.986323	9.075739	0.071868	1.383274	0.090163	39.979223227	116.338914593	46.808739
48734	36600199	-2.736427	0.939600	9.424038	0.131539	1.513703	0.093848	39.979223186	116.338914578	46.808594
48735	36600224	-2.558142	0.780814	10.319098	0.232984	1.578822	0.042138	39.979223145	116.338914562	46.808438
48736	36600249	-3.066052	0.976300	9.941718	0.372470	1.598549	-0.048390	39.979223103	116.338914546	46.808274
48737	36600274	-2.838645	1.405601	9.182160	0.377228	1.636986	-0.077577	39.979223061	116.338914530	46.803683
48738	36600299	-2.786467	1.024888	9.049276	0.392710	1.664327	-0.091152	39.979223019	116.338914514	46.803494
48739	36600324	-2.698995	0.916187	9.387022	0.409443	1.687741	-0.105900	39.979222977	116.338914497	46.803292
48740	36600349	-3.310539	1.184277	9.869121	0.418191	1.725320	-0.118928	39.979222934	116.338914481	46.803080
48741	36600374	-3.277828	0.994500	9.852320	0.432508	1.778467	-0.109094	39.979222891	116.338914464	46.802869
48742	36600399	-2.896602	0.980684	9.462679	0.443523	1.826541	-0.101104	39.979222848	116.338914447	46.802638
48743	36600424	-2.926283	0.960844	9.250034	0.437406	1.879953	-0.100012	39.979222804	116.338914430	46.802395
48744	36600449	-3.282981	1.411482	9.472045	0.461631	1.954434	-0.095196	39.979222760	116.338914413	46.802140
48745	36600474	-3.370363	1.368271	9.626150	0.455466	2.011023	-0.097180	39.979222716	116.338914395	46.801264
48746	36600499	-3.481940	1.213409	9.464485	0.481506	2.073149	-0.097849	39.979222671	116.338914378	46.800990
48747	36600524	-3.788619	0.999075	9.772675	0.527245	2.133246	-0.113022	39.979222626	116.338914360	46.800707
48748	36600549	-4.262347	1.181770	10.214217	0.584359	2.196290	-0.124388	39.979222581	116.338914342	46.800419
48749	36600574	-4.067704	1.256749	10.056208	0.579374	2.260240	-0.113443	39.979222536	116.338914324	46.800135
48750	36600599	-5.229082	1.029407	9.823113	0.605440	2.344932	-0.090408	39.979222490	116.338914305	46.799840
48751	36600624	-4.774239	1.563280	10.128653	0.498649	2.307527	-0.055480	39.979222444	116.338914287	46.799544
48752	36600649	-1.963280	1.331116	8.157573	0.493666	2.229549	-0.055876	39.979222397	116.338914268	46.799235
48753	36600674	-1.171999	1.359907	8.056423	0.542083	2.402569	-0.101927	39.979222350	116.338914250	46.820538
48754	36600699	-1.233014	1.403890	9.898861	0.613333	2.604741	-0.157850	39.979222303	116.338914231	46.820185
48755	36600724	-1.711287	1.163468	10.622998	0.686034	2.716820	-0.219077	39.979222256	116.338914211	46.819812
48756	36600749	-1.300197	1.324848	9.726789	0.674546	2.795676	-0.238310	39.979222208	116.338914192	46.819418
48757	36600774	-1.665211	1.222800	8.394980	0.663862	2.938485	-0.233690	39.979222160	116.338914172	46.818993
48758	36600799	-1.865530	1.934948	8.187875	0.633067	3.116865	-0.259695	39.979222111	116.338914152	46.818551
48759	36600824	-3.647968	2.153713	7.489217	0.517461	3.283378	-0.292903	39.979222062	116.338914132	46.818087
48760	36600849	-5.318634	2.191285	7.862404	0.405586	3.370282	-0.303913	39.979222013	116.338914112	46.817611
48761	36600874	-3.835629	2.029911	8.609543	0.392714	3.419118	-0.367157	39.979221963	116.338914092	46.824305
48762	36600899	-2.356168	2.203071	8.219646	0.379488	3.572087	-0.429113	39.979221913	116.338914072	46.823801
48763	36600924	-0.626191	1.485451	8.048309	0.358607	3.909093	-0.557496	39.979221863	116.338914052	46.823269
48764	36600949	-0.989234	1.803520	8.009453	0.672171	4.203059	-0.805903	39.979221812	116.338914031	46.822703
48765	36600974	-1.102442	2.164672	8.212849	0.767410	4.390767	-0.943988	39.979221761	116.338914011	46.822093
48766	36600999	-1.175492	0.519001	8.090583	0.917504	4.591273	-1.132722	39.979221710	116.338913990	46.821463
48767	36601024	-2.651572	1.810299	10.928115	0.920111	4.826385	-1.270543	39.979221658	116.338913969	46.820808
48768	36601049	-4.666493	1.825002	13.162882	0.988972	4.947838	-1.393979	39.979221606	116.338913947	46.820145
48769	36601074	-3.354794	1.938793	12.568330	1.064787	4.993280	-1.487493	39.979221553	116.338913925	46.814893
48770	36601099	-2.192695	1.228129	11.254663	1.008012	5.152989	-1.552336	39.979221500	116.338913903	46.814207
48771	36601124	0.311313	1.311133	11.025228	1.093890	5.388791	-1.624054	39.979221446	116.338913881	46.813493
48772	36601149	-2.336361	-0.450678	12.794939	1.078355	5.754431	-1.653642	39.979221392	116.338913858	46.812750
48775	36601174	-4.050484	2.181119	13.192160	1.206162	5.911850	-1.896246	39.979222536	116.338915257	46.803393
48776	36601199	5.256647	2.075269	10.925885	1.362685	6.207483	-2.099717	39.979222493	116.338915255	46.803056
48777	36601224	7.137283	-0.799406	15.140463	1.586181	6.606127	-2.304644	39.979222449	116.338915252	46.802661
48778	36601249	0.501614	-0.269105	14.991534	1.740760	7.053847	-2.470324	39.979222404	116.338915249	46.802226
48779	36601274	-3.534118	0.803259	9.972084	1.692510	7.353726	-2.579952	39.979222359	116.338915245	46.799680
48780	36601299	-2.243411	3.291713	9.480417	1.562298	7.597682	-2.740212	39.979222313	116.338915242	46.799207
48781	36601324	0.970401	4.409194	11.208726	1.352494	7.876603	-2.970948	39.979222267	116.338915238	46.798701
48782	36601349	-1.121895	5.263220	12.465745	1.206467	8.176957	-3.232842	39.979222220	116.338915234	46.798161
48783	36601374	-3.388763	4.785128	10.246482	1.116700	8.393353	-3.513795	39.979222172	116.338915230	46.797612
48784	36601399	-3.813708	4.123550	11.374883	1.052844	8.568902	-3.827607	39.979222124	116.338915226	46.797031
48785	36601424	-7.047665	0.798958	9.321308	1.175657	8.821901	-4.199763	39.979222075	116.338915222	46.796440
48786	36601449	-8.005492	-0.923151	10.615535	1.866717	8.979267	-4.668047	39.979222026	116.338915218	46.795852
48787	36601474	-2.733727	0.749768	10.859107	2.442554	9.280219	-5.085693	39.979221977	116.338915212	47.000170
48788	36601499	-1.499036	2.524946	13.178347	2.463887	9.431864	-5.215082	39.979221926	116.338915207	47.026393
48789	36601524	-6.688803	8.688495	15.733639	2.491732	9.596745	-5.247352	39.979221876	116.338915202	47.052597
48790	36601549	-18.861232	10.639636	14.735737	1.276695	9.659033	-4.822517	39.979221824	116.338915197	47.078832
48791	36601574	-13.094951	12.768150	8.959304	-0.002608	9.906954	-4.526482	39.979221771	116.338915195	47.105219
48792	36601599	-2.322537	11.516363	7.402492	-0.238776	9.933443	-4.865317	39.979221718	116.338915191	47.131479
48793	36601624	-1.883057	11.968556	16.067117	-0.487108	9.895112	-5.086536	39.979221663	116.338915187	47.157690
48794	36601649	-0.100662	9.226593	16.891069	-0.807977	9.961098	-5.310210	39.979221608	116.338915183	47.183848
48795	36601674	0.786839	6.471872	14.183803	-0.953362	10.098123	-5.509271	39.979221552	116.338915178	46.109102
48796	36601699	-3.143130	3.515973	19.783195	-0.709456	10.107071	-5.776220	39.979221494	116.338915174	46.016495
48797	36601724	-3.477248	7.137899	23.661482	-0.520983	10.003045	-6.039180	39.979221436	116.338915169	45.923847
48798	36601749	-6.833512	7.028711	20.438409	-0.857380	10.002803	-6.102458	39.979221376	116.338915164	45.831162
48799	36601774	-12.515514	3.975221	16.010564	-1.399885	10.123764	-6.197857	39.979221315	116.338915159	45.738545
48800	36601799	-8.260274	4.915471	15.440831	-1.868952	10.026021	-6.122998	39.979221253	116.338915153	45.645842
48801	36601824	-9.035144	6.666719	18.336058	-1.983586	9.734578	-5.976923	39.979221191	116.338915147	45.553115
48802	36601849	-5.049514	8.826058	21.101663	-1.723486	9.451337	-5.978389	39.979221127	116.338915141	45.460345
48803	36601874	5.774242	12.781355	27.712598	-1.271523	8.992448	-6.023954	39.979221060	116.338915134	47.166850
48804	36601899	-20.360284	25.048007	46.656539	-1.116669	7.593693	-5.294798	39.979220992	116.338915127	47.268458
48805	36601924	-44.075527	23.008501	61.685145	-1.087372	6.299524	-4.317646	39.979220921	116.338915120	47.370099
48806	36601949	-48.050886	26.753512	70.544496	-0.399129	5.063211	-3.483322	39.979220845	116.338915111	47.471831
48807	36601974	-46.178659	30.569332	71.252359	0.844052	3.551113	-2.648207	39.979220761	116.338915102	47.573780
48808	36601999	-39.751972	33.615178	72.179988	2.054351	2.143712	-1.961364	39.979220675	116.338915092	47.675630
48809	36602024	-26.334042	37.267588	70.930225	2.605663	0.986914	-1.644044	39.979220584	116.338915082	47.777453
48810	36602049	-14.317817	39.631774	66.901604	2.685324	0.215282	-1.552729	39.979220489	116.338915072	47.879170
48811	36602074	-10.509894	37.014950	60.759596	2.221885	-0.204909	-1.354075	39.979220391	116.338915061	45.909516
48812	36602099	-11.255663	31.790967	53.849040	1.493525	-0.679674	-0.973738	39.979220288	116.338915050	45.781970
48813	36602124	-9.043750	28.589642	45.902407	1.056206	-1.275886	-0.646082	39.979220182	116.338915038	45.654298
48814	36602149	-5.053470	26.833488	37.395031	0.883626	-1.784422	-0.366080	39.979220073	116.338915026	45.526499
48815	36602174	-0.950358	24.541058	29.726789	0.824788	-2.142494	-0.100365	39.979219964	116.338915015	45.398537
48816	36602199	1.612515	21.526538	24.410433	0.638555	-2.451509	0.055361	39.979219850	116.338915003	45.270458
48817	36602224	4.349326	19.817950	20.564774	0.188820	-2.746188	0.107032	39.979219735	116.338914991	45.142232
48818	36602249	7.010001	16.946967	15.517307	-0.208065	-2.977494	0.192307	39.979219619	116.338914980	45.013854
48819	36602274	7.646193	13.293804	11.310594	-0.562188	-3.114381	0.207659	39.979219504	116.338914968	47.505035
48820	36602299	7.404049	10.722058	8.059776	-0.755817	-3.161107	0.147058	39.979219386	116.338914957	47.592351
48821	36602324	7.242281	8.837010	6.182777	-0.874938	-3.167437	0.085072	39.979219268	116.338914946	47.679537
48822	36602349	6.687920	7.719644	5.075568	-0.952571	-3.158543	0.044559	39.979219150	116.338914935	47.766598
48823	36602374	6.238831	6.780851	4.407402	-1.047698	-3.133054	0.043182	39.979219031	116.338914924	47.853572
48824	36602399	6.072478	5.970003	3.762143	-1.106999	-3.094193	0.061348	39.979218912	116.338914913	47.940400
48825	36602424	6.056395	5.178557	3.073171	-1.097109	-3.047698	0.067604	39.979218793	116.338914902	48.027118
48826	36602449	6.122669	4.545961	2.590845	-1.039149	-2.981077	0.065711	39.979218674	116.338914892	48.113726
48827	36602474	6.340155	4.139458	2.371502	-0.953505	-2.914214	0.060645	39.979218554	116.338914881	46.119626
48828	36602499	6.484270	3.738948	2.371413	-0.842850	-2.840444	0.058285	39.979218435	116.338914870	46.083279
48829	36602524	6.364801	3.453627	2.504668	-0.713715	-2.757744	0.062865	39.979218315	116.338914860	46.046825
48830	36602549	6.277447	3.332965	3.130636	-0.577412	-2.678532	0.070521	39.979218195	116.338914849	46.010264
48831	36602574	5.692000	3.449398	3.673151	-0.423011	-2.633992	0.081481	39.979218075	116.338914838	45.973605
48832	36602599	5.283495	3.603272	4.487562	-0.252915	-2.601673	0.107350	39.979217954	116.338914827	45.936836
48833	36602624	4.866483	3.976364	5.566163	-0.100096	-2.584943	0.153989	39.979217834	116.338914816	45.899966
48834	36602649	4.028222	4.425502	6.592524	0.049564	-2.590268	0.207456	39.979217713	116.338914805	45.862997
48835	36602674	3.640469	5.017553	7.633205	0.230442	-2.603863	0.258787	39.979217591	116.338914794	46.636914
48836	36602699	3.080593	5.461022	8.673315	0.381910	-2.646055	0.324074	39.979217469	116.338914783	46.636503
48837	36602724	2.706915	5.988811	9.604859	0.532564	-2.689543	0.406752	39.979217347	116.338914771	46.636000
48838	36602749	2.296850	6.507346	10.775510	0.644275	-2.756290	0.499208	39.979217224	116.338914760	46.635405
48839	36602774	1.636516	7.052599	11.822169	0.736320	-2.840761	0.606328	39.979217099	116.338914748	46.634731
48840	36602799	0.805720	7.886086	12.741348	0.819784	-2.930093	0.706102	39.979216975	116.338914737	46.633963
48841	36602824	0.316576	8.455046	13.660492	0.874659	-3.049734	0.822295	39.979216850	116.338914725	46.633111
48842	36602849	-0.819752	9.456638	14.627874	0.920895	-3.183595	0.923346	39.979216723	116.338914713	46.632181
48843	36602874	-1.406240	10.146333	15.260662	0.947923	-3.339003	1.032977	39.979216596	116.338914702	46.719504
48844	36602899	-1.565300	10.698121	16.067239	0.932926	-3.507909	1.162434	39.979216467	116.338914690	46.721664
48845	36602924	-1.809922	11.039149	16.469936	0.897982	-3.674304	1.318486	39.979216338	116.338914678	46.723752
48846	36602949	-2.240156	11.254648	17.297663	0.811119	-3.832598	1.511475	39.979216207	116.338914666	46.725772
48847	36602974	-2.898774	11.633139	17.706865	0.691900	-3.999801	1.710634	39.979216075	116.338914655	46.727745
48848	36602999	-3.646196	11.841953	17.503607	0.574616	-4.173840	1.897602	39.979215942	116.338914643	46.729641
48849	36603024	-4.190951	11.912062	17.200361	0.450824	-4.348846	2.051086	39.979215808	116.338914632	46.731483
48850	36603049	-4.706574	12.100785	16.479498	0.364318	-4.536331	2.161829	39.979215673	116.338914620	46.733275
48851	36603074	-5.034116	11.803389	15.486199	0.310796	-4.707565	2.227090	39.979215536	116.338914609	46.717947
48852	36603099	-5.200621	11.484683	14.643157	0.277468	-4.863963	2.271616	39.979215399	116.338914598	46.719123
48853	36603124	-5.086342	10.981172	13.838459	0.217390	-5.008223	2.343754	39.979215260	116.338914587	46.720257
48854	36603149	-4.818708	10.112189	13.229206	0.091643	-5.131286	2.463953	39.979215120	116.338914577	46.721350
48855	36603174	-4.635439	9.354644	12.288747	-0.007969	-5.227290	2.560264	39.979214980	116.338914566	46.722408
48856	36603199	-4.582832	8.688354	11.232798	-0.067849	-5.290991	2.651373	39.979214839	116.338914556	46.723423
48857	36603224	-4.637145	7.933381	10.324154	-0.114031	-5.349629	2.728342	39.979214697	116.338914546	46.724400
48858	36603249	-4.718548	7.224266	9.373663	-0.153181	-5.415376	2.797751	39.979214554	116.338914536	46.725341
48859	36603274	-4.540437	6.587988	8.768994	-0.167051	-5.439337	2.868208	39.979214411	116.338914526	46.573397
48860	36603299	-4.497359	6.109682	8.204575	-0.172988	-5.436728	2.930038	39.979214267	116.338914517	46.570228
48861	36603324	-4.481427	5.620408	7.654896	-0.179777	-5.439767	3.001859	39.979214122	116.338914507	46.567026
48862	36603349	-4.557300	4.957067	7.246608	-0.174631	-5.435920	3.049461	39.979213977	116.338914498	46.563791
48863	36603374	-4.905201	4.201409	6.964505	-0.104619	-5.418721	3.085932	39.979213832	116.338914489	46.560537
48864	36603399	-5.022015	3.868757	6.862415	-0.024881	-5.387365	3.121604	39.979213686	116.338914480	46.557246
48865	36603424	-5.191902	3.649494	7.329731	0.036584	-5.365540	3.163438	39.979213540	116.338914471	46.553930
48866	36603449	-5.409944	3.372361	7.839388	0.108815	-5.347933	3.193873	39.979213393	116.338914463	46.550592
48867	36603474	-5.708807	3.212593	8.610220	0.186032	-5.331110	3.220846	39.979213246	116.338914454	46.802487
48868	36603499	-6.073668	3.082620	9.490067	0.246299	-5.319110	3.249321	39.979213098	116.338914445	46.805037
48869	36603524	-6.562377	2.948708	10.331262	0.314625	-5.314882	3.267323	39.979212950	116.338914437	46.807577
