PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	VelInc_X	VelInc_Y	VelInc_Z
40075	28356574	-2.907868	0.899861	9.283328	0.140572	0.251941	-0.226480	-0.007262	0.002248	0.023211
40076	28356599	-2.795364	0.489837	9.247470	0.142732	0.229186	-0.231840	-0.006981	0.001222	0.023121
40077	28356624	-2.865745	0.366189	9.215121	0.148275	0.206299	-0.228518	-0.007158	0.000913	0.023040
40078	28356649	-2.955472	0.534787	9.372555	0.143613	0.197195	-0.216176	-0.007383	0.001335	0.023433
40079	28356674	-2.859285	0.571455	9.511070	0.135179	0.182031	-0.210953	-0.007142	0.001427	0.023780
40080	28356699	-2.780260	0.698520	9.381186	0.131208	0.171386	-0.192007	-0.006945	0.001744	0.023455
40081	28356724	-2.871023	0.786775	9.346837	0.126405	0.174677	-0.184080	-0.007172	0.001965	0.023369
40082	28356749	-2.873936	0.682144	9.353145	0.122476	0.169687	-0.171676	-0.007180	0.001703	0.023385
40083	28356774	-2.969904	0.751506	9.204357	0.112088	0.156602	-0.158376	-0.007420	0.001877	0.023013
40084	28356799	-2.910961	0.506582	9.194273	0.109571	0.138228	-0.147390	-0.007273	0.001265	0.022987
40085	28356824	-2.986392	0.649993	9.133523	0.100613	0.114113	-0.130931	-0.007462	0.001623	0.022835
40086	28356849	-3.022034	0.791707	9.132620	0.093956	0.093040	-0.114581	-0.007552	0.001978	0.022833
40087	28356874	-2.878724	0.806805	9.139414	0.073376	0.080164	-0.094695	-0.007194	0.002016	0.022849
40088	28356899	-2.813714	0.739848	9.004895	0.050284	0.078855	-0.083257	-0.007032	0.001849	0.022513
40089	28356924	-2.737145	0.495834	9.121180	0.050879	0.067343	-0.066663	-0.006841	0.001239	0.022804
40090	28356949	-2.780024	0.472320	9.158311	0.053191	0.056678	-0.047928	-0.006948	0.001180	0.022896
40091	28356974	-2.720681	0.534277	9.145248	0.045620	0.045463	-0.029264	-0.006800	0.001335	0.022864
40092	28356999	-2.595088	0.579889	9.089599	0.041097	0.050198	-0.014982	-0.006486	0.001449	0.022724
40093	28357024	-2.482172	0.593429	9.140264	0.038089	0.058523	-0.010046	-0.006204	0.001483	0.022851
40094	28357049	-2.512282	0.673398	9.105926	0.043730	0.062691	-0.002095	-0.006279	0.001682	0.022765
40095	28357074	-2.617124	0.627924	9.127000	0.043023	0.063381	-0.002043	-0.006541	0.001569	0.022818
40096	28357099	-2.618498	0.729471	9.189845	0.035234	0.066322	0.010954	-0.006544	0.001823	0.022975
40097	28357124	-2.745099	0.927509	9.236990	0.005487	0.055997	0.016686	-0.006861	0.002318	0.023093
40098	28357149	-2.812707	1.012598	9.307717	-0.003593	0.052539	0.021513	-0.007030	0.002531	0.023270
40099	28357174	-2.882854	1.115759	9.313350	-0.016573	0.053120	0.009352	-0.007206	0.002790	0.023284
40100	28357199	-2.944688	1.055587	9.216025	-0.024363	0.051796	0.001816	-0.007360	0.002640	0.023040
40101	28357224	-2.831731	0.859160	9.117007	-0.026082	0.039847	-0.013566	-0.007078	0.002149	0.022793
40102	28357249	-2.776663	0.709400	9.055359	-0.028427	0.025867	-0.024748	-0.006941	0.001775	0.022639
40103	28357274	-2.738330	0.652698	9.127019	-0.023197	0.009550	-0.031283	-0.006845	0.001633	0.022818
40104	28357299	-2.695828	0.633179	9.200135	-0.030437	-0.013298	-0.027239	-0.006740	0.001584	0.023000
40105	28357324	-2.605806	0.714793	9.072767	-0.029048	-0.026193	-0.029849	-0.006515	0.001788	0.022682
40106	28357349	-2.383422	0.811743	8.893644	-0.049308	-0.024831	-0.030188	-0.005959	0.002031	0.022234
40107	28357374	-2.290730	0.916598	8.824886	-0.062844	-0.020932	-0.033432	-0.005727	0.002293	0.022062
40108	28357399	-2.322374	1.047132	8.871859	-0.069334	-0.015865	-0.041965	-0.005806	0.002620	0.022179
40109	28357424	-2.234062	1.125583	8.869501	-0.089075	-0.007021	-0.057317	-0.005585	0.002817	0.022173
40110	28357449	-2.090140	1.224012	8.673053	-0.098678	0.005580	-0.078498	-0.005225	0.003063	0.021682
40111	28357474	-2.025193	1.343716	8.676159	-0.101455	0.017975	-0.104138	-0.005062	0.003363	0.021690
40112	28357499	-2.076524	1.341810	8.819771	-0.110520	0.032209	-0.129278	-0.005190	0.003358	0.022049
40113	28357524	-2.130833	1.235185	8.988314	-0.123818	0.045317	-0.154260	-0.005325	0.003092	0.022471
40114	28357549	-2.106874	1.229114	8.756866	-0.149465	0.061867	-0.175071	-0.005265	0.003078	0.021892
40115	28357574	-2.216389	1.261225	9.046850	-0.164276	0.071061	-0.187004	-0.005538	0.003159	0.022617
40116	28357599	-2.337548	1.410957	9.085864	-0.186877	0.078179	-0.207348	-0.005841	0.003534	0.022714
40117	28357624	-2.410089	1.298614	9.374061	-0.189187	0.087266	-0.217235	-0.006022	0.003254	0.023435
40118	28357649	-2.264362	0.776894	9.772796	-0.162625	0.102018	-0.255838	-0.005657	0.001949	0.024432
40119	28357674	-2.390446	0.712707	9.981292	-0.102456	0.104627	-0.301772	-0.005972	0.001787	0.024954
40120	28357699	-1.895739	0.651582	9.380186	-0.095214	0.153501	-0.315422	-0.004734	0.001634	0.023451
40121	28357724	-1.762182	0.597814	9.398723	-0.090133	0.206792	-0.305620	-0.004399	0.001499	0.023498
40122	28357749	-2.209922	0.677646	9.421359	-0.102541	0.254437	-0.291966	-0.005517	0.001699	0.023555
40123	28357774	-2.414038	0.795388	9.574563	-0.111118	0.273681	-0.280440	-0.006026	0.001994	0.023938
40124	28357799	-2.136368	0.797876	9.276782	-0.115947	0.276423	-0.288256	-0.005332	0.002000	0.023194
40125	28357824	-2.111077	0.717599	9.045125	-0.101244	0.301184	-0.302668	-0.005268	0.001799	0.022615
40126	28357849	-2.304751	0.774129	9.388363	-0.078945	0.316814	-0.321472	-0.005752	0.001940	0.023473
40127	28357874	-2.143858	0.641853	9.414562	-0.067791	0.342451	-0.329627	-0.005349	0.001609	0.023539
40128	28357899	-1.792235	0.320929	9.114471	-0.043142	0.376779	-0.340118	-0.004470	0.000805	0.022788
40129	28357924	-2.046301	0.151197	9.265419	-0.016125	0.432116	-0.333875	-0.005103	0.000381	0.023166
40130	28357949	-2.041539	0.075898	9.501883	-0.000346	0.471807	-0.317647	-0.005090	0.000192	0.023758
40131	28357974	-2.151252	0.325275	9.441483	-0.006394	0.509715	-0.291608	-0.005363	0.000815	0.023607
40132	28357999	-2.098833	0.078234	9.266459	-0.000148	0.551266	-0.262274	-0.005231	0.000197	0.023170
40133	28358024	-2.140013	0.325613	9.347049	0.026743	0.588523	-0.247145	-0.005333	0.000815	0.023372
40134	28358049	-2.304272	0.237407	9.411832	0.048605	0.630863	-0.246079	-0.005742	0.000594	0.023534
40135	28358074	-2.089020	0.391461	9.380525	0.080529	0.673689	-0.231591	-0.005203	0.000978	0.023456
40136	28358099	-2.238217	0.374641	9.521441	0.090940	0.720085	-0.235522	-0.005574	0.000936	0.023809
40137	28358124	-2.390018	0.372888	9.601072	0.122808	0.771827	-0.232239	-0.005952	0.000930	0.024009
40138	28358149	-2.198274	0.124714	9.356944	0.151795	0.823011	-0.229222	-0.005472	0.000309	0.023398
40139	28358174	-1.850457	0.391750	9.315433	0.186171	0.877945	-0.230040	-0.004600	0.000975	0.023294
40140	28358199	-1.529187	0.345423	9.190506	0.214632	0.931773	-0.232865	-0.003796	0.000859	0.022981
40141	28358224	-1.811683	0.220310	9.163437	0.259768	0.997672	-0.249653	-0.004500	0.000545	0.022914
40142	28358249	-2.419919	0.497263	10.204300	0.298716	1.047364	-0.242326	-0.006016	0.001235	0.025519
40143	28358274	-3.129591	0.158544	10.308829	0.335162	1.085824	-0.219373	-0.007789	0.000388	0.025783
40144	28358299	-2.691281	0.071144	9.728715	0.383645	1.162796	-0.202526	-0.006693	0.000168	0.024332
40145	28358324	-2.255867	0.088518	9.837151	0.404278	1.230650	-0.176838	-0.005602	0.000210	0.024602
40146	28358349	-3.046014	0.180180	10.027095	0.457326	1.294097	-0.166278	-0.007574	0.000438	0.025080
40147	28358374	-2.980794	0.355105	9.966364	0.474841	1.365902	-0.141512	-0.007409	0.000874	0.024929
40148	28358399	-2.674833	0.282597	9.847901	0.488133	1.435859	-0.122739	-0.006643	0.000692	0.024632
40149	28358424	-2.764714	0.406212	9.551860	0.523928	1.513294	-0.124352	-0.006866	0.001001	0.023893
40152	28358449	-2.700058	0.648942	9.750761	0.527960	1.576431	-0.116566	-0.006702	0.001607	0.024391
40153	28358474	-3.055804	0.436013	9.703481	0.555973	1.637390	-0.114364	-0.007590	0.001074	0.024275
40154	28358499	-3.292331	0.427164	9.486437	0.552340	1.691239	-0.091893	-0.008181	0.001052	0.023734
40155	28358524	-3.280156	0.287838	9.565623	0.542464	1.720504	-0.060672	-0.008149	0.000704	0.023932
40156	28358549	-3.481388	0.219565	9.468469	0.580437	1.743998	-0.044338	-0.008652	0.000532	0.023690
40157	28358574	-4.005369	0.401310	9.797394	0.579152	1.771753	0.002395	-0.009959	0.000986	0.024516
40158	28358599	-4.325448	0.350778	9.739304	0.571883	1.811357	0.060807	-0.010759	0.000859	0.024373
40159	28358624	-3.174509	0.576869	9.919790	0.593025	1.997969	0.104389	-0.007874	0.001423	0.024820
40160	28358649	-1.989209	0.591511	10.740128	0.634659	2.219162	0.133170	-0.004899	0.001457	0.026865
40161	28358674	-1.481324	1.073023	10.058899	0.667193	2.422869	0.128935	-0.003628	0.002661	0.025161
40162	28358699	-1.461915	1.714819	9.492972	0.683653	2.571515	0.119750	-0.003579	0.004266	0.023748
40163	28358724	-1.474598	2.218613	9.460182	0.657575	2.645219	0.092590	-0.003609	0.005527	0.023667
40164	28358749	-1.201197	2.540899	9.390579	0.647791	2.690142	0.027496	-0.002924	0.006333	0.023492
40165	28358774	-1.142651	2.621880	9.082267	0.693613	2.740812	-0.047883	-0.002778	0.006535	0.022721
40166	28358799	-1.443432	1.625651	9.119791	0.718965	2.856537	-0.146725	-0.003526	0.004044	0.022816
40167	28358824	-2.663889	1.082842	9.296485	0.782723	3.044704	-0.206890	-0.006571	0.002686	0.023269
40168	28358849	-2.885684	0.416084	10.187290	0.828255	3.231977	-0.257822	-0.007111	0.001016	0.025498
40169	28358874	-2.667203	0.481661	10.722203	0.863314	3.359472	-0.279204	-0.006555	0.001178	0.026834
40170	28358899	-4.093180	-0.365161	11.105781	0.802763	3.471674	-0.248376	-0.010113	-0.000938	0.027808
40171	28358924	-0.660393	1.353347	9.509359	0.828768	3.452968	-0.348651	-0.001547	0.003359	0.023784
40172	28358949	-1.276992	1.760265	7.322248	0.792937	3.575485	-0.452441	-0.003108	0.004384	0.018324
40173	28358974	-1.712859	0.955715	8.945837	0.906233	3.734005	-0.622583	-0.004176	0.002367	0.022387
40174	28358999	-2.304257	1.797811	8.333574	0.866789	3.888813	-0.741284	-0.005655	0.004477	0.020866
40175	28359024	-2.720097	0.489544	7.811808	0.830601	4.099769	-0.872010	-0.006699	0.001211	0.019565
40176	28359049	-2.863426	0.335012	8.334842	0.809391	4.205373	-1.027683	-0.007048	0.000826	0.020875
40177	28359074	-3.252748	0.478929	9.261797	0.901463	4.302446	-1.154380	-0.008005	0.001183	0.023199
40178	28359099	-4.106275	0.095960	10.505297	0.966435	4.510776	-1.260331	-0.010117	0.000224	0.026321
40179	28359124	-6.093507	0.453560	13.135949	0.847624	4.724266	-1.263327	-0.015038	0.001123	0.032930
40180	28359149	-4.268321	1.592174	14.195678	0.871481	4.738957	-1.411324	-0.010453	0.003960	0.035556
40181	28359174	0.864470	3.250601	12.383494	0.939730	4.777649	-1.635893	0.002363	0.008085	0.030955
40182	28359199	1.134615	1.978464	11.747517	1.252803	5.115058	-1.985165	0.003036	0.004893	0.029357
40183	28359224	-2.594536	-0.961965	13.900842	1.748421	5.414677	-2.319964	-0.006258	-0.002463	0.034790
40184	28359249	-4.195487	-2.918308	14.942521	2.137099	5.521596	-2.597117	-0.010254	-0.007362	0.037408
40185	28359274	-6.441991	-0.467409	14.388185	2.340246	5.697735	-2.776729	-0.015852	-0.001219	0.036080
40186	28359299	-6.074580	6.770379	14.217020	1.642009	5.732836	-2.835041	-0.014871	0.016906	0.035685
40187	28359324	-2.412765	5.733993	13.034144	1.063022	5.750195	-2.879632	-0.005746	0.014313	0.032646
40188	28359349	-0.637985	3.803188	10.001765	1.174358	5.891660	-3.052150	-0.001374	0.009477	0.025029
40189	28359374	0.811669	5.924245	10.880092	0.981490	6.031777	-3.018438	0.002290	0.014769	0.027202
40190	28359399	2.132298	8.383576	13.419039	0.376971	6.091263	-2.850946	0.005661	0.020923	0.033515
40191	28359424	-1.501985	5.203451	14.203886	-0.115020	6.280964	-2.694023	-0.003432	0.013026	0.035536
40192	28359449	-1.752377	-0.774548	16.959349	0.092193	6.412725	-2.982691	-0.004048	-0.001926	0.042431
40193	28359474	1.041696	1.565720	13.548032	0.459458	6.636855	-3.107793	0.002900	0.003884	0.033849
40194	28359499	1.187162	1.930155	13.883952	0.131765	6.925617	-3.076739	0.003287	0.004807	0.034683
40195	28359524	-5.495461	8.563446	16.314951	-0.816261	7.040981	-2.903174	-0.013301	0.021499	0.040884
40196	28359549	-10.037369	13.021887	18.463580	-2.471552	6.931646	-2.646226	-0.024585	0.032779	0.046272
40197	28359574	-9.296246	12.888256	8.331689	-3.987564	6.984451	-2.566183	-0.022955	0.032399	0.020869
40198	28359599	-11.644736	9.355043	-4.003680	-4.768973	7.718162	-2.656313	-0.029130	0.023425	-0.009868
40199	28359624	-22.748913	5.969911	-9.986889	-4.887395	8.753384	-2.874782	-0.057088	0.014979	-0.024435
40200	28359649	-49.883330	5.821132	0.914899	-4.843958	9.655949	-2.845480	-0.124616	0.015016	0.003702
40201	28359674	-80.571203	12.005365	40.245181	-3.827950	8.826423	-2.337354	-0.200213	0.031088	0.102679
40202	28359699	-77.813044	14.656663	66.357467	-3.488171	5.551767	-1.969013	-0.193284	0.037845	0.167075
40203	28359724	-69.968021	18.445157	68.903470	-3.103262	1.948721	-1.792282	-0.174395	0.047173	0.172502
40204	28359749	-62.418598	14.220436	63.261758	-1.729297	-0.254609	-1.758988	-0.156018	0.036236	0.158027
40205	28359774	-47.842629	10.813948	62.351280	-0.933435	-1.222651	-1.817470	-0.119782	0.027489	0.155663
40206	28359799	-30.781202	7.660096	61.944496	-1.229237	-1.132508	-1.627307	-0.077133	0.019545	0.154722
40207	28359824	-18.633891	3.792548	54.636339	-1.806725	-0.556529	-1.403787	-0.046663	0.009872	0.136536
40208	28359849	-16.327418	0.835350	37.964624	-2.042492	-0.052174	-1.347347	-0.040821	0.002399	0.094903
40209	28359874	-18.867331	-2.862662	15.041161	-0.713739	0.217407	-1.462477	-0.047171	-0.007037	0.037622
40210	28359899	-21.395554	-5.820673	11.657761	0.037244	0.240731	-1.584185	-0.053509	-0.014447	0.029160
40211	28359924	-20.203098	-6.091354	11.081338	-0.346518	-0.358181	-1.661482	-0.050552	-0.015111	0.027687
40212	28359949	-18.548352	-7.479902	2.773690	-0.540697	-0.759416	-1.724783	-0.046418	-0.018595	0.006903
40213	28359974	-15.443477	-6.922733	0.765326	-0.560219	-0.691395	-1.832612	-0.038650	-0.017217	0.001892
40214	28359999	-12.304656	-4.851422	1.122836	-0.572727	-0.360452	-1.986609	-0.030793	-0.012050	0.002802
40215	28360024	-11.527904	-3.294164	1.543352	-0.523109	0.157289	-2.131015	-0.028841	-0.008156	0.003869
40216	28360049	-13.024810	-1.576978	2.294576	-0.423010	0.663062	-2.235754	-0.032568	-0.003848	0.005765
40217	28360074	-15.016692	0.294695	4.248574	-0.299323	1.040529	-2.264363	-0.037526	0.000847	0.010670
40218	28360099	-16.577965	1.722649	6.701683	-0.201148	1.229272	-2.220730	-0.041407	0.004426	0.016817
40219	28360124	-17.920595	2.801438	9.296826	-0.089596	1.313359	-2.138356	-0.044744	0.007126	0.023315
40220	28360149	-18.133733	4.551600	11.811946	-0.001179	1.358027	-2.057763	-0.045255	0.011496	0.029607
40221	28360174	-17.743435	5.472750	14.951631	0.070012	1.429396	-1.953939	-0.044258	0.013787	0.037459
40222	28360199	-18.078624	6.464517	17.350761	0.096209	1.458556	-1.841426	-0.045080	0.016260	0.043461
40223	28360224	-18.506350	7.653176	18.857345	0.093386	1.435739	-1.719386	-0.046140	0.019227	0.047228
40224	28360249	-18.443788	8.658749	20.334651	0.054319	1.373051	-1.606161	-0.045979	0.021736	0.050917
40225	28360274	-18.080096	9.319801	21.183040	-0.033619	1.284590	-1.500441	-0.045071	0.023386	0.053029
40226	28360299	-17.556969	9.713034	21.618242	-0.170081	1.199735	-1.394427	-0.043769	0.024370	0.054106
40227	28360324	-17.027725	9.969803	21.683357	-0.325872	1.114414	-1.291316	-0.042453	0.025015	0.054257
40228	28360349	-16.396230	9.912546	21.437491	-0.516744	1.021040	-1.187287	-0.040885	0.024877	0.053630
40229	28360374	-15.367568	9.622019	21.000876	-0.725532	0.918031	-1.109803	-0.038325	0.024156	0.052524
40230	28360399	-14.484828	9.267915	20.377702	-0.912806	0.828705	-1.053532	-0.036129	0.023276	0.050955
40231	28360424	-13.721680	8.619257	20.125982	-1.089884	0.761596	-1.001347	-0.034229	0.021660	0.050318
40232	28360449	-13.022344	7.810836	19.910886	-1.262442	0.692937	-0.950008	-0.032489	0.019644	0.049774
40233	28360474	-12.518351	6.936900	19.547902	-1.409231	0.633826	-0.888491	-0.031238	0.017463	0.048864
40234	28360499	-12.008830	6.193820	19.215774	-1.517683	0.566386	-0.845585	-0.029972	0.015607	0.048031
40235	28360524	-11.579536	5.234228	18.966713	-1.582937	0.505756	-0.793350	-0.028906	0.013208	0.047409
40236	28360549	-11.051225	4.587421	18.974186	-1.605202	0.439218	-0.746602	-0.027591	0.011589	0.047427
40237	28360574	-10.547458	3.799980	18.687068	-1.605679	0.367087	-0.703595	-0.026339	0.009617	0.046711
40238	28360599	-9.955291	3.226573	18.541889	-1.564290	0.306478	-0.650259	-0.024864	0.008177	0.046348
40239	28360624	-9.351680	2.666391	18.182456	-1.501885	0.242149	-0.605742	-0.023360	0.006769	0.045451
40240	28360649	-8.763877	2.247158	17.680025	-1.420061	0.179955	-0.552830	-0.021896	0.005711	0.044195
40241	28360674	-8.091874	1.959971	17.127342	-1.318812	0.107889	-0.502159	-0.020221	0.004983	0.042813
40242	28360699	-7.558345	1.529983	16.141097	-1.260405	0.057341	-0.454480	-0.018891	0.003899	0.040348
40243	28360724	-6.448869	1.826845	15.960946	-1.100113	-0.042841	-0.437297	-0.016122	0.004631	0.039895
40244	28360749	-6.250763	1.062194	15.384371	-0.960416	-0.095607	-0.351662	-0.015630	0.002709	0.038456
40245	28360774	-5.252276	1.075001	15.208142	-0.851996	-0.141190	-0.289171	-0.013136	0.002733	0.038015
40246	28360799	-4.633214	1.308425	13.472120	-0.717057	-0.191949	-0.240833	-0.011590	0.003305	0.033675
40247	28360824	-3.942381	1.404502	12.809133	-0.596538	-0.219137	-0.190282	-0.009864	0.003537	0.032017
40248	28360849	-3.424514	1.480705	11.873300	-0.500788	-0.278521	-0.146255	-0.008571	0.003722	0.029678
40249	28360874	-2.876235	1.610887	10.893790	-0.407173	-0.311057	-0.090837	-0.007201	0.004042	0.027230
40250	28360899	-2.166262	1.955861	9.872515	-0.341374	-0.342630	-0.033623	-0.005426	0.004900	0.024677
40251	28360924	-1.463553	2.287890	8.990865	-0.287212	-0.370556	0.024991	-0.003669	0.005728	0.022473
40253	28360949	-0.822506	2.667371	7.965675	-0.251880	-0.372538	0.077102	-0.002066	0.006674	0.019911
40255	28360974	-0.161267	2.887928	7.080975	-0.233611	-0.375211	0.140004	-0.000413	0.007225	0.017700
40256	28360999	0.271125	3.280204	6.316395	-0.227371	-0.359321	0.195254	0.000669	0.008205	0.015789
40257	28361024	0.687329	3.486867	5.861117	-0.229827	-0.347690	0.260229	0.001709	0.008722	0.014651
40258	28361049	0.994335	3.682048	5.548016	-0.245068	-0.339717	0.325546	0.002476	0.009210	0.013868
40259	28361074	1.229828	3.866562	5.148423	-0.265449	-0.323869	0.392254	0.003065	0.009672	0.012869
40260	28361099	1.491861	3.936770	5.122235	-0.283894	-0.320523	0.457098	0.003719	0.009849	0.012804
40261	28361124	1.747405	3.853812	4.842794	-0.309447	-0.314792	0.528424	0.004357	0.009642	0.012105
40262	28361149	1.992543	3.659999	4.782436	-0.335418	-0.316237	0.593846	0.004970	0.009159	0.011954
40263	28361174	2.255943	3.473358	4.613060	-0.351426	-0.324053	0.650248	0.005628	0.008693	0.011531
40264	28361199	2.439122	3.209612	4.492575	-0.352097	-0.323413	0.714106	0.006086	0.008034	0.011230
40265	28361224	2.646765	2.898610	4.481020	-0.338869	-0.322400	0.758484	0.006606	0.007258	0.011202
40266	28361249	2.803397	2.624714	4.496131	-0.316130	-0.324677	0.803633	0.006997	0.006573	0.011241
40267	28361274	2.967766	2.426718	4.793512	-0.280729	-0.339595	0.855854	0.007408	0.006079	0.011985
40268	28361299	2.983786	2.240538	4.888658	-0.237267	-0.359783	0.908323	0.007448	0.005613	0.012223
40269	28361324	2.957978	2.024875	5.164570	-0.186153	-0.371458	0.966314	0.007383	0.005074	0.012914
40270	28361349	2.927312	1.895264	5.227959	-0.131968	-0.398724	1.020572	0.007306	0.004750	0.013073
40271	28361374	3.023100	1.752725	5.447009	-0.060001	-0.430617	1.075484	0.007545	0.004393	0.013621
40272	28361399	3.127631	1.659050	5.460063	0.001210	-0.460969	1.123272	0.007805	0.004159	0.013655
40273	28361424	3.260758	1.531935	5.595390	0.054090	-0.500649	1.164477	0.008138	0.003841	0.013994
40274	28361449	3.320813	1.392284	5.753215	0.113985	-0.543942	1.194683	0.008287	0.003491	0.014389
40275	28361474	3.315619	1.203938	6.071822	0.164494	-0.598477	1.230099	0.008273	0.003019	0.015186
40276	28361499	3.382659	1.027398	6.172352	0.208478	-0.656614	1.253664	0.008440	0.002578	0.015438
40277	28361524	3.459422	0.941663	6.271883	0.254196	-0.721051	1.283086	0.008631	0.002363	0.015688
40278	28361549	3.545916	0.901247	6.399472	0.297147	-0.784344	1.308660	0.008845	0.002262	0.016008
40279	28361574	3.609276	0.895837	6.376897	0.329100	-0.844506	1.338666	0.009003	0.002248	0.015953
40280	28361599	3.711164	0.907887	6.455462	0.360047	-0.922131	1.362265	0.009255	0.002278	0.016150
40281	28361624	3.802337	0.905470	6.377045	0.386364	-0.993306	1.372148	0.009482	0.002272	0.015955
40282	28361649	4.001097	0.758947	6.167862	0.400597	-1.067760	1.394677	0.009979	0.001907	0.015434
40283	28361674	4.315214	0.540461	6.079550	0.408464	-1.142372	1.397520	0.010764	0.001362	0.015215
40284	28361699	4.614455	0.403432	5.894393	0.421964	-1.210694	1.398322	0.011512	0.001021	0.014754
40285	28361724	4.913183	0.155602	5.920298	0.444526	-1.276961	1.393236	0.012259	0.000402	0.014821
40286	28361749	5.088379	-0.077491	5.668242	0.462787	-1.344529	1.390934	0.012697	-0.000180	0.014192
40287	28361774	5.185062	-0.343685	5.470561	0.490800	-1.405148	1.384239	0.012940	-0.000845	0.013699
40288	28361799	5.389321	-0.587603	5.191905	0.517943	-1.474035	1.371141	0.013452	-0.001454	0.013004
40289	28361824	5.614722	-0.835197	4.781531	0.542792	-1.544388	1.365131	0.014017	-0.002072	0.011979
40290	28361849	5.736640	-1.058960	4.260836	0.580805	-1.599575	1.325934	0.014325	-0.002631	0.010679
40291	28361874	5.713166	-1.065559	3.831126	0.644084	-1.664738	1.280083	0.014267	-0.002649	0.009605
40292	28361899	5.880423	-1.379037	3.378043	0.688198	-1.718328	1.254866	0.014688	-0.003432	0.008474
40293	28361924	6.194817	-1.577950	3.200701	0.733283	-1.774755	1.238013	0.015475	-0.003928	0.008032
40294	28361949	6.427148	-1.779871	2.697392	0.765070	-1.809852	1.231963	0.016059	-0.004431	0.006776
40295	28361974	6.493626	-1.817660	2.492496	0.789626	-1.842825	1.223021	0.016227	-0.004526	0.006264
40296	28361999	6.594500	-1.802301	2.442018	0.821265	-1.885611	1.198630	0.016479	-0.004487	0.006139
40297	28362024	6.741041	-1.754842	2.246784	0.851294	-1.920040	1.162172	0.016845	-0.004369	0.005653
40298	28362049	6.728487	-1.727608	2.293277	0.871305	-1.953591	1.145143	0.016813	-0.004301	0.005770
40299	28362074	6.443084	-1.617858	2.405211	0.885618	-1.990335	1.113521	0.016098	-0.004029	0.006049
40300	28362099	6.380340	-1.682195	2.682942	0.896697	-2.044012	1.093029	0.015939	-0.004191	0.006743
40301	28362124	6.242898	-1.422083	2.695740	0.897460	-2.109196	1.060127	0.015594	-0.003542	0.006776
40302	28362149	6.064866	-1.425230	2.804590	0.900282	-2.170157	1.030046	0.015148	-0.003551	0.007049
40303	28362174	6.066791	-1.514310	3.065066	0.911026	-2.237822	0.989194	0.015150	-0.003776	0.007701
40304	28362199	6.083971	-1.597770	3.306923	0.927949	-2.307628	0.960826	0.015191	-0.003986	0.008307
40305	28362224	6.099732	-1.660789	3.577967	0.946099	-2.385678	0.940679	0.015227	-0.004145	0.008985
40306	28362249	5.962641	-1.572428	3.880097	0.975463	-2.448361	0.903555	0.014881	-0.003926	0.009741
40307	28362274	5.616211	-1.474523	4.177757	1.001946	-2.518664	0.878238	0.014012	-0.003684	0.010484
40308	28362299	5.264329	-1.493496	4.544770	1.066288	-2.585950	0.878741	0.013128	-0.003734	0.011399
40309	28362324	5.109850	-1.036253	4.860718	1.053366	-2.686265	0.854067	0.012736	-0.002593	0.012191
40310	28362349	5.419878	-1.006437	4.192970	1.081016	-2.768541	0.846293	0.013516	-0.002516	0.010526
40311	28362374	5.224031	-0.921601	4.315393	1.117572	-2.840522	0.835889	0.013024	-0.002305	0.010832
40312	28362399	5.086035	-0.708816	4.451819	1.118288	-2.912383	0.833605	0.012676	-0.001774	0.011173
40313	28362424	5.057749	-0.387954	4.094966	1.143800	-2.999122	0.833275	0.012607	-0.000971	0.010283
40314	28362449	4.818540	-0.114516	3.813864	1.161485	-3.059858	0.839480	0.012010	-0.000288	0.009580
40315	28362474	4.720011	0.036022	3.666592	1.167291	-3.121185	0.851409	0.011764	0.000089	0.009213
40316	28362499	4.561517	0.309799	3.346822	1.159265	-3.189601	0.870497	0.011369	0.000775	0.008414
40317	28362524	4.536208	0.421254	2.994922	1.152484	-3.240070	0.890198	0.011309	0.001055	0.007535
40318	28362549	4.392686	0.610931	2.683841	1.156510	-3.280670	0.899118	0.010952	0.001530	0.006757
40319	28362574	4.133935	0.588342	2.476297	1.157581	-3.323593	0.913532	0.010307	0.001474	0.006236
40320	28362599	3.955071	0.548981	2.341732	1.172952	-3.364031	0.949410	0.009861	0.001376	0.005898
40321	28362624	3.850732	0.601525	2.272438	1.178819	-3.403033	0.979287	0.009601	0.001507	0.005724
40322	28362649	3.584503	0.927541	2.304283	1.194967	-3.433720	0.994033	0.008934	0.002321	0.005803
40323	28362674	3.301826	0.986019	2.497110	1.204759	-3.479338	1.027993	0.008224	0.002466	0.006282
40324	28362699	3.168224	0.899195	2.897117	1.199873	-3.521865	1.084892	0.007886	0.002248	0.007281
40325	28362724	2.908588	1.344752	3.357246	1.236101	-3.542041	1.120751	0.007229	0.003359	0.008430
40326	28362749	2.532577	1.735713	4.043172	1.263296	-3.558777	1.147860	0.006280	0.004332	0.010143
40327	28362774	1.817634	1.875367	4.626844	1.267088	-3.604016	1.196503	0.004485	0.004677	0.011595
40328	28362799	1.112500	2.048399	5.140583	1.287138	-3.670369	1.253485	0.002714	0.005105	0.012872
40329	28362824	0.651606	2.157192	5.538519	1.291639	-3.740311	1.317406	0.001555	0.005373	0.013862
40330	28362849	0.396604	2.136371	5.631531	1.300338	-3.811761	1.382004	0.000915	0.005320	0.014092
