PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude
22352	21497099	8.421271	-0.501130	2.738885	0.312549	0.082524	0.121859	-39.034421	-74.226226	-58.155821	39.979166110	116.338896838	49.462126
22353	21497124	8.611470	-0.414625	2.777851	0.334114	0.068668	0.116393	-39.010732	-74.208901	-58.130752	39.979166147	116.338896846	49.461119
22354	21497149	8.856699	-0.324157	2.852777	0.345628	0.053321	0.111610	-38.988400	-74.193719	-58.102558	39.979166185	116.338896854	49.460107
22355	21497174	9.093515	-0.303907	2.944756	0.352231	0.051682	0.115697	-38.967243	-74.178354	-58.072158	39.979166222	116.338896862	49.459098
22356	21497199	9.344017	-0.283828	3.077957	0.359486	0.044487	0.125259	-38.951076	-74.162932	-58.035488	39.979166260	116.338896870	49.458082
22357	21497224	9.566825	-0.322961	3.228210	0.367518	0.026321	0.122458	-38.938403	-74.149788	-57.993988	39.979166297	116.338896878	49.457065
22358	21497249	9.829704	-0.312490	3.357458	0.369768	0.014439	0.123444	-38.929536	-74.137881	-57.948193	39.979166335	116.338896887	49.456050
22359	21497274	10.047123	-0.329478	3.469206	0.359601	0.002526	0.125708	-38.926757	-74.127099	-57.897582	39.979166373	116.338896895	49.450453
22360	21497299	10.286490	-0.367231	3.620808	0.351411	-0.014989	0.126112	-38.930818	-74.118233	-57.841075	39.979166410	116.338896904	49.449441
22361	21497324	10.498179	-0.473782	3.760251	0.341344	-0.037958	0.118835	-38.940709	-74.112579	-57.780005	39.979166448	116.338896913	49.448436
22362	21497349	10.697611	-0.555406	3.867819	0.316066	-0.047900	0.116329	-38.956360	-74.108255	-57.716709	39.979166486	116.338896922	49.447438
22363	21497374	10.869633	-0.559891	3.953039	0.300775	-0.066841	0.106807	-38.976453	-74.106892	-57.651070	39.979166524	116.338896931	49.446457
22364	21497399	11.003092	-0.611079	4.008786	0.273520	-0.085129	0.101838	-39.004294	-74.108006	-57.581435	39.979166562	116.338896940	49.445480
22365	21497424	11.143349	-0.755692	4.046954	0.248075	-0.103149	0.093992	-39.038434	-74.111822	-57.509041	39.979166600	116.338896949	49.444514
22366	21497449	11.283634	-0.863197	4.085289	0.232507	-0.114244	0.083958	-39.074431	-74.117766	-57.437036	39.979166638	116.338896958	49.443560
22367	21497474	11.451532	-0.917156	4.143723	0.211023	-0.122957	0.075635	-39.113066	-74.125417	-57.365491	39.979166677	116.338896968	49.441315
22368	21497499	11.647048	-0.944870	4.190296	0.200349	-0.130920	0.079399	-39.157288	-74.133599	-57.289730	39.979166715	116.338896977	49.440388
22369	21497524	11.824570	-0.978228	4.268754	0.206818	-0.144911	0.088139	-39.208519	-74.142525	-57.205722	39.979166754	116.338896987	49.439477
22370	21497549	11.928916	-1.055740	4.373626	0.224222	-0.151058	0.093319	-39.261319	-74.151644	-57.117495	39.979166792	116.338896996	49.438583
22371	21497574	12.027813	-1.190830	4.429050	0.237063	-0.167237	0.108768	-39.323571	-74.161131	-57.017535	39.979166831	116.338897006	49.437711
22372	21497599	12.103299	-1.314798	4.471308	0.249064	-0.178318	0.118244	-39.391453	-74.170953	-56.909942	39.979166869	116.338897016	49.436853
22373	21497624	12.172252	-1.312058	4.460658	0.253640	-0.187881	0.122689	-39.463596	-74.181393	-56.797242	39.979166908	116.338897026	49.436015
22374	21497649	12.303101	-1.305278	4.479420	0.254230	-0.192845	0.136906	-39.542921	-74.191046	-56.676997	39.979166947	116.338897036	49.435195
22375	21497674	12.493288	-1.250390	4.503633	0.245492	-0.202736	0.155203	-39.633945	-74.200071	-56.545899	39.979166986	116.338897046	49.434812
22376	21497699	12.654506	-1.235327	4.515733	0.215359	-0.213814	0.168997	-39.738372	-74.208995	-56.405364	39.979167025	116.338897056	49.434036
22377	21497724	12.793765	-1.162501	4.520071	0.167617	-0.223544	0.194652	-39.862916	-74.216561	-56.251035	39.979167064	116.338897067	49.433282
22378	21497749	12.934318	-1.117197	4.546921	0.114785	-0.229345	0.211279	-40.003509	-74.223139	-56.087899	39.979167104	116.338897077	49.432551
22379	21497774	13.047302	-1.087030	4.576326	0.053056	-0.231321	0.233297	-40.162252	-74.227786	-55.915094	39.979167143	116.338897088	49.431848
22380	21497799	13.123214	-1.036063	4.553921	-0.012314	-0.237335	0.244100	-40.336607	-74.231954	-55.735802	39.979167183	116.338897098	49.431166
22381	21497824	13.205945	-0.920623	4.595589	-0.074518	-0.236425	0.260018	-40.525802	-74.234389	-55.550349	39.979167222	116.338897109	49.430509
22382	21497849	13.237725	-0.809293	4.627917	-0.122511	-0.235444	0.277677	-40.728394	-74.234899	-55.358121	39.979167262	116.338897120	49.429877
22383	21497874	13.212920	-0.724164	4.680037	-0.163749	-0.231133	0.290421	-40.940355	-74.233559	-55.162293	39.979167302	116.338897131	49.431305
22384	21497899	13.145528	-0.626500	4.684312	-0.203273	-0.229388	0.313233	-41.166070	-74.229682	-54.958056	39.979167341	116.338897142	49.430725
22385	21497924	13.004924	-0.585315	4.738889	-0.226821	-0.225061	0.332959	-41.401103	-74.223251	-54.747636	39.979167381	116.338897153	49.430169
22386	21497949	12.898730	-0.592307	4.765384	-0.244661	-0.223671	0.347514	-41.643551	-74.215050	-54.532157	39.979167421	116.338897165	49.429637
22387	21497974	12.798016	-0.592408	4.813250	-0.243326	-0.224932	0.352424	-41.887847	-74.206267	-54.314550	39.979167461	116.338897176	49.429124
22388	21497999	12.735795	-0.577579	4.908985	-0.241345	-0.227629	0.354636	-42.133347	-74.197306	-54.095389	39.979167502	116.338897188	49.428636
22389	21498024	12.672256	-0.559963	4.975520	-0.235151	-0.235121	0.366439	-42.384658	-74.187744	-53.869255	39.979167542	116.338897200	49.428171
22390	21498049	12.614243	-0.536894	5.056645	-0.219432	-0.248441	0.375056	-42.641193	-74.178481	-53.635341	39.979167582	116.338897212	49.427728
22391	21498074	12.568616	-0.601601	5.083009	-0.203437	-0.262618	0.377896	-42.901073	-74.170146	-53.395559	39.979167623	116.338897224	49.429422
22392	21498099	12.529980	-0.625063	5.088243	-0.182630	-0.283422	0.374934	-43.163803	-74.163980	-53.149708	39.979167664	116.338897237	49.429024
22393	21498124	12.571363	-0.711439	5.026802	-0.155084	-0.303662	0.375545	-43.429634	-74.159554	-52.896525	39.979167705	116.338897249	49.428647
22394	21498149	12.662352	-0.810280	4.945433	-0.129059	-0.316456	0.362127	-43.691152	-74.157464	-52.643947	39.979167746	116.338897262	49.428291
22395	21498174	12.763137	-0.948730	4.797369	-0.099972	-0.331120	0.354894	-43.950940	-74.157292	-52.388835	39.979167787	116.338897275	49.427961
22396	21498199	12.921743	-1.147634	4.617304	-0.093828	-0.338231	0.350241	-44.210658	-74.158000	-52.132882	39.979167828	116.338897287	49.427650
22397	21498224	13.048627	-1.433054	4.399700	-0.091435	-0.336370	0.347939	-44.468563	-74.158433	-51.878457	39.979167869	116.338897300	49.427364
22398	21498249	13.182479	-1.726678	4.150098	-0.114405	-0.319684	0.339264	-44.720729	-74.157726	-51.633418	39.979167911	116.338897314	49.427102
22399	21498274	13.234949	-2.025808	3.925729	-0.158894	-0.294556	0.329401	-44.966753	-74.155174	-51.401384	39.979167952	116.338897327	49.433325
22400	21498299	13.255633	-2.392393	3.702427	-0.210251	-0.258447	0.316773	-45.202637	-74.149984	-51.187535	39.979167993	116.338897340	49.433122
22402	21498324	13.172999	-2.717761	3.484554	-0.265767	-0.215593	0.313215	-45.429668	-74.140603	-50.991147	39.979168035	116.338897353	49.432945
22404	21498349	13.035205	-3.104871	3.259778	-0.317220	-0.152068	0.299177	-45.635990	-74.126081	-50.823939	39.979168077	116.338897366	49.432792
22405	21498374	12.794147	-3.415006	3.037824	-0.357904	-0.103857	0.276053	-45.815218	-74.113807	-50.636118	39.979168856	116.338896310	49.436415
22406	21498399	12.495254	-3.709929	2.806636	-0.380996	-0.039893	0.264612	-45.977411	-74.091368	-50.524266	39.979168898	116.338896323	49.436319
22407	21498424	12.210203	-3.997903	2.560823	-0.380182	0.029421	0.241172	-46.105889	-74.064377	-50.447339	39.979168940	116.338896335	49.436243
22408	21498449	11.982957	-4.221441	2.377761	-0.355357	0.102462	0.214078	-46.194686	-74.032896	-50.407974	39.979168982	116.338896348	49.436187
22409	21498474	11.838460	-4.388622	2.201562	-0.312769	0.172153	0.188585	-46.243188	-73.997132	-50.404173	39.979169024	116.338896360	49.435401
22410	21498499	11.760172	-4.495303	2.036290	-0.250025	0.231689	0.155716	-46.249844	-73.958870	-50.434557	39.979169066	116.338896372	49.435380
22411	21498524	11.750862	-4.596402	1.841749	-0.169714	0.287551	0.124067	-46.214143	-73.918346	-50.497053	39.979169108	116.338896384	49.435377
22412	21498549	11.776064	-4.612257	1.664828	-0.076325	0.339532	0.100310	-46.138596	-73.875103	-50.587112	39.979169150	116.338896396	49.435390
22413	21498574	11.842580	-4.657048	1.489096	0.017558	0.385210	0.078706	-46.026404	-73.829511	-50.701343	39.979169191	116.338896407	49.435422
22414	21498599	11.936715	-4.649515	1.322908	0.096776	0.415364	0.060271	-45.886531	-73.782745	-50.832608	39.979169233	116.338896419	49.435470
22415	21498624	12.029632	-4.671988	1.064854	0.179049	0.437744	0.043310	-45.721981	-73.735388	-50.977332	39.979169275	116.338896430	49.435537
22416	21498649	12.080027	-4.618638	0.780411	0.241430	0.452136	0.020981	-45.536717	-73.688753	-51.134363	39.979169317	116.338896441	49.435622
22417	21498674	12.145614	-4.570691	0.470737	0.303091	0.469963	-0.004992	-45.328499	-73.642825	-51.306145	39.979169358	116.338896452	49.439230
22418	21498699	12.171359	-4.501989	0.131846	0.334187	0.486389	-0.025366	-45.104233	-73.597130	-51.490052	39.979169400	116.338896463	49.439354
22419	21498724	12.201317	-4.405680	-0.225630	0.341891	0.506750	-0.051653	-44.863983	-73.551823	-51.689517	39.979169441	116.338896474	49.439496
22420	21498749	12.244989	-4.298551	-0.545751	0.343338	0.524394	-0.073829	-44.611092	-73.506714	-51.901993	39.979169482	116.338896484	49.439654
22421	21498774	12.331404	-4.174847	-0.865857	0.320342	0.530867	-0.091484	-44.354482	-73.462449	-52.121834	39.979169523	116.338896495	49.439828
22422	21498799	12.359803	-4.080233	-1.148821	0.279588	0.549214	-0.116640	-44.090132	-73.418530	-52.355889	39.979169564	116.338896505	49.440020
22423	21498824	12.436493	-3.920945	-1.419588	0.217068	0.559120	-0.144728	-43.823024	-73.376073	-52.602220	39.979169605	116.338896515	49.440229
22424	21498849	12.672967	-3.792023	-1.683725	0.146644	0.569753	-0.176129	-43.552898	-73.335291	-52.862283	39.979169645	116.338896525	49.440454
22425	21498874	13.182085	-3.548182	-1.778497	0.055756	0.560097	-0.203200	-43.290820	-73.297835	-53.127588	39.979169685	116.338896535	49.444052
22426	21498899	12.788342	-2.517973	-1.360607	-0.070748	0.458811	-0.161456	-43.095491	-73.266559	-53.342167	39.979169725	116.338896545	49.444318
22427	21498924	12.605575	-2.423714	-1.533265	-0.204518	0.307120	-0.020939	-43.018129	-73.237271	-53.453596	39.979169765	116.338896554	49.444599
22428	21498949	12.821904	-2.971487	-1.828826	-0.329195	0.184487	0.045425	-43.021681	-73.214320	-53.499184	39.979169804	116.338896564	49.444896
22429	21498974	12.841262	-3.208850	-1.982549	-0.449199	0.073788	0.049531	-43.079728	-73.202561	-53.505808	39.979169844	116.338896574	49.445212
22430	21498999	12.797810	-3.177711	-2.229803	-0.567591	-0.031522	0.037499	-43.184674	-73.202992	-53.481157	39.979169882	116.338896583	49.445543
22431	21499024	12.891080	-3.227095	-2.628805	-0.671840	-0.117394	0.029460	-43.329718	-73.213154	-53.430221	39.979169921	116.338896592	49.445890
22432	21499049	13.087083	-3.413344	-2.860633	-0.759480	-0.169262	0.004749	-43.495857	-73.231106	-53.370368	39.979169960	116.338896602	49.446254
22433	21499074	13.312415	-3.446608	-3.171817	-0.830001	-0.199597	-0.036109	-43.668224	-73.256189	-53.314567	39.979169997	116.338896611	49.442743
22434	21499099	13.577546	-3.466444	-3.403052	-0.875598	-0.216405	-0.073458	-43.840145	-73.286662	-53.266060	39.979170035	116.338896620	49.443139
22435	21499124	13.857751	-3.476854	-3.599666	-0.902838	-0.207740	-0.101888	-44.003708	-73.319026	-53.230359	39.979170073	116.338896629	49.443557
22436	21499149	14.118327	-3.501425	-3.671326	-0.894246	-0.179307	-0.107674	-44.154953	-73.349012	-53.206238	39.979170110	116.338896638	49.443996
22437	21499174	14.368925	-3.650158	-3.675601	-0.853746	-0.140494	-0.100149	-44.290298	-73.374244	-53.192661	39.979170146	116.338896647	49.444468
22438	21499199	14.520084	-3.871920	-3.650897	-0.773987	-0.094196	-0.092140	-44.401635	-73.393924	-53.192217	39.979170182	116.338896655	49.444956
22439	21499224	14.618653	-4.148847	-3.541370	-0.665571	-0.044955	-0.079630	-44.485279	-73.407313	-53.204466	39.979170218	116.338896664	49.445471
22440	21499249	14.660603	-4.476800	-3.414669	-0.524180	0.011411	-0.090253	-44.526068	-73.416014	-53.240297	39.979170254	116.338896672	49.446014
22441	21499274	14.648761	-4.769186	-3.253352	-0.345933	0.063887	-0.107558	-44.517676	-73.421098	-53.300801	39.979170289	116.338896680	49.454008
22442	21499299	14.595740	-5.000820	-3.125191	-0.152296	0.123397	-0.127698	-44.454555	-73.422111	-53.389468	39.979170324	116.338896688	49.454615
22443	21499324	14.582600	-5.180459	-2.923606	0.050066	0.179833	-0.157265	-44.333284	-73.420269	-53.508566	39.979170359	116.338896696	49.455251
22444	21499349	14.554314	-5.241975	-2.673825	0.264286	0.237542	-0.185786	-44.152173	-73.415266	-53.658085	39.979170393	116.338896703	49.455917
22445	21499374	14.560510	-5.260933	-2.401197	0.468224	0.290568	-0.210682	-43.915637	-73.407126	-53.834961	39.979170427	116.338896710	49.456612
22446	21499399	14.528155	-5.186385	-2.093803	0.673913	0.339717	-0.224495	-43.628750	-73.395041	-54.033642	39.979170461	116.338896718	49.457336
22447	21499424	14.440739	-5.073354	-1.786249	0.870999	0.381799	-0.236183	-43.296052	-73.379425	-54.250685	39.979170494	116.338896724	49.458089
22448	21499449	14.352022	-4.890147	-1.465221	1.055469	0.415981	-0.239846	-42.925000	-73.360213	-54.480198	39.979170527	116.338896731	49.458871
22449	21499474	14.256473	-4.682113	-1.160087	1.235180	0.436034	-0.235438	-42.523964	-73.338020	-54.714165	39.979170560	116.338896738	49.458186
22450	21499499	14.111338	-4.500128	-0.865596	1.391217	0.462836	-0.227256	-42.095735	-73.311714	-54.953215	39.979170593	116.338896744	49.459022
22451	21499524	14.003486	-4.289230	-0.603014	1.541073	0.488451	-0.210141	-41.645061	-73.280515	-55.193325	39.979170626	116.338896750	49.459886
22452	21499549	13.928718	-4.064616	-0.323055	1.660697	0.506394	-0.191744	-41.179491	-73.245094	-55.431137	39.979170658	116.338896756	49.460777
22453	21499574	13.765716	-3.863347	-0.040570	1.759380	0.516938	-0.174333	-40.704255	-73.206337	-55.664330	39.979170690	116.338896762	49.461690
22454	21499599	13.626155	-3.693632	0.209931	1.836551	0.526745	-0.144892	-40.227218	-73.163217	-55.887906	39.979170722	116.338896768	49.462632
22455	21499624	13.450802	-3.468968	0.483206	1.889560	0.533896	-0.120792	-39.750938	-73.116556	-56.102810	39.979170754	116.338896773	49.463598
22456	21499649	13.308517	-3.256696	0.751123	1.909383	0.540515	-0.093053	-39.281816	-73.066124	-56.307319	39.979170786	116.338896779	49.464588
22457	21499674	13.168781	-3.074907	1.080121	1.909973	0.545534	-0.063708	-38.823811	-73.012005	-56.500175	39.979170818	116.338896785	49.463913
22458	21499699	13.059424	-2.949345	1.364999	1.882896	0.546322	-0.028928	-38.384210	-72.954251	-56.677898	39.979170849	116.338896790	49.464946
22459	21499724	12.940166	-2.788565	1.776384	1.835674	0.540260	0.000545	-37.965959	-72.894182	-56.840418	39.979170881	116.338896796	49.466001
22460	21499749	12.786005	-2.676349	2.325879	1.762423	0.518142	0.038430	-37.580360	-72.832960	-56.979803	39.979170912	116.338896801	49.467078
22461	21499774	12.559131	-2.582906	2.734375	1.671311	0.486541	0.061543	-37.226971	-72.773059	-57.099176	39.979170943	116.338896807	49.468173
22462	21499799	12.244237	-2.360238	3.169759	1.549202	0.440567	0.094478	-36.917501	-72.715366	-57.190915	39.979170975	116.338896812	49.469291
22463	21499824	12.004801	-2.065176	4.984395	1.357599	0.344172	0.138828	-36.679512	-72.664794	-57.236555	39.979171006	116.338896817	49.470428
22464	21499849	11.465103	-1.603296	7.331389	0.988038	0.114790	0.223789	-36.589038	-72.633288	-57.183117	39.979171038	116.338896823	49.471585
22465	21499874	10.588234	-0.949558	8.488718	0.556673	-0.198798	0.326794	-36.683850	-72.629021	-57.000274	39.979171070	116.338896828	49.473673
22466	21499899	9.828972	-0.365665	8.838713	0.174306	-0.520408	0.436133	-36.961907	-72.652067	-56.682837	39.979171102	116.338896834	49.474862
22467	21499924	9.291841	-0.267529	8.809516	-0.124958	-0.818786	0.518093	-37.396754	-72.701481	-56.246127	39.979171135	116.338896840	49.476061
22468	21499949	8.996021	-0.429834	8.512352	-0.331363	-1.075240	0.557082	-37.950584	-72.775433	-55.715927	39.979171168	116.338896846	49.477266
22469	21499974	8.835671	-0.603954	8.041001	-0.453834	-1.294906	0.556623	-38.589990	-72.872488	-55.114763	39.979171201	116.338896852	49.478464
22470	21499999	8.773457	-0.772292	7.453971	-0.512904	-1.463972	0.530470	-39.285383	-72.988660	-54.464229	39.979171234	116.338896858	49.479677
22471	21500024	8.677289	-0.845077	6.713001	-0.518136	-1.582685	0.486666	-40.010770	-73.119552	-53.783551	39.979171268	116.338896864	49.480892
22472	21500049	8.626732	-0.840774	5.945708	-0.495351	-1.632574	0.452827	-40.746968	-73.256488	-53.088654	39.979171302	116.338896871	49.482107
22473	21500074	8.560913	-0.868166	5.188953	-0.443711	-1.625381	0.419794	-41.473166	-73.393182	-52.396972	39.979171336	116.338896877	49.485297
22474	21500099	8.480938	-0.912716	4.607614	-0.356794	-1.572886	0.400950	-42.174604	-73.523589	-51.718613	39.979171371	116.338896884	49.486510
22475	21500124	8.391133	-1.024885	4.068581	-0.260492	-1.492261	0.378262	-42.838138	-73.645368	-51.065830	39.979171405	116.338896890	49.487720
22476	21500149	8.185445	-1.104245	3.597417	-0.147896	-1.382094	0.353599	-43.449134	-73.755990	-50.451369	39.979171440	116.338896897	49.488924
22477	21500174	7.986365	-1.190876	3.229930	-0.031340	-1.267976	0.330597	-44.004210	-73.855316	-49.878083	39.979171474	116.338896904	49.490114
22478	21500199	7.710086	-1.252930	2.915683	0.084993	-1.152513	0.292504	-44.495630	-73.945137	-49.353979	39.979171509	116.338896910	49.491302
22479	21500224	7.489030	-1.283288	2.574994	0.195041	-1.025465	0.269117	-44.923669	-74.023213	-48.879638	39.979171544	116.338896917	49.492480
22480	21500249	7.248530	-1.298678	2.294202	0.298014	-0.898043	0.240587	-45.285662	-74.090397	-48.458816	39.979171579	116.338896924	49.493646
22481	21500274	7.010635	-1.278640	2.101281	0.387649	-0.769742	0.210446	-45.581153	-74.147097	-48.093917	39.979171614	116.338896931	49.502069
22482	21500299	6.805811	-1.216085	1.935095	0.462872	-0.656484	0.185289	-45.818186	-74.194579	-47.778673	39.979171649	116.338896937	49.503213
22483	21500324	6.613421	-1.153465	1.762291	0.514776	-0.556801	0.157826	-46.003328	-74.234636	-47.509698	39.979171684	116.338896944	49.504340
22484	21500349	6.445876	-1.077062	1.580219	0.539658	-0.461747	0.135496	-46.143295	-74.267342	-47.284004	39.979171719	116.338896951	49.505448
22485	21500374	6.276938	-0.999295	1.398175	0.546990	-0.374433	0.107504	-46.240955	-74.294158	-47.101204	39.979171754	116.338896958	49.506529
22486	21500399	6.117707	-0.865178	1.229585	0.520958	-0.293417	0.087424	-46.305840	-74.314960	-46.956341	39.979171789	116.338896965	49.507596
22487	21500424	5.930843	-0.781953	1.060848	0.486599	-0.217105	0.085512	-46.347034	-74.328375	-46.841209	39.979171824	116.338896972	49.508640
22488	21500449	5.763006	-0.799343	0.939629	0.433783	-0.149091	0.074530	-46.366892	-74.336189	-46.756101	39.979171859	116.338896979	49.509660
22489	21500474	5.606220	-0.787863	0.819898	0.364026	-0.085999	0.067323	-46.370908	-74.338509	-46.697824	39.979171894	116.338896986	49.507411
22490	21500499	5.463070	-0.826037	0.735865	0.281782	-0.036782	0.055377	-46.364294	-74.337203	-46.662823	39.979171929	116.338896992	49.508377
22491	21500524	5.296635	-0.806316	0.622787	0.195114	0.002122	0.040329	-46.350403	-74.333613	-46.648271	39.979171964	116.338896999	49.509315
22492	21500549	5.087225	-0.819944	0.596008	0.110011	0.041848	0.029498	-46.330208	-74.327218	-46.652928	39.979171999	116.338897007	49.510225
22493	21500574	4.937215	-0.807277	0.526807	0.029452	0.070000	0.024059	-46.309258	-74.318601	-46.670354	39.979172034	116.338897014	49.511099
22494	21500599	4.747259	-0.805567	0.446885	-0.040931	0.087108	0.022912	-46.291694	-74.308408	-46.694734	39.979172069	116.338897021	49.511949
22495	21500624	4.584733	-0.823281	0.406829	-0.114143	0.095989	0.030109	-46.283905	-74.296590	-46.719856	39.979172104	116.338897028	49.512767
22496	21500649	4.487056	-0.906751	0.289473	-0.180012	0.103861	0.034662	-46.284279	-74.283521	-46.746301	39.979172138	116.338897035	49.513553
22497	21500674	4.401499	-1.004396	0.281096	-0.237536	0.107354	0.026661	-46.288818	-74.270934	-46.776981	39.979172173	116.338897042	49.510918
22498	21500699	4.193719	-1.095912	0.107799	-0.301091	0.113617	0.017785	-46.297057	-74.258647	-46.813276	39.979172208	116.338897049	49.511633
22499	21500724	4.056061	-1.125880	0.035800	-0.338590	0.127205	0.020927	-46.306804	-74.244692	-46.853588	39.979172243	116.338897056	49.512313
22500	21500749	4.013016	-1.255445	0.095200	-0.370696	0.145517	0.018206	-46.313508	-74.229209	-46.901843	39.979172278	116.338897063	49.512957
22501	21500774	3.891610	-1.287204	0.126934	-0.388433	0.146824	0.015543	-46.321382	-74.213874	-46.951525	39.979172312	116.338897070	49.513563
22502	21500799	3.799109	-1.380814	0.146524	-0.392033	0.143312	0.010109	-46.329198	-74.199451	-47.001809	39.979172347	116.338897076	49.514135
22504	21500824	3.690093	-1.481265	0.148775	-0.387637	0.137983	0.002539	-46.335727	-74.186341	-47.052778	39.979172381	116.338897083	49.514671
22506	21500849	3.572780	-1.539196	0.192417	-0.372553	0.132762	-0.000989	-46.340810	-74.174114	-47.103008	39.979172416	116.338897090	49.515169
22507	21500874	3.462230	-1.634388	0.261204	-0.346889	0.127572	-0.014167	-46.336836	-74.167878	-47.128385	39.979173142	116.338896247	49.510216
22508	21500899	3.368365	-1.677192	0.300895	-0.309381	0.108428	-0.019012	-46.335530	-74.159925	-47.175854	39.979173177	116.338896253	49.510624
22509	21500924	3.285443	-1.746185	0.363129	-0.263499	0.089084	-0.031711	-46.330310	-74.155201	-47.220561	39.979173212	116.338896259	49.510993
22510	21500949	3.223134	-1.850979	0.418597	-0.213619	0.069360	-0.044313	-46.320764	-74.153731	-47.262339	39.979173246	116.338896266	49.511324
22511	21500974	3.209222	-1.903343	0.437054	-0.156036	0.056051	-0.055604	-46.303891	-74.154746	-47.303159	39.979173281	116.338896272	49.511614
22512	21500999	3.175877	-1.984765	0.500593	-0.094441	0.044869	-0.068367	-46.277819	-74.158184	-47.344371	39.979173316	116.338896277	49.511866
22513	21501024	3.171437	-2.084095	0.572087	-0.026594	0.025308	-0.093396	-46.240404	-74.166143	-47.387270	39.979173351	116.338896283	49.512079
22514	21501049	3.158995	-2.051226	0.610750	0.045547	0.001785	-0.120147	-46.191834	-74.179192	-47.431020	39.979173385	116.338896289	49.512253
22515	21501074	3.131395	-2.015561	0.645439	0.117651	-0.022806	-0.146204	-46.132690	-74.197361	-47.475023	39.979173420	116.338896295	49.510307
22516	21501099	3.146630	-1.944054	0.653656	0.177445	-0.040969	-0.167583	-46.063974	-74.219527	-47.520067	39.979173455	116.338896300	49.510400
22517	21501124	3.205910	-1.893215	0.675140	0.239953	-0.060290	-0.186236	-45.986619	-74.245522	-47.564780	39.979173490	116.338896306	49.510455
22518	21501149	3.295451	-1.842483	0.713925	0.281084	-0.066479	-0.201930	-45.899876	-74.273732	-47.613119	39.979173524	116.338896311	49.510470
22519	21501174	3.358866	-1.772431	0.742118	0.307578	-0.079004	-0.206672	-45.811988	-74.303658	-47.658699	39.979173559	116.338896316	49.510450
22520	21501199	3.405721	-1.727110	0.767543	0.325371	-0.091679	-0.205265	-45.726437	-74.334688	-47.699197	39.979173594	116.338896321	49.510390
22521	21501224	3.431934	-1.740795	0.748916	0.321253	-0.095983	-0.213398	-45.639896	-74.366965	-47.741329	39.979173629	116.338896327	49.510292
22522	21501249	3.484314	-1.755897	0.728931	0.311419	-0.093535	-0.215861	-45.552720	-74.399232	-47.785577	39.979173663	116.338896332	49.510156
22523	21501274	3.483075	-1.708993	0.698515	0.283921	-0.085501	-0.218974	-45.465151	-74.430993	-47.834314	39.979173698	116.338896337	49.516507
22524	21501299	3.509194	-1.735194	0.713063	0.256681	-0.068419	-0.219202	-45.374865	-74.461039	-47.889915	39.979173733	116.338896341	49.516305
22525	21501324	3.568420	-1.711907	0.735774	0.225213	-0.051534	-0.224489	-45.280698	-74.489899	-47.954214	39.979173768	116.338896346	49.516065
22526	21501349	3.750148	-1.768488	0.772950	0.196460	-0.033492	-0.229122	-45.182053	-74.517381	-48.027426	39.979173803	116.338896351	49.515789
22527	21501374	3.761024	-1.494147	0.997288	0.174110	-0.027190	-0.237535	-45.080922	-74.545047	-48.106529	39.979173837	116.338896356	49.515480
22528	21501399	3.595610	-1.382939	1.070686	0.162457	-0.051548	-0.174895	-45.013063	-74.568796	-48.152836	39.979173872	116.338896360	49.515133
22529	21501424	3.577155	-1.897244	0.983853	0.154713	-0.067201	-0.131206	-44.967952	-74.589695	-48.176690	39.979173907	116.338896365	49.514748
22530	21501449	3.677312	-2.293397	0.940077	0.160378	-0.055060	-0.132616	-44.916955	-74.609500	-48.205805	39.979173942	116.338896369	49.514328
22531	21501474	3.794285	-2.310152	0.997281	0.167248	-0.050336	-0.150532	-44.856516	-74.630630	-48.243689	39.979173977	116.338896374	49.525958
22532	21501499	3.907364	-2.185095	1.035018	0.189883	-0.047350	-0.160655	-44.787855	-74.652467	-48.286734	39.979174012	116.338896378	49.525482
22533	21501524	4.020523	-2.081868	1.023459	0.207739	-0.036608	-0.157751	-44.713605	-74.672903	-48.332919	39.979174047	116.338896382	49.524973
22534	21501549	4.151461	-2.058511	1.026271	0.225362	-0.013350	-0.156935	-44.628421	-74.690872	-48.387818	39.979174082	116.338896386	49.524431
22535	21501574	4.255838	-2.104387	1.140556	0.245237	0.017089	-0.154348	-44.530005	-74.705451	-48.453480	39.979174116	116.338896390	49.523860
22536	21501599	4.460707	-2.155908	1.294745	0.243500	0.035262	-0.152418	-44.425734	-74.717949	-48.525465	39.979174151	116.338896394	49.523255
22537	21501624	4.639530	-2.186650	1.405135	0.230721	0.047953	-0.161442	-44.315112	-74.730015	-48.605927	39.979174186	116.338896398	49.522620
22538	21501649	4.814352	-2.159490	1.497094	0.213546	0.048453	-0.160061	-44.207139	-74.741852	-48.686190	39.979174221	116.338896402	49.521956
22539	21501674	4.975606	-2.066118	1.537377	0.186162	0.054017	-0.156066	-44.102417	-74.752679	-48.767144	39.979174257	116.338896405	49.524528
22540	21501699	5.114684	-2.060803	1.576071	0.174183	0.057381	-0.149176	-44.000657	-74.762435	-48.846801	39.979174292	116.338896409	49.523814
22541	21501724	5.267616	-2.071846	1.585406	0.157233	0.056636	-0.138178	-43.905651	-74.771139	-48.921972	39.979174327	116.338896412	49.523074
