PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
01659	3298890	8.166736	-1.019641	0.871968	0.552654	-0.437929	0.367092	-20.295451	-78.617277	120.683743
01660	3298915	8.103547	-1.061896	0.780145	0.565142	-0.448336	0.369164	-20.571887	-78.659822	121.048156
01661	3298940	8.047192	-1.102871	0.709562	0.574573	-0.459775	0.354844	-20.842608	-78.704284	121.408173
01662	3298965	8.012986	-1.084709	0.632539	0.581211	-0.473449	0.352499	-21.116834	-78.750359	121.772676
01663	3298990	7.963462	-1.144999	0.572528	0.603922	-0.470914	0.353117	-21.390159	-78.795722	122.139520
01664	3299015	7.953977	-1.139278	0.515398	0.615201	-0.482173	0.345855	-21.662673	-78.842624	122.507013
01665	3299040	7.951325	-1.174799	0.454179	0.629178	-0.472076	0.346470	-21.933433	-78.887814	122.874812
01666	3299065	7.963849	-1.158116	0.402452	0.638531	-0.470382	0.341213	-22.201410	-78.932728	123.241085
01667	3299090	7.990147	-1.093432	0.385409	0.652492	-0.468749	0.344682	-22.471851	-78.976905	123.611849
01668	3299115	7.973731	-1.034252	0.381574	0.653133	-0.458039	0.350574	-22.745808	-79.019001	123.986119
01669	3299140	7.973677	-1.027500	0.402855	0.646827	-0.452204	0.355150	-23.024479	-79.059730	124.364333
01670	3299165	8.013631	-1.034318	0.396217	0.635573	-0.451221	0.367622	-23.315430	-79.099268	124.753362
01671	3299190	8.057838	-0.976471	0.371190	0.617151	-0.451338	0.374582	-23.616278	-79.138044	125.149730
01672	3299215	8.029074	-0.892546	0.358189	0.604062	-0.444563	0.377773	-23.921705	-79.175348	125.548682
01673	3299240	8.059416	-0.843096	0.367633	0.586049	-0.446494	0.391395	-24.241967	-79.211701	125.960180
01674	3299265	8.091084	-0.818392	0.389009	0.573899	-0.445718	0.402784	-24.573992	-79.246838	126.381831
01675	3299290	8.124060	-0.833631	0.414222	0.555492	-0.448400	0.413551	-24.919350	-79.281213	126.814321
01676	3299315	8.137760	-0.815904	0.448807	0.551751	-0.454609	0.424945	-25.277658	-79.315203	127.259275
01677	3299340	8.120064	-0.705767	0.429271	0.543134	-0.462964	0.429389	-25.645451	-79.349478	127.712695
01678	3299365	8.140724	-0.638524	0.470700	0.536281	-0.466947	0.431621	-26.019721	-79.383582	128.171657
01679	3299390	8.154357	-0.609933	0.542499	0.513071	-0.473169	0.432459	-26.402679	-79.417874	128.636023
01680	3299415	8.148691	-0.566244	0.629047	0.500771	-0.485462	0.430283	-26.793001	-79.453299	129.105912
01681	3299440	8.159583	-0.503310	0.720898	0.495033	-0.499922	0.429295	-27.191347	-79.490043	129.583195
01682	3299465	8.215880	-0.432211	0.824829	0.490323	-0.518239	0.422619	-27.595410	-79.528945	130.065547
01683	3299490	8.217076	-0.388575	0.928586	0.497084	-0.541028	0.421423	-28.009291	-79.570186	130.558806
01684	3299515	8.238926	-0.371030	1.013690	0.515904	-0.566052	0.417662	-28.430871	-79.614185	131.062443
01685	3299540	8.245745	-0.314846	1.068378	0.533842	-0.594494	0.416055	-28.863366	-79.661192	131.579837
01686	3299565	8.278736	-0.232666	1.152349	0.571738	-0.618968	0.408125	-29.298726	-79.711110	132.105581
01687	3299590	8.358413	-0.209615	1.242837	0.598067	-0.643282	0.396557	-29.736566	-79.764155	132.637592
01688	3299615	8.418914	-0.211143	1.284073	0.622121	-0.667545	0.388591	-30.180306	-79.820048	133.178888
01689	3299640	8.455897	-0.216955	1.357169	0.651987	-0.693779	0.378002	-30.628489	-79.879204	133.729066
01690	3299665	8.484745	-0.226688	1.387680	0.676857	-0.712577	0.363943	-31.077052	-79.940944	134.283144
01691	3299690	8.564502	-0.250243	1.426173	0.691295	-0.731042	0.353734	-31.530476	-80.004938	134.844151
01692	3299715	8.601480	-0.302686	1.471223	0.711569	-0.741102	0.341857	-31.983694	-80.070274	135.407671
01693	3299740	8.642615	-0.394934	1.496178	0.718491	-0.749499	0.337224	-32.443006	-80.136206	135.978385
01694	3299765	8.679662	-0.436275	1.521350	0.723760	-0.745482	0.328262	-32.900391	-80.201561	136.547796
01695	3299790	8.758056	-0.452918	1.553216	0.733431	-0.744337	0.320539	-33.357319	-80.266605	137.118037
01696	3299815	8.818502	-0.486088	1.593037	0.740801	-0.734964	0.306827	-33.806173	-80.330845	137.680937
01697	3299840	8.905075	-0.505606	1.658108	0.749597	-0.720270	0.298327	-34.247439	-80.393289	138.237423
01698	3299865	8.937974	-0.526391	1.705863	0.758113	-0.701711	0.286950	-34.676989	-80.453752	138.783163
01699	3299890	8.976458	-0.533347	1.728426	0.770577	-0.681712	0.278334	-35.095012	-80.511899	139.318930
01700	3299915	9.003901	-0.523908	1.772328	0.786959	-0.655720	0.277239	-35.502803	-80.566452	139.846511
01701	3299940	9.003832	-0.533613	1.796231	0.794569	-0.633022	0.265606	-35.895094	-80.618736	140.359508
01702	3299965	9.016141	-0.552996	1.822721	0.796688	-0.600557	0.264201	-36.274361	-80.666814	140.859538
01703	3299990	8.970548	-0.539457	1.885227	0.796528	-0.571115	0.266017	-36.644031	-80.710814	141.349755
01704	3300015	8.952497	-0.553398	1.939630	0.798412	-0.543635	0.256871	-36.996584	-80.751941	141.822744
01705	3300040	8.974443	-0.556286	1.970205	0.785677	-0.512222	0.260681	-37.340357	-80.788695	142.285035
01706	3300065	8.992299	-0.565981	1.983478	0.782141	-0.474809	0.256500	-37.664610	-80.821129	142.726994
01707	3300090	8.968540	-0.600812	2.104233	0.777322	-0.443539	0.259982	-37.977550	-80.849326	143.156757
01708	3300115	8.987663	-0.611994	2.164009	0.781320	-0.420082	0.259240	-38.278777	-80.874572	143.575113
01709	3300140	8.953183	-0.639552	2.169192	0.794617	-0.394926	0.254056	-38.562334	-80.897123	143.977564
01710	3300165	8.904973	-0.666975	2.153124	0.811918	-0.366964	0.252706	-38.828424	-80.916362	144.364813
01711	3300190	8.858139	-0.709513	2.135699	0.831424	-0.337981	0.250995	-39.075477	-80.932253	144.735594
01713	3300215	8.805785	-0.749323	2.118268	0.857291	-0.313196	0.239758	-39.298027	-80.946163	145.085215
01715	3300240	8.798945	-0.783567	2.080945	0.880349	-0.281221	0.241813	-39.501160	-80.956149	145.418591
01716	3300265	8.768712	-0.802639	2.043675	0.897660	-0.247051	0.232406	-39.676201	-80.963048	145.726025
01717	3300290	8.719226	-0.777814	2.017156	0.920737	-0.217412	0.224383	-39.825619	-80.967282	146.010855
01718	3300315	8.625556	-0.821786	2.002334	0.939858	-0.178576	0.219803	-39.946893	-80.967555	146.269884
01719	3300340	8.560900	-0.831229	1.967720	0.957129	-0.143309	0.215082	-40.041906	-80.964323	146.504903
01720	3300365	8.505947	-0.811808	1.927883	0.969811	-0.106578	0.205697	-40.107188	-80.957878	146.711662
01721	3300390	8.475798	-0.821201	1.858770	0.993726	-0.072745	0.200276	-40.145478	-80.948199	146.894561
01722	3300415	8.427722	-0.818223	1.809573	1.006782	-0.038359	0.200281	-40.161783	-80.934734	147.057026
01723	3300440	8.422401	-0.778121	1.757886	1.030708	-0.002246	0.192955	-40.148411	-80.917999	147.192987
01724	3300465	8.379813	-0.780732	1.713995	1.049805	0.031701	0.190729	-40.110967	-80.897761	147.307346
01725	3300490	8.356526	-0.770906	1.667513	1.066082	0.066698	0.180931	-40.044219	-80.874607	147.394396
01726	3300515	8.322203	-0.763906	1.627665	1.090171	0.095254	0.177607	-39.955431	-80.848638	147.462556
01727	3300540	8.296113	-0.762426	1.598392	1.103539	0.125378	0.183013	-39.851256	-80.818887	147.517142
01728	3300565	8.253523	-0.760853	1.559844	1.123035	0.148520	0.176168	-39.726717	-80.787234	147.553931
01729	3300590	8.219207	-0.741512	1.524023	1.141148	0.174064	0.175969	-39.585399	-80.752795	147.576354
01730	3300615	8.157292	-0.750982	1.497352	1.148138	0.194074	0.175938	-39.432395	-80.716151	147.587890
01731	3300640	8.113356	-0.746650	1.444198	1.157533	0.209735	0.180505	-39.272954	-80.677369	147.594332
01732	3300665	8.074843	-0.769929	1.413520	1.171940	0.218465	0.176226	-39.104406	-80.638009	147.593637
01733	3300690	8.021179	-0.786296	1.382908	1.176726	0.232695	0.182660	-38.932451	-80.596484	147.590182
01734	3300715	7.904163	-0.804052	1.356178	1.185750	0.245468	0.182901	-38.753291	-80.553504	147.580674
01735	3300740	7.828413	-0.838357	1.337421	1.191414	0.250006	0.183640	-38.572178	-80.509953	147.570068
01736	3300765	7.760980	-0.845170	1.321400	1.197298	0.253011	0.184438	-38.390030	-80.465989	147.559265
01737	3300790	7.720984	-0.895978	1.305265	1.200378	0.248616	0.185925	-38.211624	-80.422381	147.552703
01738	3300815	7.657685	-0.869842	1.305301	1.210869	0.249201	0.183715	-38.030828	-80.378892	147.545183
01739	3300840	7.599865	-0.873875	1.289337	1.213924	0.248078	0.181584	-37.849549	-80.335721	147.537673
01740	3300865	7.535140	-0.891742	1.282565	1.220498	0.238219	0.177959	-37.670818	-80.293981	147.533702
01741	3300890	7.446970	-0.902728	1.285134	1.221379	0.223686	0.177468	-37.499803	-80.253932	147.537688
01742	3300915	7.362998	-0.893045	1.278495	1.232411	0.209840	0.180602	-37.336995	-80.215180	147.551549
01743	3300940	7.272154	-0.890244	1.263821	1.234022	0.196390	0.171553	-37.175265	-80.178760	147.566796
01744	3300965	7.221162	-0.875179	1.282421	1.244108	0.175063	0.174813	-37.025381	-80.144502	147.595532
01745	3300990	7.104032	-0.915066	1.290203	1.242966	0.158729	0.173421	-36.883231	-80.112247	147.631957
01746	3301015	7.046246	-0.903979	1.271588	1.245557	0.135246	0.169268	-36.749909	-80.083048	147.677671
01747	3301040	6.978731	-0.932837	1.270127	1.237669	0.115964	0.170297	-36.628009	-80.056001	147.733889
01748	3301065	6.901546	-0.950760	1.285956	1.237551	0.091024	0.166759	-36.516103	-80.032145	147.800242
01749	3301090	6.847818	-0.954891	1.287268	1.216217	0.069717	0.164451	-36.416152	-80.010961	147.875635
01750	3301115	6.765179	-0.934289	1.303233	1.203730	0.049552	0.162336	-36.326418	-79.992297	147.959540
01751	3301140	6.678354	-0.957711	1.315058	1.180102	0.030693	0.157340	-36.245817	-79.976262	148.049338
01752	3301165	6.565456	-0.935693	1.313750	1.162090	0.005461	0.162099	-36.182959	-79.962761	148.154538
01753	3301190	6.482783	-0.930222	1.330983	1.140772	-0.006476	0.165170	-36.130796	-79.950399	148.267503
01754	3301215	6.426297	-0.933025	1.341560	1.118522	-0.029317	0.171545	-36.096827	-79.940149	148.395664
01755	3301240	6.368422	-0.956377	1.337466	1.090454	-0.045137	0.167781	-36.071809	-79.932067	148.528886
01756	3301265	6.298201	-0.941245	1.342787	1.062034	-0.064690	0.174613	-36.064517	-79.925679	148.675979
01757	3301290	6.247174	-0.948183	1.362683	1.023278	-0.075765	0.174820	-36.068083	-79.920557	148.828464
01758	3301315	6.208685	-0.871238	1.382828	0.996240	-0.086762	0.173029	-36.079548	-79.916848	148.984994
01759	3301340	6.182492	-0.842453	1.409497	0.970815	-0.105114	0.175126	-36.104632	-79.915086	149.151706
01760	3301365	6.168724	-0.819123	1.422857	0.938349	-0.122415	0.182498	-36.147352	-79.914685	149.331607
01761	3301390	6.227953	-0.769687	1.444328	0.913102	-0.130408	0.188078	-36.201110	-79.914710	149.519047
01762	3301415	6.236272	-0.744949	1.440402	0.888048	-0.144024	0.190367	-36.266482	-79.916072	149.714594
01763	3301440	6.251421	-0.729828	1.443122	0.861749	-0.151967	0.199620	-36.345410	-79.917532	149.920127
01764	3301465	6.211480	-0.698246	1.465787	0.842208	-0.161222	0.199027	-36.431229	-79.920057	150.129813
01765	3301490	6.152236	-0.688696	1.483081	0.821500	-0.174367	0.203507	-36.529301	-79.923655	150.348931
01766	3301515	6.111020	-0.645985	1.471214	0.813471	-0.184432	0.213340	-36.639885	-79.927495	150.579545
01767	3301540	6.086155	-0.684508	1.475079	0.803583	-0.192905	0.210798	-36.754427	-79.932453	150.812778
01768	3301565	6.072407	-0.691359	1.465734	0.791530	-0.189531	0.216854	-36.873137	-79.936422	151.048488
01769	3301590	6.043469	-0.699574	1.464377	0.789911	-0.196606	0.222236	-36.999128	-79.940649	151.291353
01770	3301615	6.048932	-0.722992	1.474914	0.792143	-0.200731	0.228600	-37.131100	-79.944695	151.540577
01771	3301640	6.081865	-0.754754	1.501389	0.792515	-0.204782	0.226894	-37.264021	-79.949259	151.790854
01772	3301665	6.134213	-0.768440	1.485455	0.801250	-0.216958	0.225897	-37.401210	-79.955193	152.046732
01773	3301690	6.164515	-0.806874	1.465417	0.802779	-0.224827	0.225666	-37.542148	-79.961933	152.306634
01774	3301715	6.186506	-0.831618	1.461373	0.806993	-0.240502	0.225650	-37.690545	-79.970330	152.574683
01775	3301740	6.214084	-0.837081	1.449398	0.814656	-0.251910	0.212333	-37.835317	-79.981076	152.840193
01776	3301765	6.215391	-0.882486	1.454542	0.820415	-0.274833	0.207071	-37.987806	-79.994756	153.114366
01777	3301790	6.214051	-0.889256	1.431944	0.836794	-0.292900	0.194085	-38.139317	-80.011494	153.389916
01778	3301815	6.196240	-0.902804	1.386741	0.853938	-0.309438	0.176916	-38.286507	-80.031481	153.663524
01779	3301840	6.163360	-0.912174	1.312271	0.878115	-0.319934	0.166585	-38.429773	-80.053453	153.936680
01780	3301865	6.126293	-0.907860	1.264430	0.895232	-0.324090	0.155808	-38.566738	-80.076737	154.205907
01781	3301890	6.115244	-0.942231	1.258986	0.923646	-0.324214	0.146709	-38.694821	-80.100741	154.470231
01782	3301915	6.175867	-0.979244	1.227046	0.959200	-0.324248	0.131199	-38.808872	-80.126034	154.725431
01783	3301940	6.236634	-0.958396	1.168683	1.003878	-0.312248	0.124884	-38.907153	-80.150484	154.971130
01784	3301965	6.279486	-0.960905	1.098299	1.045877	-0.297594	0.117089	-38.987623	-80.173938	155.204841
01785	3301990	6.352741	-0.893270	1.030845	1.076927	-0.272317	0.116241	-39.050622	-80.194605	155.425319
01786	3302015	6.446627	-0.858669	0.956584	1.105249	-0.241126	0.121707	-39.097340	-80.211265	155.633350
01787	3302040	6.588570	-0.832448	0.932840	1.130528	-0.201108	0.130127	-39.125228	-80.222703	155.825969
01788	3302065	6.741477	-0.837918	0.912976	1.150608	-0.161402	0.134829	-39.132635	-80.229293	156.000718
01789	3302090	6.897135	-0.847502	0.891800	1.165379	-0.113277	0.145952	-39.119904	-80.229532	156.157178
01790	3302115	7.107797	-0.851749	0.909168	1.177191	-0.066523	0.158387	-39.088965	-80.223452	156.296850
01791	3302140	7.311462	-0.831479	0.985088	1.174252	-0.019839	0.173748	-39.043772	-80.210818	156.421664
01792	3302165	7.515110	-0.856502	1.040932	1.165407	0.021680	0.189960	-38.988478	-80.192119	156.534949
01793	3302190	7.680126	-0.881605	1.125956	1.159740	0.056277	0.213106	-38.930743	-80.167502	156.644940
01794	3302215	7.854745	-0.950670	1.206830	1.148475	0.086555	0.229046	-38.869044	-80.138086	156.749248
01795	3302240	7.986716	-1.010046	1.265221	1.143808	0.112064	0.239843	-38.801601	-80.104884	156.847088
01796	3302265	8.164114	-1.026961	1.360899	1.142353	0.131403	0.248832	-38.730072	-80.068735	156.940579
01797	3302290	8.287773	-1.064451	1.455184	1.143495	0.139320	0.255306	-38.658375	-80.031142	157.034074
01798	3302315	8.411590	-1.075656	1.503052	1.149051	0.142957	0.262964	-38.588832	-79.992468	157.130549
01799	3302340	8.505024	-1.086978	1.584087	1.155602	0.147682	0.262381	-38.515465	-79.953347	157.224133
01800	3302365	8.638555	-1.063722	1.618805	1.162904	0.145765	0.262317	-38.441893	-79.914467	157.318582
01801	3302390	8.733529	-1.039158	1.656135	1.183963	0.134002	0.263958	-38.372125	-79.876783	157.419969
01802	3302415	8.818804	-1.031118	1.708018	1.186523	0.126140	0.264049	-38.305853	-79.839986	157.525268
01803	3302440	8.934371	-0.998369	1.768026	1.188681	0.114057	0.267828	-38.247431	-79.804241	157.638894
01804	3302465	9.066521	-0.988889	1.802645	1.182397	0.101803	0.268555	-38.196189	-79.769830	157.758912
01805	3302490	9.140846	-0.961542	1.834690	1.175990	0.088559	0.275438	-38.156390	-79.736318	157.889639
01806	3302515	9.256474	-0.930053	1.873360	1.156511	0.081483	0.278656	-38.124546	-79.703324	158.025607
01807	3302540	9.314263	-0.906835	1.909410	1.133386	0.075920	0.276516	-38.097029	-79.671168	158.162643
01808	3302565	9.383117	-0.867096	1.938758	1.101348	0.067778	0.284582	-38.082662	-79.639225	158.308395
01809	3302590	9.461480	-0.861794	1.995972	1.074772	0.068221	0.285585	-38.072092	-79.607150	158.454152
01810	3302615	9.537066	-0.805791	2.091892	1.043407	0.066517	0.287880	-38.067836	-79.575059	158.601756
01811	3302640	9.618200	-0.753852	2.169157	1.010742	0.066146	0.289975	-38.069243	-79.542834	158.750395
01812	3302665	9.714443	-0.706098	2.266345	0.979494	0.059204	0.288592	-38.077132	-79.511512	158.901090
01813	3302690	9.779034	-0.639063	2.357007	0.959860	0.053449	0.290737	-38.091398	-79.480644	159.055426
01815	3302715	9.867035	-0.529521	2.476997	0.922075	0.056477	0.296532	-38.112658	-79.448905	159.211371
01817	3302740	9.942612	-0.480431	2.580808	0.895727	0.046307	0.301911	-38.145196	-79.417832	159.374980
01818	3302765	9.953482	-0.443540	2.660674	0.870361	0.041313	0.299057	-38.181436	-79.387555	159.538676
01819	3302790	9.971110	-0.427526	2.782963	0.843868	0.037877	0.293776	-38.219358	-79.358113	159.700237
01820	3302815	9.977806	-0.389390	2.886713	0.834938	0.031522	0.279181	-38.252311	-79.330654	159.855448
01821	3302840	9.977768	-0.327701	2.934764	0.820805	0.028341	0.274892	-38.285731	-79.303925	160.009097
01822	3302865	9.965180	-0.306004	3.022547	0.815067	0.028670	0.266790	-38.314546	-79.277862	160.157235
01823	3302890	9.942950	-0.277435	3.115668	0.813833	0.030217	0.259228	-38.337909	-79.252285	160.299657
01824	3302915	9.871340	-0.244541	3.139611	0.807719	0.036655	0.249718	-38.353140	-79.226812	160.432923
01825	3302940	9.785887	-0.276194	3.144776	0.807417	0.046362	0.241205	-38.358514	-79.201009	160.556121
01826	3302965	9.698935	-0.261322	3.231161	0.801595	0.055009	0.225484	-38.351160	-79.175633	160.665522
01827	3302990	9.599660	-0.228550	3.292343	0.809887	0.063340	0.219765	-38.335161	-79.149834	160.767340
01828	3303015	9.504631	-0.243641	3.288235	0.808770	0.072216	0.211117	-38.309959	-79.123803	160.859643
01829	3303040	9.319984	-0.236922	3.334662	0.818965	0.087823	0.196713	-38.267529	-79.097315	160.935888
01830	3303065	9.126922	-0.322318	3.386088	0.830288	0.103982	0.188847	-38.211389	-79.069719	160.999829
01831	3303090	8.978113	-0.366279	3.387183	0.846602	0.114566	0.172406	-38.138492	-79.042401	161.049088
01832	3303115	8.851328	-0.413092	3.398893	0.858374	0.130406	0.156745	-38.047657	-79.014684	161.081817
01833	3303140	8.662702	-0.399222	3.380261	0.866354	0.140895	0.142141	-37.942601	-78.987092	161.101207
01834	3303165	8.468444	-0.462456	3.379894	0.865482	0.158139	0.141598	-37.829790	-78.957605	161.112570
01835	3303190	8.345790	-0.557231	3.356937	0.865504	0.165807	0.137590	-37.711485	-78.927606	161.118340
01836	3303215	8.267352	-0.590101	3.312912	0.859977	0.178044	0.127253	-37.582835	-78.897116	161.112791
01837	3303240	8.209731	-0.580091	3.223940	0.854001	0.193518	0.130747	-37.450567	-78.864570	161.102652
01838	3303265	8.207376	-0.539679	3.084568	0.833516	0.209756	0.116806	-37.306448	-78.831384	161.077444
01839	3303290	8.189706	-0.505023	3.008955	0.825648	0.238842	0.119643	-37.152863	-78.794622	161.041433
01840	3303315	8.185843	-0.482646	2.910673	0.812656	0.265250	0.114311	-36.987212	-78.755274	160.991256
01841	3303340	8.154406	-0.490548	2.820267	0.798573	0.293481	0.119378	-36.815076	-78.712237	160.932365
01842	3303365	8.111884	-0.524586	2.728449	0.792475	0.321217	0.118165	-36.632141	-78.666084	160.861562
01843	3303390	8.139643	-0.558467	2.612788	0.782806	0.351036	0.114004	-36.436609	-78.616808	160.776486
01844	3303415	8.182616	-0.640448	2.457026	0.784822	0.380461	0.119007	-36.232501	-78.563644	160.682982
01845	3303440	8.266990	-0.641266	2.304338	0.795284	0.411609	0.116089	-36.013688	-78.507065	160.575943
01846	3303465	8.363770	-0.670877	2.130213	0.810142	0.442608	0.120179	-35.783940	-78.446462	160.459893
01847	3303490	8.459106	-0.717066	1.977324	0.836781	0.479664	0.120047	-35.537071	-78.381463	160.330236
01848	3303515	8.626148	-0.759056	1.791261	0.857936	0.516278	0.119427	-35.274233	-78.312114	160.187380
01849	3303540	8.840034	-0.814706	1.587901	0.897004	0.550287	0.121237	-34.995780	-78.238507	160.034212
01850	3303565	9.066170	-0.867850	1.445668	0.930432	0.588253	0.134169	-34.707683	-78.159226	159.876039
01851	3303590	9.351584	-0.989537	1.238143	0.969574	0.620361	0.140870	-34.408364	-78.075448	159.712081
01852	3303615	9.672722	-1.144230	1.041197	1.006477	0.654838	0.151555	-34.099893	-77.986539	159.544163
01853	3303640	9.945722	-1.305754	0.821595	1.048971	0.692131	0.158849	-33.779017	-77.892434	159.369682
01854	3303665	10.208878	-1.464841	0.685686	1.085792	0.730287	0.151762	-33.438811	-77.794131	159.180762
01855	3303690	10.505124	-1.638896	0.515218	1.130750	0.776023	0.143084	-33.075194	-77.690789	158.974402
01856	3303715	10.647144	-1.811588	0.347332	1.170776	0.814166	0.123647	-32.686501	-77.584075	158.748194
01857	3303740	10.775486	-1.912813	0.188991	1.211209	0.850428	0.110816	-32.277750	-77.473642	158.507244
01858	3303765	10.807328	-1.961940	0.089196	1.250204	0.891841	0.096054	-31.847082	-77.358925	158.249457
01859	3303790	10.835015	-2.013894	0.003967	1.287878	0.920109	0.079072	-31.398693	-77.241609	157.978917
01860	3303815	10.876558	-2.080765	-0.142376	1.319114	0.941638	0.093001	-30.952884	-77.120152	157.715511
01861	3303840	10.909931	-2.118731	-0.295305	1.355268	0.966939	0.122832	-30.516449	-76.992959	157.466881
01862	3303865	11.045266	-2.203303	-0.502841	1.386498	0.994322	0.162892	-30.094963	-76.859070	157.238057
01863	3303890	11.391226	-2.336066	-0.699686	1.403688	1.031206	0.219420	-29.696202	-76.716198	157.034978
01864	3303915	11.844534	-2.566327	-0.920876	1.404434	1.066026	0.288236	-29.329399	-76.563816	156.864745
01865	3303940	12.349991	-2.835370	-1.087572	1.393038	1.097994	0.354119	-28.995099	-76.402606	156.726137
01866	3303965	12.881567	-3.142892	-1.246456	1.366187	1.126673	0.404276	-28.687754	-76.234154	156.611216
01867	3303990	13.388228	-3.497200	-1.393494	1.323861	1.143060	0.431797	-28.400938	-76.061617	156.511112
01868	3304015	13.821810	-3.821494	-1.483324	1.278916	1.151707	0.435645	-28.124810	-75.887606	156.415305
01869	3304040	14.123350	-4.005498	-1.559462	1.232828	1.162391	0.414351	-27.846305	-75.713571	156.310171
01870	3304065	14.365543	-4.067662	-1.503714	1.182292	1.151029	0.386446	-27.568753	-75.542712	156.198468
01871	3304090	14.494711	-4.055755	-1.398597	1.138962	1.127712	0.355484	-27.292656	-75.376729	156.081770
01872	3304115	14.454730	-3.878781	-1.290350	1.108945	1.089709	0.331673	-27.023101	-75.217004	155.967274
01873	3304140	14.388821	-3.636968	-1.223249	1.070718	1.040675	0.317390	-26.768075	-75.064341	155.862093
01874	3304165	14.317434	-3.377300	-1.157264	1.035496	0.984152	0.311193	-26.532176	-74.919198	155.771418
01875	3304190	14.273414	-3.100015	-1.023565	1.004762	0.920053	0.307578	-26.317023	-74.782417	155.697615
01876	3304215	14.201972	-2.829402	-0.924393	0.957370	0.846884	0.306821	-26.127688	-74.655015	155.643442
01877	3304240	14.111255	-2.575190	-0.867847	0.907529	0.769128	0.307822	-25.965542	-74.537517	155.610085
01878	3304265	14.094941	-2.312833	-0.787250	0.846748	0.690970	0.325929	-25.839430	-74.428935	155.605072
01879	3304290	14.139320	-1.958399	-0.698413	0.782231	0.606433	0.340909	-25.749083	-74.330320	155.627597
01880	3304315	14.297372	-1.732486	-0.431935	0.719317	0.510170	0.369743	-25.702557	-74.242339	155.686227
01881	3304340	14.470319	-1.704528	-0.175356	0.659861	0.390796	0.393225	-25.701275	-74.168314	155.783115
01882	3304365	14.764749	-1.652942	-0.027614	0.619464	0.255139	0.407751	-25.741565	-74.110884	155.917236
01883	3304390	15.083858	-1.626036	0.149386	0.595480	0.107929	0.403638	-25.814996	-74.072662	156.082277
01884	3304415	15.388045	-1.578369	0.245384	0.586684	-0.049584	0.397119	-25.920741	-74.055078	156.279563
01885	3304440	15.722690	-1.596263	0.242860	0.593843	-0.212012	0.384259	-26.055113	-74.059101	156.507768
01886	3304465	16.201564	-1.632608	0.377213	0.599642	-0.363746	0.359401	-26.211242	-74.084046	156.759445
01887	3304490	16.574130	-1.677521	0.609762	0.631912	-0.536466	0.324228	-26.386232	-74.133203	157.035493
01888	3304515	16.912781	-1.584475	0.733868	0.682608	-0.707875	0.285083	-26.576531	-74.206597	157.334835
01889	3304540	17.068993	-1.408048	0.593794	0.727436	-0.868331	0.255762	-26.786211	-74.302126	157.660942
01890	3304565	17.300105	-1.407119	0.700207	0.748961	-1.009474	0.227836	-27.016268	-74.417155	158.011244
01891	3304590	17.375932	-1.441384	0.649654	0.754519	-1.146243	0.213346	-27.275673	-74.550159	158.392619
01892	3304615	17.294142	-1.645131	0.741917	0.739761	-1.257861	0.181972	-27.555293	-74.698946	158.792418
01893	3304640	17.432624	-1.862886	0.847656	0.718040	-1.356841	0.152589	-27.855431	-74.861702	159.210048
01894	3304665	17.459361	-2.013733	1.081056	0.696141	-1.461160	0.113112	-28.174289	-75.039711	159.643479
01895	3304690	17.373417	-2.032391	1.292123	0.681142	-1.557436	0.089850	-28.518230	-75.230785	160.100266
01896	3304715	17.112698	-2.033056	1.468640	0.643726	-1.658265	0.068684	-28.894718	-75.435246	160.584645
01897	3304740	16.814827	-2.054272	1.633205	0.594053	-1.743852	0.060424	-29.309974	-75.650139	161.101347
01898	3304765	16.462073	-2.047637	1.711454	0.537217	-1.816839	0.059699	-29.767793	-75.873191	161.653057
01899	3304790	16.069166	-2.097580	1.829320	0.469733	-1.871175	0.065333	-30.270124	-76.101433	162.240135
01900	3304815	15.714770	-2.207958	1.953681	0.387884	-1.913618	0.068836	-30.816966	-76.333349	162.860289
01901	3304840	15.280385	-2.263601	2.140670	0.305769	-1.942790	0.067109	-31.403869	-76.567494	163.509038
01902	3304865	14.868232	-2.323131	2.279726	0.224479	-1.952897	0.057443	-32.022547	-76.801987	164.177841
01903	3304890	14.588105	-2.305910	2.457816	0.123681	-1.944305	0.055547	-32.675021	-77.033862	164.865879
01904	3304915	14.283037	-2.234444	2.839050	0.021906	-1.952176	0.068000	-33.375791	-77.263859	165.587763
01905	3304940	13.929050	-2.224799	2.856420	-0.069985	-1.933976	0.068192	-34.109251	-77.489642	166.329109
01906	3304965	13.629140	-2.225602	2.732782	-0.161733	-1.854076	0.067769	-34.852587	-77.703919	167.066481
01907	3304990	13.187081	-2.244582	2.684736	-0.256530	-1.718172	0.066501	-35.582070	-77.900342	167.775211
01908	3305015	12.772023	-2.257515	2.857264	-0.340377	-1.544071	0.063080	-36.275409	-78.074986	168.434117
01909	3305040	12.296334	-2.306306	3.060149	-0.392440	-1.338025	0.052330	-36.905080	-78.225253	169.020055
01910	3305065	11.864609	-2.296138	3.308548	-0.424968	-1.115665	0.047494	-37.458263	-78.349311	169.522827
01911	3305090	11.588326	-2.365985	3.615104	-0.416105	-0.886903	0.049849	-37.924070	-78.446321	169.937497
01912	3305115	11.534971	-2.497860	3.952158	-0.365746	-0.648046	0.042056	-38.281236	-78.516495	170.248435
