PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude
24455	5485874	9.514981	-1.628268	1.550878	-0.021794	-0.012699	0.000457	-45.918677	-76.508183	44.326912	39.979009266	116.339143704	39.087756
24456	5485899	9.537105	-1.617187	1.522969	-0.017810	-0.014092	-0.003406	-45.926523	-76.510753	44.332280	39.979009267	116.339143704	39.087762
24457	5485924	9.501247	-1.624073	1.532280	-0.018869	-0.013869	-0.000903	-45.935467	-76.513044	44.338622	39.979009268	116.339143704	39.087768
24458	5485949	9.516518	-1.628029	1.487012	-0.026172	-0.015445	0.002882	-45.947709	-76.515101	44.347278	39.979009269	116.339143704	39.087773
24459	5485974	9.501303	-1.643211	1.497617	-0.030594	-0.011513	-0.001311	-45.957157	-76.517198	44.352411	39.979009270	116.339143704	39.087778
24460	5485999	9.530227	-1.623989	1.514957	-0.029360	-0.013703	0.004427	-45.969755	-76.518922	44.360964	39.979009271	116.339143704	39.087784
24461	5486024	9.546753	-1.643276	1.505639	-0.030731	-0.015065	-0.001873	-45.980521	-76.521431	44.367431	39.979009272	116.339143704	39.087789
24462	5486049	9.523277	-1.651580	1.522856	-0.033772	-0.011273	0.005208	-45.993036	-76.522832	44.375249	39.979009273	116.339143704	39.087794
24463	5486074	9.556395	-1.643285	1.509598	-0.033560	-0.013457	0.003389	-46.005706	-76.524637	44.383258	39.979009274	116.339143704	39.088495
24464	5486099	9.559159	-1.632258	1.510986	-0.036471	-0.013563	0.004436	-46.019277	-76.526345	44.391764	39.979009275	116.339143704	39.088501
24465	5486124	9.549531	-1.614395	1.513698	-0.035606	-0.010777	0.000098	-46.029727	-76.528222	44.397188	39.979009276	116.339143704	39.088507
24466	5486149	9.550882	-1.614430	1.526995	-0.035439	-0.011890	0.001989	-46.041419	-76.530014	44.403915	39.979009277	116.339143704	39.088512
24467	5486174	9.553638	-1.611700	1.528334	-0.037834	-0.009607	0.001656	-46.052335	-76.531614	44.409490	39.979009278	116.339143704	39.088518
24468	5486199	9.564652	-1.635057	1.520285	-0.042771	-0.013390	0.002688	-46.066019	-76.533483	44.417184	39.979009279	116.339143704	39.088524
24469	5486224	9.548179	-1.615720	1.501715	-0.049745	-0.014561	0.008547	-46.083641	-76.534863	44.427900	39.979009280	116.339143704	39.088530
24470	5486249	9.559236	-1.590957	1.511098	-0.048205	-0.011380	0.008997	-46.099860	-76.535881	44.437400	39.979009281	116.339143704	39.088536
24471	5486274	9.566094	-1.615713	1.500399	-0.054538	-0.009172	0.007689	-46.115493	-76.536813	44.445366	39.979009282	116.339143704	39.091158
24472	5486299	9.574257	-1.622738	1.541602	-0.053117	-0.012945	0.010030	-46.133523	-76.537878	44.456005	39.979009283	116.339143705	39.091166
24473	5486324	9.578383	-1.622735	1.544270	-0.054774	-0.010389	0.006995	-46.149431	-76.539002	44.464218	39.979009283	116.339143705	39.091175
24474	5486349	9.554873	-1.637974	1.570792	-0.056596	-0.015147	0.006920	-46.167625	-76.540605	44.474513	39.979009284	116.339143705	39.091184
24475	5486374	9.560314	-1.647721	1.592059	-0.053608	-0.017111	0.003362	-46.184768	-76.542769	44.484168	39.979009285	116.339143705	39.091193
24476	5486399	9.546538	-1.654560	1.589348	-0.055343	-0.017680	0.007311	-46.204046	-76.544582	44.495762	39.979009286	116.339143705	39.091203
24477	5486424	9.539565	-1.675284	1.610551	-0.054556	-0.015135	0.007817	-46.222326	-76.546089	44.506445	39.979009287	116.339143705	39.091212
24478	5486449	9.560146	-1.679541	1.641131	-0.058983	-0.020497	0.013386	-46.245867	-76.547550	44.521887	39.979009288	116.339143705	39.091222
24479	5486474	9.522885	-1.675490	1.665087	-0.058049	-0.023691	0.012136	-46.270144	-76.549455	44.538222	39.979009289	116.339143705	39.089912
24480	5486499	9.558683	-1.686527	1.670361	-0.053121	-0.027025	0.010292	-46.294402	-76.551879	44.555263	39.979009290	116.339143705	39.089921
24481	5486524	9.575226	-1.685160	1.669063	-0.049631	-0.029989	0.011708	-46.320036	-76.554449	44.574233	39.979009291	116.339143705	39.089930
24482	5486549	9.587647	-1.646681	1.686449	-0.045969	-0.037776	0.008914	-46.347375	-76.558076	44.595495	39.979009292	116.339143705	39.089939
24483	5486574	9.564212	-1.653564	1.686442	-0.040184	-0.040922	0.011350	-46.376271	-76.561759	44.619210	39.979009293	116.339143705	39.089949
24484	5486599	9.547670	-1.670033	1.679746	-0.033773	-0.042759	0.008066	-46.403702	-76.565962	44.642362	39.979009294	116.339143705	39.089959
24485	5486624	9.553137	-1.685221	1.688978	-0.032705	-0.042391	0.007319	-46.430528	-76.570203	44.665049	39.979009295	116.339143705	39.089970
24486	5486649	9.577966	-1.670070	1.687746	-0.027974	-0.044486	0.007613	-46.457724	-76.574618	44.688813	39.979009296	116.339143706	39.089980
24487	5486674	9.582166	-1.657613	1.665171	-0.032526	-0.043990	0.010408	-46.486529	-76.578690	44.713559	39.979009297	116.339143706	39.080906
24488	5486699	9.600228	-1.625809	1.624053	-0.033595	-0.041591	0.009455	-46.514063	-76.582623	44.736842	39.979009298	116.339143706	39.080909
24489	5486724	9.618170	-1.621658	1.610812	-0.031827	-0.039044	0.006133	-46.538877	-76.586647	44.757587	39.979009299	116.339143706	39.080912
24490	5486749	9.586507	-1.625730	1.602789	-0.031757	-0.033246	0.003736	-46.560174	-76.590348	44.774728	39.979009300	116.339143706	39.080916
24491	5486774	9.578190	-1.629904	1.617398	-0.031732	-0.025782	0.006311	-46.579284	-76.593045	44.789624	39.979009301	116.339143706	39.080919
24492	5486799	9.601630	-1.613431	1.620119	-0.026169	-0.023472	0.008367	-46.597444	-76.595299	44.804363	39.979009302	116.339143706	39.080924
24493	5486824	9.578180	-1.617565	1.626740	-0.032914	-0.022976	-0.000435	-46.612725	-76.598419	44.815147	39.979009303	116.339143706	39.080929
24494	5486849	9.574054	-1.635416	1.614724	-0.031970	-0.016093	0.005230	-46.627207	-76.600272	44.825251	39.979009304	116.339143706	39.080934
24495	5486874	9.565779	-1.646419	1.613344	-0.028121	-0.012463	0.002363	-46.638371	-76.602065	44.832509	39.979009305	116.339143706	39.074965
24496	5486899	9.561600	-1.634126	1.633325	-0.023982	-0.007105	0.000316	-46.645756	-76.603545	44.836492	39.979009306	116.339143706	39.074964
24497	5486924	9.543731	-1.631290	1.621390	-0.019871	-0.004588	0.003612	-46.652813	-76.604433	44.840743	39.979009307	116.339143706	39.074964
24498	5486949	9.549243	-1.654613	1.610637	-0.018743	-0.003242	-0.003172	-46.656320	-76.605897	44.841511	39.979009308	116.339143706	39.074964
24499	5486974	9.516133	-1.665671	1.615927	-0.013980	-0.000803	-0.005282	-46.657206	-76.607340	44.840287	39.979009309	116.339143706	39.074964
24500	5486999	9.510738	-1.644905	1.582722	-0.011195	0.000302	-0.003241	-46.658052	-76.608461	44.839431	39.979009310	116.339143705	39.074964
24501	5487024	9.501084	-1.644933	1.586718	-0.010683	0.003394	-0.004312	-46.657030	-76.609391	44.836731	39.979009311	116.339143705	39.074964
24502	5487049	9.502549	-1.661261	1.544092	-0.007179	0.005591	-0.005482	-46.654061	-76.610226	44.832545	39.979009312	116.339143705	39.074963
24503	5487074	9.509533	-1.655611	1.508219	-0.008856	0.009102	-0.008202	-46.648672	-76.610999	44.825625	39.979009313	116.339143705	39.076956
24504	5487099	9.477813	-1.680387	1.500149	-0.008188	0.006136	-0.003228	-46.646540	-76.611546	44.822150	39.979009314	116.339143705	39.076958
24505	5487124	9.464110	-1.691224	1.465523	-0.009523	0.010288	-0.009343	-46.640255	-76.612321	44.814210	39.979009315	116.339143705	39.076958
24506	5487149	9.448868	-1.703725	1.489426	-0.007021	0.011979	-0.010397	-46.632436	-76.613039	44.805062	39.979009316	116.339143705	39.076958
24507	5487174	9.460021	-1.687056	1.448231	-0.004344	0.015281	-0.002198	-46.626176	-76.612579	44.797911	39.979009317	116.339143705	39.076958
24508	5487199	9.471055	-1.706265	1.434883	-0.004582	0.018671	-0.008368	-46.615917	-76.612427	44.786614	39.979009318	116.339143705	39.076957
24509	5487224	9.469721	-1.696585	1.420293	-0.002541	0.017917	-0.008035	-46.605834	-76.612314	44.775798	39.979009319	116.339143705	39.076955
24510	5487249	9.462809	-1.702095	1.426926	-0.000048	0.016890	-0.008456	-46.595669	-76.612346	44.765265	39.979009320	116.339143705	39.076953
24511	5487274	9.462816	-1.710335	1.418924	0.007936	0.020199	-0.003047	-46.585151	-76.611489	44.755544	39.979009321	116.339143705	39.072996
24512	5487299	9.462796	-1.692532	1.437583	0.005773	0.018810	-0.006777	-46.574008	-76.611156	44.744863	39.979009322	116.339143705	39.072989
24513	5487324	9.465490	-1.685749	1.464208	0.012138	0.019698	-0.010376	-46.560078	-76.611110	44.732254	39.979009323	116.339143705	39.072982
24514	5487349	9.439273	-1.696782	1.478770	0.012964	0.021133	-0.007667	-46.546523	-76.610639	44.720152	39.979009324	116.339143705	39.072974
24515	5487374	9.473770	-1.674765	1.472229	0.019008	0.022349	-0.010638	-46.530342	-76.610358	44.706241	39.979009325	116.339143706	39.072965
24516	5487399	9.492970	-1.670776	1.505497	0.019635	0.018847	-0.011574	-46.515214	-76.610517	44.693504	39.979009326	116.339143706	39.072957
24517	5487424	9.503952	-1.650234	1.540125	0.019075	0.016837	-0.014344	-46.499895	-76.611162	44.680489	39.979009327	116.339143706	39.072948
24518	5487449	9.498358	-1.651752	1.570716	0.025831	0.013784	-0.010261	-46.486632	-76.611683	44.670582	39.979009327	116.339143706	39.072938
24519	5487474	9.492699	-1.682159	1.613152	0.023249	0.013429	-0.008899	-46.474457	-76.612097	44.661412	39.979009328	116.339143706	39.070043
24520	5487499	9.487077	-1.680956	1.658373	0.016837	0.005935	-0.009821	-46.466087	-76.613346	44.655211	39.979009329	116.339143706	39.070031
24521	5487524	9.493910	-1.683809	1.679641	0.018342	0.003795	-0.008678	-46.458908	-76.614687	44.650455	39.979009330	116.339143706	39.070018
24522	5487549	9.499293	-1.666132	1.738233	0.018732	-0.006707	-0.006841	-46.457016	-76.616873	44.651192	39.979009331	116.339143706	39.070005
24523	5487574	9.511645	-1.668978	1.759520	0.013372	-0.011626	-0.005493	-46.458599	-76.619405	44.654710	39.979009332	116.339143706	39.069993
24524	5487599	9.535021	-1.659452	1.784809	0.009282	-0.012991	-0.011876	-46.458715	-76.622734	44.656120	39.979009333	116.339143706	39.069981
24525	5487624	9.529445	-1.670500	1.804707	0.013103	-0.026502	-0.007370	-46.466056	-76.626929	44.665518	39.979009334	116.339143706	39.069969
24526	5487649	9.545972	-1.647186	1.820797	0.013240	-0.023739	-0.001016	-46.474813	-76.630191	44.676391	39.979009335	116.339143706	39.069957
24527	5487674	9.584613	-1.621031	1.812879	0.010434	-0.027813	-0.010531	-46.481808	-76.634842	44.685039	39.979009336	116.339143706	39.067119
24528	5487699	9.590135	-1.634743	1.800894	0.013991	-0.031817	-0.010626	-46.490011	-76.639898	44.695453	39.979009337	116.339143706	39.067106
24529	5487724	9.584681	-1.611300	1.787663	0.011936	-0.035810	-0.006612	-46.501929	-76.644931	44.709384	39.979009338	116.339143706	39.067092
24530	5487749	9.581974	-1.600247	1.775761	0.008717	-0.031689	-0.010918	-46.510725	-76.650003	44.719630	39.979009339	116.339143706	39.067079
24531	5487774	9.565510	-1.613881	1.741081	0.007267	-0.028707	-0.010999	-46.518397	-76.654790	44.728507	39.979009340	116.339143705	39.067067
24532	5487799	9.566963	-1.613760	1.706559	0.000070	-0.032821	-0.006966	-46.530584	-76.659563	44.740966	39.979009341	116.339143705	39.067055
24533	5487824	9.578049	-1.613651	1.682602	-0.000991	-0.024836	-0.003771	-46.540757	-76.663217	44.751199	39.979009342	116.339143705	39.067043
24534	5487849	9.593309	-1.612129	1.645388	-0.009693	-0.014593	-0.006485	-46.546561	-76.666143	44.755660	39.979009343	116.339143705	39.067031
24535	5487874	9.592089	-1.573458	1.604290	-0.013568	-0.014062	-0.005510	-46.553095	-76.668915	44.760300	39.979009343	116.339143705	39.069237
24536	5487899	9.592073	-1.600932	1.590904	-0.019364	-0.006542	-0.007765	-46.556222	-76.671181	44.760587	39.979009344	116.339143705	39.069229
24538	5487924	9.567335	-1.625528	1.550917	-0.027050	0.000946	-0.008215	-46.556976	-76.672756	44.757303	39.979009345	116.339143705	39.069220
24540	5487949	9.570104	-1.635147	1.540249	-0.028737	0.006391	-0.009045	-46.555236	-76.673882	44.751208	39.979009346	116.339143704	39.069212
24541	5487974	9.574329	-1.617146	1.513719	-0.037806	0.007801	-0.012891	-46.546002	-76.676983	44.754693	39.979009371	116.339143484	39.074095
24542	5487999	9.566047	-1.630885	1.511007	-0.035252	0.015433	-0.003506	-46.543526	-76.676642	44.746883	39.979009372	116.339143484	39.074102
24543	5488024	9.545388	-1.643229	1.500300	-0.035198	0.017329	-0.007974	-46.538352	-76.676578	44.736308	39.979009373	116.339143484	39.074109
24544	5488049	9.543971	-1.657030	1.510902	-0.036606	0.022031	-0.007549	-46.531493	-76.676006	44.723793	39.979009374	116.339143484	39.074116
24545	5488074	9.510903	-1.641918	1.513595	-0.041690	0.022283	-0.008094	-46.525025	-76.675465	44.710932	39.979009375	116.339143484	39.074042
24546	5488099	9.494362	-1.647428	1.516211	-0.039214	0.022881	-0.014053	-46.515460	-76.675485	44.695254	39.979009376	116.339143484	39.074048
24547	5488124	9.499809	-1.674991	1.529389	-0.037622	0.018612	-0.007117	-46.510428	-76.675205	44.684468	39.979009377	116.339143483	39.074055
24548	5488149	9.472308	-1.659778	1.517482	-0.039436	0.016630	-0.008073	-46.506128	-76.675218	44.674167	39.979009377	116.339143483	39.074061
24549	5488174	9.444770	-1.672102	1.498812	-0.037493	0.016716	-0.010452	-46.500521	-76.675471	44.662809	39.979009378	116.339143483	39.074065
24550	5488199	9.436464	-1.662541	1.516147	-0.030513	0.013612	-0.009386	-46.495719	-76.675918	44.653306	39.979009379	116.339143483	39.074070
24551	5488224	9.421317	-1.648800	1.522798	-0.026132	0.010195	-0.008406	-46.492196	-76.676600	44.645763	39.979009380	116.339143483	39.074074
24552	5488249	9.422749	-1.623990	1.517562	-0.024310	0.009100	-0.005244	-46.490209	-76.677062	44.640065	39.979009381	116.339143483	39.074078
24553	5488274	9.436535	-1.637700	1.504248	-0.022097	-0.006804	-0.007857	-46.493793	-76.679364	44.640420	39.979009382	116.339143482	39.077823
24554	5488299	9.436544	-1.662408	1.488198	-0.024241	-0.005259	-0.010517	-46.495899	-76.681789	44.638939	39.979009383	116.339143482	39.077828
24555	5488324	9.444802	-1.665186	1.488184	-0.021641	-0.009933	-0.005019	-46.501976	-76.684105	44.641921	39.979009383	116.339143482	39.077833
24556	5488349	9.440659	-1.666583	1.492189	-0.022215	-0.015381	-0.008482	-46.509086	-76.687317	44.645881	39.979009384	116.339143482	39.077838
24557	5488374	9.435119	-1.669348	1.498826	-0.024362	-0.015235	-0.007363	-46.516908	-76.690398	44.650257	39.979009385	116.339143482	39.077841
24558	5488399	9.454371	-1.691397	1.505407	-0.020847	-0.020826	-0.007707	-46.526543	-76.694066	44.657012	39.979009386	116.339143482	39.077844
24559	5488424	9.472394	-1.658268	1.480243	-0.019597	-0.018896	-0.005999	-46.535867	-76.697366	44.663632	39.979009387	116.339143482	39.077847
24560	5488449	9.468196	-1.678946	1.489479	-0.023013	-0.026101	-0.004387	-46.549526	-76.701208	44.674203	39.979009388	116.339143481	39.077849
24561	5488474	9.461271	-1.680396	1.506770	-0.012062	-0.029583	-0.007127	-46.562013	-76.705677	44.685183	39.979009388	116.339143481	39.080560
24562	5488499	9.479108	-1.675036	1.540054	-0.020181	-0.032592	-0.005615	-46.577627	-76.710285	44.698179	39.979009389	116.339143481	39.080564
24563	5488524	9.466654	-1.673699	1.558661	-0.008990	-0.029157	-0.003958	-46.590824	-76.714381	44.710340	39.979009390	116.339143481	39.080567
24564	5488549	9.477620	-1.679296	1.582606	-0.004357	-0.034343	-0.006685	-46.604516	-76.719271	44.723690	39.979009391	116.339143481	39.080570
24565	5488574	9.484549	-1.666875	1.571999	-0.000973	-0.039236	-0.006589	-46.619931	-76.724632	44.739308	39.979009392	116.339143481	39.080573
24566	5488599	9.496986	-1.657212	1.561385	0.002903	-0.037196	-0.002033	-46.635803	-76.729316	44.755966	39.979009393	116.339143481	39.080576
24567	5488624	9.523163	-1.633899	1.578763	0.001158	-0.042042	-0.007957	-46.651606	-76.735093	44.772297	39.979009393	116.339143481	39.080579
24568	5488649	9.530035	-1.621529	1.593450	-0.003655	-0.043140	-0.009374	-46.668008	-76.741125	44.788533	39.979009394	116.339143480	39.080581
24569	5488674	9.520304	-1.636798	1.617330	-0.003037	-0.037074	-0.006923	-46.682674	-76.746304	44.803077	39.979009395	116.339143480	39.080352
24570	5488699	9.513374	-1.627231	1.639964	-0.012259	-0.039864	-0.007620	-46.699617	-76.751829	44.818603	39.979009396	116.339143480	39.080355
24571	5488724	9.549254	-1.609302	1.629397	-0.015433	-0.040577	-0.009090	-46.716731	-76.757576	44.833837	39.979009397	116.339143480	39.080357
24572	5488749	9.547785	-1.630054	1.650612	-0.014883	-0.037022	-0.004750	-46.734015	-76.762520	44.849326	39.979009397	116.339143480	39.080359
24573	5488774	9.536782	-1.616278	1.654660	-0.022534	-0.034252	-0.010726	-46.748685	-76.767815	44.861004	39.979009398	116.339143480	39.080362
24574	5488799	9.545066	-1.613521	1.650652	-0.027239	-0.032626	-0.008750	-46.764142	-76.772743	44.872797	39.979009399	116.339143479	39.080364
24575	5488824	9.568396	-1.628764	1.681214	-0.029793	-0.034371	-0.007069	-46.781451	-76.777667	44.886118	39.979009400	116.339143479	39.080367
24576	5488849	9.572538	-1.635635	1.674552	-0.034477	-0.030400	-0.005035	-46.798527	-76.781987	44.898509	39.979009401	116.339143479	39.080370
24577	5488874	9.571177	-1.634213	1.666584	-0.033511	-0.030950	-0.003643	-46.816300	-76.786216	44.911758	39.979009402	116.339143479	39.081112
24578	5488899	9.579433	-1.621892	1.675933	-0.032336	-0.033915	-0.006461	-46.834058	-76.791028	44.925164	39.979009402	116.339143479	39.081116
24579	5488924	9.565677	-1.624591	1.667929	-0.030978	-0.034066	-0.003807	-46.852808	-76.795577	44.939789	39.979009403	116.339143478	39.081121
24580	5488949	9.591827	-1.631510	1.675903	-0.028904	-0.033452	-0.005049	-46.870480	-76.800194	44.953611	39.979009404	116.339143478	39.081126
24581	5488974	9.589062	-1.661731	1.663824	-0.030309	-0.029913	-0.006132	-46.886333	-76.804577	44.965359	39.979009405	116.339143478	39.081132
24582	5488999	9.611167	-1.641051	1.646640	-0.025883	-0.028181	-0.004590	-46.901433	-76.808629	44.976983	39.979009406	116.339143478	39.081138
24583	5489024	9.586333	-1.660285	1.650540	-0.021985	-0.030690	-0.006445	-46.916329	-76.813120	44.988971	39.979009406	116.339143477	39.081144
24584	5489049	9.576738	-1.653371	1.631957	-0.018418	-0.029214	-0.008810	-46.929075	-76.817713	44.999276	39.979009407	116.339143477	39.081151
24585	5489074	9.568506	-1.665674	1.613272	-0.020139	-0.030349	-0.004543	-46.944365	-76.821970	45.011941	39.979009408	116.339143477	39.083818
24586	5489099	9.580966	-1.655946	1.590719	-0.022382	-0.021316	-0.003374	-46.956434	-76.825220	45.020967	39.979009409	116.339143477	39.083828
24587	5489124	9.556177	-1.669644	1.576019	-0.019346	-0.021021	-0.004295	-46.967556	-76.828538	45.029467	39.979009410	116.339143476	39.083839
24588	5489149	9.569992	-1.649010	1.578743	-0.023715	-0.022300	-0.005396	-46.979422	-76.832096	45.038088	39.979009411	116.339143476	39.083849
24589	5489174	9.546576	-1.654477	1.568092	-0.017962	-0.016256	-0.003847	-46.988410	-76.834900	45.044599	39.979009411	116.339143476	39.083859
24590	5489199	9.517722	-1.663979	1.534784	-0.021118	-0.015809	-0.007774	-46.996012	-76.838072	45.049224	39.979009412	116.339143475	39.083870
24591	5489224	9.532867	-1.668140	1.533452	-0.020190	-0.016195	-0.003994	-47.005237	-76.840885	45.055651	39.979009413	116.339143475	39.083880
24592	5489249	9.506682	-1.679111	1.530751	-0.025313	-0.015897	-0.001517	-47.016100	-76.843410	45.063006	39.979009414	116.339143475	39.083891
24593	5489274	9.494335	-1.683145	1.508111	-0.029248	-0.013849	-0.004695	-47.025284	-76.846067	45.068059	39.979009415	116.339143474	39.079699
24594	5489299	9.481948	-1.668033	1.510813	-0.024800	-0.013056	-0.002211	-47.034517	-76.848387	45.073815	39.979009415	116.339143474	39.079705
24595	5489324	9.480550	-1.652938	1.525500	-0.031520	-0.015944	-0.000562	-47.046699	-76.850815	45.081612	39.979009416	116.339143474	39.079710
24596	5489349	9.453044	-1.667966	1.498828	-0.027943	-0.016925	-0.006320	-47.056407	-76.853942	45.087395	39.979009417	116.339143474	39.079715
24597	5489374	9.453034	-1.636389	1.520224	-0.026196	-0.018507	-0.005990	-47.066717	-76.857189	45.094052	39.979009418	116.339143473	39.079719
24598	5489399	9.470973	-1.628125	1.516279	-0.019534	-0.016102	-0.001600	-47.076831	-76.859741	45.101488	39.979009419	116.339143473	39.079723
24599	5489424	9.473739	-1.617111	1.517627	-0.021131	-0.019273	-0.001734	-47.088546	-76.862615	45.110333	39.979009419	116.339143473	39.079727
24600	5489449	9.428258	-1.626715	1.516224	-0.018869	-0.024496	-0.006874	-47.100142	-76.866538	45.119389	39.979009420	116.339143472	39.079730
24601	5489474	9.432374	-1.628149	1.518909	-0.015286	-0.020829	-0.003450	-47.111013	-76.869743	45.128226	39.979009421	116.339143472	39.082446
24602	5489499	9.450288	-1.614441	1.528253	-0.022662	-0.023215	-0.002563	-47.124389	-76.873088	45.138552	39.979009422	116.339143472	39.082450
24603	5489524	9.450292	-1.624015	1.522911	-0.016987	-0.023773	-0.000945	-47.137886	-76.876316	45.149836	39.979009423	116.339143471	39.082454
24604	5489549	9.435106	-1.630929	1.528186	-0.018856	-0.026511	-0.001837	-47.152517	-76.879905	45.162009	39.979009423	116.339143471	39.082457
24605	5489574	9.458569	-1.614379	1.522922	-0.019678	-0.031430	-0.004230	-47.168491	-76.884223	45.175440	39.979009424	116.339143471	39.082459
24606	5489599	9.461251	-1.639252	1.541495	-0.014076	-0.033890	0.001164	-47.187036	-76.888213	45.192335	39.979009425	116.339143470	39.082461
24607	5489624	9.457102	-1.666711	1.528085	-0.020358	-0.032179	-0.003417	-47.203805	-76.892516	45.206482	39.979009426	116.339143470	39.082463
24608	5489649	9.457141	-1.658428	1.520125	-0.021629	-0.038213	-0.007951	-47.221596	-76.897882	45.221491	39.979009427	116.339143470	39.082464
24609	5489674	9.454364	-1.654306	1.529488	-0.024442	-0.038381	-0.010741	-47.238715	-76.903557	45.235395	39.979009427	116.339143469	39.079243
24610	5489699	9.494336	-1.687260	1.500141	-0.026345	-0.037585	-0.001004	-47.259829	-76.908130	45.253122	39.979009428	116.339143469	39.079240
24611	5489724	9.492977	-1.666642	1.508179	-0.028531	-0.039947	-0.001964	-47.281938	-76.913031	45.271548	39.979009429	116.339143469	39.079237
24612	5489749	9.498450	-1.672189	1.522779	-0.027940	-0.040293	-0.007620	-47.301769	-76.918560	45.287722	39.979009430	116.339143468	39.079233
24613	5489774	9.490165	-1.694186	1.512069	-0.030714	-0.042683	-0.002734	-47.325139	-76.923805	45.307122	39.979009431	116.339143468	39.079229
24614	5489799	9.502568	-1.696933	1.516061	-0.037408	-0.043067	-0.007378	-47.347719	-76.929575	45.324725	39.979009431	116.339143468	39.079225
24615	5489824	9.502482	-1.735521	1.523896	-0.039570	-0.038806	-0.006832	-47.368919	-76.934872	45.340593	39.979009432	116.339143467	39.079221
24616	5489849	9.531477	-1.734044	1.501347	-0.039431	-0.043763	-0.007580	-47.392054	-76.940728	45.358468	39.979009433	116.339143467	39.079217
24617	5489874	9.552165	-1.727151	1.494707	-0.037360	-0.039576	-0.007947	-47.412853	-76.946215	45.374249	39.979009434	116.339143467	39.079993
24618	5489899	9.548039	-1.742224	1.488016	-0.037579	-0.038253	-0.008513	-47.432860	-76.951632	45.389183	39.979009434	116.339143466	39.079989
24619	5489924	9.539753	-1.747785	1.490653	-0.042336	-0.035673	-0.010316	-47.451633	-76.956988	45.402153	39.979009435	116.339143466	39.079986
24620	5489949	9.532817	-1.768416	1.497228	-0.042751	-0.028984	-0.008689	-47.468111	-76.961524	45.412704	39.979009436	116.339143466	39.079983
24621	5489974	9.561662	-1.782284	1.526460	-0.044855	-0.034790	-0.006811	-47.488332	-76.966422	45.426789	39.979009437	116.339143465	39.079980
24622	5489999	9.580936	-1.794683	1.523765	-0.044690	-0.031808	-0.011154	-47.505366	-76.971490	45.437626	39.979009437	116.339143465	39.079977
24623	5490024	9.600264	-1.775394	1.522492	-0.048728	-0.031814	-0.015838	-47.521033	-76.977053	45.446465	39.979009438	116.339143465	39.079975
24624	5490049	9.586487	-1.787761	1.509180	-0.041983	-0.028825	-0.014785	-47.534818	-76.982214	45.454365	39.979009439	116.339143464	39.079973
24625	5490074	9.597529	-1.802832	1.497145	-0.043449	-0.026464	-0.018194	-47.546315	-76.987508	45.459702	39.979009439	116.339143464	39.082713
24626	5490099	9.609893	-1.828957	1.498400	-0.037935	-0.028133	-0.014815	-47.559207	-76.992605	45.467280	39.979009440	116.339143464	39.082715
24627	5490124	9.604418	-1.813801	1.489147	-0.039206	-0.025165	-0.023822	-47.567161	-76.998367	45.469602	39.979009441	116.339143463	39.082717
24628	5490149	9.611292	-1.819337	1.490453	-0.035667	-0.023758	-0.022852	-47.574373	-77.003890	45.471685	39.979009441	116.339143463	39.082720
24629	5490174	9.596168	-1.808301	1.486483	-0.036523	-0.022179	-0.023302	-47.580800	-77.009309	45.472834	39.979009442	116.339143463	39.082723
24630	5490199	9.629260	-1.795931	1.487884	-0.024772	-0.018412	-0.028998	-47.581432	-77.014965	45.469765	39.979009443	116.339143462	39.082727
24631	5490224	9.607208	-1.794554	1.489194	-0.024205	-0.023150	-0.031446	-47.583130	-77.021339	45.467873	39.979009443	116.339143462	39.082732
24632	5490249	9.611246	-1.819407	1.509076	-0.027557	-0.016618	-0.032169	-47.582006	-77.027158	45.462592	39.979009444	116.339143462	39.082737
24633	5490274	9.578179	-1.827649	1.503678	-0.020924	-0.023715	-0.034879	-47.582050	-77.033949	45.459486	39.979009444	116.339143461	39.085429
24634	5490299	9.576812	-1.837230	1.495717	-0.018616	-0.024509	-0.040711	-47.579679	-77.041433	45.454239	39.979009445	116.339143461	39.085438
24635	5490324	9.605727	-1.823557	1.509036	-0.019766	-0.023413	-0.039779	-47.577355	-77.048713	45.448873	39.979009446	116.339143461	39.085447
24636	5490349	9.586422	-1.809833	1.525023	-0.029957	-0.023487	-0.037278	-47.577573	-77.055736	45.444617	39.979009446	116.339143460	39.085457
24637	5490374	9.585061	-1.822167	1.511686	-0.036149	-0.028998	-0.037073	-47.581299	-77.063269	45.443051	39.979009447	116.339143460	39.085467
24638	5490399	9.587866	-1.820719	1.493078	-0.042360	-0.025806	-0.044422	-47.581353	-77.071271	45.436804	39.979009447	116.339143460	39.085478
24641	5490424	9.571353	-1.835784	1.475742	-0.054890	-0.028610	-0.046091	-47.583787	-77.079721	45.431158	39.979009448	116.339143459	39.085489
24642	5490449	9.586519	-1.852241	1.461042	-0.061683	-0.024268	-0.045015	-47.585644	-77.087637	45.423921	39.979009448	116.339143459	39.085500
24643	5490474	9.564518	-1.846649	1.443789	-0.063151	-0.026895	-0.050752	-47.579170	-77.096995	45.423001	39.979009514	116.339143314	39.089351
24644	5490499	9.583827	-1.850747	1.437134	-0.069915	-0.021249	-0.051375	-47.578114	-77.105292	45.411567	39.979009515	116.339143313	39.089375
