PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
62702	1582515	9.655550	-0.069275	1.563295	0.078270	0.000615	0.019293	1.104231	-81.039279	137.383824			
62703	1582540	9.663907	-0.066420	1.530090	0.075214	0.000696	0.020029	1.099684	-81.039916	137.399336			
62704	1582565	9.636270	-0.162663	1.509836	0.066578	0.001574	0.018503	1.095270	-81.040423	137.413462			
62705	1582590	9.678895	-0.199815	1.517677	0.049557	-0.000036	0.020269	1.086840	-81.041165	137.429184			
62706	1582615	9.660850	-0.253510	1.536103	0.035991	-0.002787	0.022955	1.074289	-81.042472	137.446090			
62707	1582640	9.662307	-0.228732	1.524221	0.033256	-0.006805	0.022937	1.061207	-81.044190	137.464157			
62708	1582665	9.687130	-0.206688	1.522976	0.029726	-0.011946	0.024626	1.046164	-81.046648	137.483699			
62711	1582690	9.689938	-0.190161	1.511095	0.031382	-0.014520	0.019510	1.036043	-81.049460	137.498498			
62712	1582715	9.670670	-0.213489	1.493722	0.037456	-0.023547	0.026721	1.020578	-81.053748	137.518543			
62713	1582740	9.625205	-0.243636	1.478969	0.032194	-0.025138	0.026932	1.003967	-81.058098	137.540029			
62714	1582765	9.622416	-0.236878	1.501550	0.031495	-0.030820	0.023004	0.990905	-81.063252	137.557822			
62715	1582790	9.619633	-0.198475	1.528286	0.040971	-0.037098	0.030625	0.972334	-81.069322	137.582563			
62716	1582815	9.611373	-0.168271	1.547004	0.047801	-0.043367	0.034611	0.951366	-81.076464	137.609657			
62717	1582840	9.590769	-0.155811	1.532391	0.042440	-0.053629	0.035462	0.928772	-81.084911	137.638684			
62718	1582865	9.611485	-0.146159	1.512511	0.045976	-0.065061	0.031763	0.910180	-81.094985	137.664171			
62719	1582890	9.640366	-0.139355	1.535146	0.031123	-0.068843	0.037540	0.884176	-81.105612	137.695006			
62720	1582915	9.659599	-0.131220	1.564431	0.021563	-0.072412	0.037090	0.857381	-81.116912	137.724180			
62721	1582940	9.669265	-0.113338	1.561812	0.007896	-0.083648	0.040224	0.825642	-81.129660	137.757451			
62722	1582965	9.670603	-0.123004	1.571097	-0.006098	-0.090936	0.042717	0.789605	-81.143454	137.793041			
62723	1582990	9.652735	-0.088615	1.576544	-0.014269	-0.093673	0.042655	0.752376	-81.157637	137.828653			
62724	1583015	9.652718	-0.100977	1.577801	-0.020994	-0.103934	0.047553	0.709844	-81.173459	137.867572			
62725	1583040	9.687068	-0.088786	1.617729	-0.027837	-0.104125	0.050858	0.662955	-81.189145	137.910990			
62726	1583065	9.685627	-0.113581	1.626963	-0.038426	-0.110750	0.051035	0.614288	-81.205774	137.954670			
62727	1583090	9.664917	-0.110887	1.649564	-0.049105	-0.122347	0.060080	0.555631	-81.224071	138.006908			
62728	1583115	9.642804	-0.146688	1.658718	-0.054389	-0.117514	0.062442	0.493920	-81.241834	138.060387			
62729	1583140	9.631825	-0.157589	1.634749	-0.060825	-0.125033	0.055045	0.437826	-81.260494	138.108328			
62730	1583165	9.622168	-0.157640	1.644054	-0.063103	-0.121169	0.056925	0.379403	-81.278595	138.158293			
62731	1583190	9.584990	-0.183701	1.624015	-0.065552	-0.125389	0.060518	0.317065	-81.297295	138.211862			
62732	1583215	9.571366	-0.125823	1.596289	-0.065179	-0.124240	0.068630	0.247080	-81.315989	138.272132			
62733	1583240	9.564444	-0.134109	1.606875	-0.070767	-0.123210	0.072765	0.171962	-81.334364	138.337868			
62734	1583265	9.534127	-0.149211	1.605499	-0.071624	-0.129431	0.079224	0.090350	-81.353619	138.410046			
62735	1583290	9.575489	-0.150558	1.588221	-0.064056	-0.126359	0.084224	0.004759	-81.372418	138.487340			
