PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
39384	4223515	10.721026	-2.991755	3.727124	-0.187919	0.061594	0.092657	-39.199196	-72.351078	172.348220
39385	4223540	10.450238	-2.800202	3.639849	-0.203466	0.024559	0.080559	-39.249770	-72.341904	172.370693
39386	4223565	10.183674	-2.620816	3.496822	-0.227591	-0.013381	0.070681	-39.311131	-72.337827	172.400859
39387	4223590	9.959807	-2.462027	3.343118	-0.252877	-0.048564	0.057557	-39.381565	-72.338827	172.436747
39388	4223615	9.764903	-2.303207	3.172108	-0.269960	-0.081678	0.038280	-39.457297	-72.345215	172.475323
39389	4223640	9.541067	-2.163573	2.997068	-0.292510	-0.121319	0.030637	-39.544927	-72.356681	172.523296
39390	4223665	9.407801	-2.130137	2.890777	-0.318632	-0.164633	0.008313	-39.641084	-72.374942	172.576287
39391	4223690	9.248589	-2.016760	2.735646	-0.345232	-0.191149	-0.007229	-39.743458	-72.397519	172.631797
39392	4223715	9.079650	-1.972106	2.578938	-0.362949	-0.224717	-0.018895	-39.854317	-72.424812	172.693248
39393	4223740	8.941045	-1.912301	2.405023	-0.378917	-0.240666	-0.037032	-39.965993	-72.455505	172.753437
39394	4223765	8.822791	-1.921612	2.331826	-0.380649	-0.261652	-0.048837	-40.080243	-72.489552	172.816054
39395	4223790	8.689552	-1.868927	2.222994	-0.371221	-0.278819	-0.052878	-40.197113	-72.525813	172.882822
39396	4223815	8.566014	-1.831231	2.075578	-0.348945	-0.289959	-0.055368	-40.313657	-72.563465	172.952299
39397	4223840	8.476601	-1.888674	1.999617	-0.324033	-0.294584	-0.058028	-40.427398	-72.601843	173.022844
39398	4223865	8.347403	-1.900606	1.887912	-0.294821	-0.293916	-0.061165	-40.536061	-72.640399	173.092439
39399	4223890	8.186538	-1.961912	1.748106	-0.250247	-0.286317	-0.065649	-40.634889	-72.678508	173.158403
39400	4223915	8.047750	-1.984742	1.605835	-0.210656	-0.267150	-0.063205	-40.723569	-72.714259	173.219383
39401	4223940	7.973562	-2.017412	1.512653	-0.186627	-0.242198	-0.072750	-40.798186	-72.748185	173.269511
39402	4223965	7.827637	-2.059813	1.459295	-0.171570	-0.218578	-0.061746	-40.867592	-72.778502	173.316433
39403	4223990	7.691277	-2.110596	1.443066	-0.160903	-0.190017	-0.062329	-40.926807	-72.805766	173.354279
39404	4224015	7.553507	-2.186111	1.421511	-0.157969	-0.165166	-0.071722	-40.974989	-72.831197	173.380717
39405	4224040	7.366427	-2.184401	1.333712	-0.155468	-0.143674	-0.078903	-41.013781	-72.854989	173.397992
39406	4224065	7.207984	-2.254438	1.317420	-0.155731	-0.121047	-0.079441	-41.045591	-72.876383	173.407921
39407	4224090	7.053693	-2.243513	1.347929	-0.157103	-0.101458	-0.082138	-41.070713	-72.895914	173.410644
39408	4224115	6.844389	-2.240720	1.335823	-0.166494	-0.096731	-0.082417	-41.095748	-72.914944	173.411559
39409	4224140	6.669643	-2.236341	1.281266	-0.178717	-0.087486	-0.076692	-41.121659	-72.932454	173.411867
39410	4224165	6.540252	-2.208748	1.270670	-0.197819	-0.075327	-0.065123	-41.150666	-72.947561	173.412554
39411	4224190	6.346207	-2.196161	1.225386	-0.216928	-0.073229	-0.058746	-41.184035	-72.961841	173.414939
39412	4224215	6.232047	-2.173967	1.177571	-0.243017	-0.077009	-0.052674	-41.224561	-72.975938	173.420574
39413	4224240	6.098382	-2.146620	1.232046	-0.263990	-0.088465	-0.046301	-41.273824	-72.990682	173.432530
39414	4224265	6.006272	-2.132656	1.176230	-0.281282	-0.102113	-0.044590	-41.330441	-73.006730	173.449586
39415	4224290	5.874374	-2.085507	1.073989	-0.298989	-0.121590	-0.043322	-41.396150	-73.024747	173.473495
39416	4224315	5.804268	-2.083910	1.023467	-0.329249	-0.146128	-0.044055	-41.473753	-73.045442	173.504962
39417	4224340	5.724421	-2.078345	1.019451	-0.345744	-0.171490	-0.054634	-41.557946	-73.069866	173.541188
39418	4224365	5.589706	-1.995614	0.966501	-0.357994	-0.201479	-0.062518	-41.650677	-73.098235	173.584498
39419	4224390	5.444119	-1.898940	0.861782	-0.365941	-0.228888	-0.068340	-41.751335	-73.130069	173.634896
39420	4224415	5.338301	-1.847798	0.804742	-0.383899	-0.255416	-0.080329	-41.859091	-73.165836	173.689655
39421	4224440	5.182989	-1.764957	0.727874	-0.391667	-0.277828	-0.085838	-41.973370	-73.204506	173.750414
39422	4224465	5.084133	-1.702752	0.645653	-0.410913	-0.298893	-0.096127	-42.093888	-73.246368	173.814796
39423	4224490	4.939916	-1.656840	0.512873	-0.428373	-0.311139	-0.102991	-42.218863	-73.290150	173.881208
39424	4224515	4.866985	-1.656730	0.490229	-0.450273	-0.326076	-0.106198	-42.351253	-73.335763	173.951697
39425	4224540	4.831355	-1.620789	0.438518	-0.463200	-0.339907	-0.116064	-42.486934	-73.383762	174.024043
39426	4224565	4.769608	-1.573781	0.376203	-0.462507	-0.349857	-0.114022	-42.627075	-73.432563	174.101128
39427	4224590	4.718831	-1.576243	0.301754	-0.458765	-0.360164	-0.113730	-42.770794	-73.482366	174.182486
39428	4224615	4.684617	-1.577271	0.212714	-0.452876	-0.366131	-0.114253	-42.916226	-73.532771	174.266101
39429	4224640	4.644818	-1.529013	0.186287	-0.438847	-0.366953	-0.108241	-43.062645	-73.582631	174.353206
39430	4224665	4.582841	-1.566067	0.166209	-0.419106	-0.372584	-0.106564	-43.209410	-73.632852	174.443597
39431	4224690	4.507188	-1.587878	0.115610	-0.397092	-0.368737	-0.103793	-43.353433	-73.682335	174.534392
39432	4224715	4.452124	-1.604294	0.098241	-0.377740	-0.368230	-0.106058	-43.494517	-73.731909	174.624587
39433	4224740	4.450683	-1.682605	0.076740	-0.345489	-0.362444	-0.109679	-43.628309	-73.781194	174.712379
39434	4224765	4.425929	-1.738817	0.030032	-0.316575	-0.363050	-0.113194	-43.757573	-73.830834	174.799748
39435	4224790	4.409470	-1.777126	-0.020579	-0.285502	-0.352775	-0.112003	-43.879936	-73.879239	174.884544
39436	4224815	4.423223	-1.826537	-0.044656	-0.251998	-0.339076	-0.124633	-43.988981	-73.927424	174.960025
39437	4224840	4.452062	-1.903512	-0.055517	-0.215331	-0.331147	-0.129932	-44.088550	-73.975297	175.031520
39438	4224865	4.460234	-1.958565	-0.051701	-0.176065	-0.322516	-0.135215	-44.178090	-74.022777	175.098417
39439	4224890	4.493245	-2.017617	-0.071810	-0.125988	-0.304948	-0.148728	-44.249900	-74.069777	175.154317
39440	4224915	4.531824	-2.050541	-0.097149	-0.082630	-0.288734	-0.159630	-44.306363	-74.116172	175.200249
39441	4224940	4.534524	-2.112385	-0.109297	-0.037564	-0.271755	-0.178511	-44.343725	-74.162722	175.233480
39442	4224965	4.546888	-2.146724	-0.114731	0.012533	-0.252005	-0.191650	-44.362357	-74.208560	175.254694
39443	4224990	4.622541	-2.192158	-0.110830	0.062197	-0.229849	-0.206630	-44.360670	-74.253629	175.262183
39444	4225015	4.699518	-2.217107	-0.061707	0.121622	-0.209281	-0.232124	-44.333999	-74.299129	175.252070
39445	4225040	4.743503	-2.204896	-0.019120	0.172697	-0.189634	-0.251845	-44.285535	-74.344601	175.227410
39446	4225065	4.776471	-2.218758	0.003437	0.225063	-0.170824	-0.263631	-44.218294	-74.389315	175.191045
39447	4225090	4.854893	-2.184585	0.056721	0.273457	-0.155421	-0.277218	-44.133288	-74.433790	175.143442
39448	4225115	4.926285	-2.169826	0.149824	0.312881	-0.145362	-0.285286	-44.035800	-74.477998	175.088243
39449	4225140	4.968882	-2.109620	0.224434	0.327811	-0.134702	-0.286128	-43.931456	-74.521181	175.028671
39450	4225165	5.050040	-2.026092	0.311121	0.341749	-0.130226	-0.281321	-43.824848	-74.563394	174.968835
39451	4225190	5.113328	-1.963060	0.373790	0.334282	-0.127013	-0.269581	-43.722116	-74.604083	174.911922
39452	4225215	5.184888	-1.904140	0.428520	0.310960	-0.130175	-0.253262	-43.629762	-74.643445	174.861789
39455	4225240	5.235830	-1.871252	0.452549	0.284229	-0.131668	-0.236782	-43.547509	-74.681328	174.818699
39456	4225265	5.296366	-1.850756	0.483207	0.250980	-0.133055	-0.214449	-43.478712	-74.717138	174.784628
39457	4225290	5.385864	-1.843953	0.499212	0.209644	-0.136539	-0.187807	-43.427026	-74.750676	174.762163
39458	4225315	5.440753	-1.856621	0.572298	0.163454	-0.138523	-0.159609	-43.393468	-74.781626	174.751093
39459	4225340	5.514977	-1.902149	0.602751	0.119059	-0.145857	-0.125685	-43.381692	-74.810015	174.756546
39460	4225365	5.596227	-1.845890	0.634854	0.075841	-0.153849	-0.097018	-43.390014	-74.836415	174.776408
39461	4225390	5.664981	-1.821361	0.690772	0.032474	-0.164214	-0.068668	-43.419277	-74.861102	174.811527
39462	4225415	5.710252	-1.828496	0.758543	-0.005384	-0.172429	-0.033493	-43.470768	-74.883157	174.863506
39463	4225440	5.721017	-1.922181	0.803421	-0.041704	-0.190406	-0.000514	-43.546725	-74.903827	174.935978
39464	4225465	5.735974	-2.037757	0.816344	-0.067320	-0.197351	0.023583	-43.638378	-74.922810	175.020898
39465	4225490	5.782686	-2.094178	0.825479	-0.087541	-0.208704	0.044246	-43.745276	-74.940886	175.118601
39466	4225515	5.819765	-2.178065	0.823911	-0.103694	-0.214119	0.060368	-43.863094	-74.957858	175.224653
39467	4225540	5.899442	-2.304619	0.824873	-0.104336	-0.222988	0.065324	-43.986280	-74.975210	175.336714
39468	4225565	5.984603	-2.410623	0.856458	-0.087525	-0.227836	0.075491	-44.113030	-74.991985	175.454948
39469	4225590	6.056092	-2.483559	0.865567	-0.070582	-0.238687	0.082108	-44.244209	-75.009145	175.580271
39470	4225615	6.124798	-2.568874	0.877284	-0.038400	-0.237104	0.083695	-44.371248	-75.025894	175.705503
39471	4225640	6.243151	-2.584120	0.897249	-0.006403	-0.244561	0.083454	-44.496525	-75.043375	175.834213
39472	4225665	6.309113	-2.626895	0.931685	0.018869	-0.248303	0.087339	-44.621371	-75.060775	175.966213
39473	4225690	6.420497	-2.646375	0.987462	0.037465	-0.246716	0.087555	-44.743331	-75.077919	176.097971
39474	4225715	6.520943	-2.582039	1.063476	0.055431	-0.251815	0.089735	-44.865943	-75.095270	176.232478
39475	4225740	6.501901	-2.536397	0.993198	0.067016	-0.252065	0.095217	-44.989207	-75.112035	176.369946
39476	4225765	6.495281	-2.448147	0.929757	0.080949	-0.220430	0.102533	-45.101462	-75.124784	176.498077
39477	4225790	6.502323	-2.361484	0.923404	0.079940	-0.177574	0.106174	-45.199034	-75.132774	176.610862
39478	4225815	6.418376	-2.261186	0.946309	0.059910	-0.115244	0.122584	-45.282082	-75.132745	176.705060
39479	4225840	6.349388	-2.202383	1.042108	0.027695	-0.051148	0.140110	-45.351608	-75.124460	176.781083
39480	4225865	6.312134	-2.073469	1.146118	-0.003770	0.007786	0.146858	-45.405494	-75.109537	176.836265
39481	4225890	6.313405	-1.980337	1.242090	-0.047258	0.063297	0.170824	-45.453256	-75.086576	176.878667
39482	4225915	6.384774	-1.945033	1.361822	-0.089149	0.115865	0.190377	-45.494280	-75.056309	176.907306
39483	4225940	6.461663	-1.883669	1.497589	-0.128683	0.156109	0.207235	-45.531594	-75.020295	176.926833
39484	4225965	6.498522	-1.819654	1.662594	-0.162290	0.192167	0.222799	-45.565654	-74.979070	176.938012
39485	4225990	6.466668	-1.784259	1.762302	-0.193346	0.217120	0.232686	-45.598230	-74.934329	176.943050
39486	4226015	6.477348	-1.739484	1.921889	-0.235340	0.242400	0.237921	-45.629228	-74.886499	176.939653
39487	4226040	6.493798	-1.683348	1.983192	-0.288099	0.260589	0.238761	-45.660955	-74.836783	176.929753
39488	4226065	6.544629	-1.627298	2.076417	-0.334898	0.272603	0.245869	-45.697394	-74.785136	176.917788
39489	4226090	6.548374	-1.634736	2.229186	-0.375247	0.274359	0.248216	-45.739725	-74.733076	176.905936
39490	4226115	6.513587	-1.568059	2.414033	-0.396372	0.261839	0.255547	-45.792500	-74.681496	176.901225
39491	4226140	6.447419	-1.507767	2.475332	-0.403781	0.240548	0.255694	-45.854030	-74.632049	176.905038
39492	4226165	6.345420	-1.538068	2.496427	-0.396624	0.219180	0.252716	-45.921227	-74.585036	176.915792
39493	4226190	6.250629	-1.526724	2.411375	-0.390062	0.197855	0.248276	-45.993594	-74.540602	176.932887
39494	4226215	6.162656	-1.556615	2.316929	-0.403167	0.175382	0.238161	-46.072455	-74.499417	176.954262
39495	4226240	6.135295	-1.596124	2.222427	-0.396322	0.163934	0.227244	-46.150286	-74.460509	176.976103
39496	4226265	6.122965	-1.616585	2.187824	-0.389092	0.153174	0.202818	-46.222139	-74.425186	176.992820
39497	4226290	6.164318	-1.608304	2.178559	-0.370504	0.136389	0.174302	-46.287245	-74.394471	177.005298
39498	4226315	6.182275	-1.638412	2.137284	-0.350714	0.121179	0.148582	-46.346043	-74.367898	177.013680
39499	4226340	6.244304	-1.601287	2.134770	-0.320303	0.095761	0.121377	-46.400054	-74.346679	177.022107
39500	4226365	6.283017	-1.587344	2.084363	-0.286402	0.074598	0.108463	-46.452413	-74.328887	177.033862
39501	4226390	6.356210	-1.591159	1.992723	-0.253037	0.057645	0.086537	-46.498493	-74.315042	177.044061
39502	4226415	6.603108	-1.549465	1.864126	-0.216857	0.043276	0.078216	-46.541869	-74.303453	177.056363
39503	4226440	6.956146	-1.518631	1.685076	-0.186047	0.035031	0.087936	-46.587118	-74.291685	177.075668
39504	4226465	7.105198	-1.614212	1.496213	-0.159355	0.054903	0.104636	-46.626985	-74.276219	177.093354
39505	4226490	7.094204	-1.697861	1.438786	-0.144413	0.071649	0.096995	-46.655802	-74.259900	177.101785
39506	4226515	7.069339	-1.770688	1.427895	-0.149021	0.085242	0.070488	-46.671110	-74.244982	177.095037
39507	4226540	7.101256	-1.764841	1.336239	-0.149691	0.095440	0.043763	-46.673316	-74.231870	177.075033
39508	4226565	7.298592	-1.758788	1.167668	-0.150557	0.114106	0.026049	-46.662618	-74.218768	177.041490
39509	4226590	7.701041	-1.807779	1.013617	-0.136773	0.145838	0.017904	-46.635471	-74.203392	176.992902
39510	4226615	8.426957	-1.865344	0.916864	-0.117774	0.185815	0.016533	-46.590636	-74.184194	176.928302
39511	4226640	9.127994	-1.943624	0.847939	-0.085872	0.221285	0.030687	-46.533163	-74.160037	176.855761
39512	4226665	9.940378	-2.053782	0.842696	-0.057225	0.265051	0.038530	-46.458520	-74.130727	176.769629
39513	4226690	10.685261	-2.154331	0.842821	-0.026977	0.284325	0.043294	-46.374480	-74.098987	176.678219
39514	4226715	11.328363	-2.232727	0.815022	0.005344	0.307049	0.044322	-46.278403	-74.064833	176.578631
39515	4226740	11.843430	-2.242381	0.809996	0.023736	0.334427	0.043905	-46.169956	-74.027981	176.469359
39516	4226765	12.284317	-2.136621	0.784022	0.034815	0.366630	0.052871	-46.051952	-73.986946	176.351776
39517	4226790	12.605374	-2.029372	0.775284	0.021130	0.402141	0.087208	-45.935692	-73.938774	176.233940
39518	4226815	12.957975	-1.989609	0.783533	-0.034089	0.435777	0.120838	-45.827812	-73.883708	176.116101
39519	4226840	13.513799	-2.083909	0.964227	-0.110033	0.470482	0.162941	-45.733676	-73.820813	176.001673
39520	4226865	14.058530	-2.131588	1.183556	-0.180583	0.480695	0.197874	-45.658850	-73.753269	175.896793
39521	4226890	14.575920	-2.133721	1.357941	-0.251095	0.491279	0.223985	-45.600091	-73.681957	175.798093
39522	4226915	14.943110	-2.126390	1.565443	-0.312539	0.495485	0.260632	-45.561966	-73.606436	175.711227
39523	4226940	15.127147	-2.154544	1.759388	-0.380392	0.486004	0.281945	-45.544501	-73.529690	175.636195
39524	4226965	15.191391	-2.072936	2.009444	-0.444095	0.464942	0.295106	-45.548265	-73.453708	175.573757
39525	4226990	15.431983	-2.028298	2.199761	-0.495789	0.436258	0.304247	-45.572587	-73.379672	175.525019
39526	4227015	15.845884	-2.001859	2.475067	-0.531225	0.397447	0.300598	-45.614227	-73.309896	175.488597
39527	4227040	16.272210	-1.858721	2.801236	-0.536056	0.346568	0.280193	-45.666936	-73.247326	175.463442
39528	4227065	16.635516	-1.667081	3.030577	-0.499348	0.279886	0.263616	-45.731435	-73.193133	175.456085
39529	4227090	16.877928	-1.428349	3.151114	-0.449550	0.208323	0.247584	-45.807589	-73.147738	175.468356
39530	4227115	17.033690	-1.252493	3.200943	-0.403811	0.145510	0.230810	-45.892824	-73.110322	175.496557
39531	4227140	17.195028	-1.005169	3.261606	-0.361732	0.072853	0.205769	-45.988080	-73.082715	175.541943
39532	4227165	17.204643	-0.804893	3.393810	-0.323805	0.002025	0.175482	-46.091786	-73.065251	175.601846
39533	4227190	17.112199	-0.634932	3.564394	-0.288759	-0.079855	0.129567	-46.203135	-73.060622	175.674990
39534	4227215	16.912277	-0.530969	3.724054	-0.257205	-0.156163	0.088753	-46.322691	-73.067727	175.761086
39535	4227240	16.593852	-0.428422	3.902238	-0.221890	-0.237158	0.031473	-46.446225	-73.088726	175.856972
39536	4227265	16.353866	-0.413969	4.053676	-0.209373	-0.315195	-0.002261	-46.584032	-73.120859	175.969635
39537	4227290	16.162477	-0.376927	4.060385	-0.202721	-0.379872	-0.021824	-46.737288	-73.161305	176.099415
39538	4227315	15.903524	-0.566257	3.961325	-0.188844	-0.425051	-0.008368	-46.909317	-73.204665	176.250569
39539	4227340	15.240414	-1.118671	3.907373	-0.180118	-0.457901	-0.026901	-47.086289	-73.253044	176.408440
39540	4227365	14.732888	-1.465419	3.998918	-0.157850	-0.477244	-0.077049	-47.251556	-73.308439	176.557376
39541	4227390	14.561457	-1.635281	4.170915	-0.124590	-0.510533	-0.107606	-47.414924	-73.370160	176.709258
39542	4227415	14.182360	-1.873209	4.184542	-0.087017	-0.546819	-0.116058	-47.584278	-73.436157	176.872714
39543	4227440	13.735812	-2.109616	4.180854	-0.055279	-0.569646	-0.139101	-47.751015	-73.506660	177.038362
39544	4227465	13.367714	-2.299523	4.225197	-0.037591	-0.592046	-0.157107	-47.918845	-73.581090	177.207729
39545	4227490	13.192459	-2.489445	4.274922	-0.022636	-0.630218	-0.190407	-48.089063	-73.662583	177.381750
39546	4227515	13.400566	-2.578531	4.155289	-0.008693	-0.655010	-0.216347	-48.259652	-73.749063	177.557963
39547	4227540	13.755295	-2.566482	3.816895	0.028344	-0.647533	-0.182411	-48.435069	-73.831052	177.744853
39548	4227565	14.323070	-2.692167	3.559215	0.084449	-0.596836	-0.116938	-48.606865	-73.901047	177.936268
39549	4227590	14.989583	-3.012053	3.380569	0.156876	-0.510213	-0.048012	-48.760002	-73.955283	178.119002
39550	4227615	15.787846	-3.532843	3.278340	0.218795	-0.407128	-0.019844	-48.875868	-73.996638	178.271960
39551	4227640	16.428676	-3.998108	3.407258	0.255328	-0.317013	-0.056912	-48.940918	-74.033447	178.377654
39552	4227665	16.684492	-4.063267	3.514720	0.266631	-0.253008	-0.135545	-48.954610	-74.072709	178.431598
39553	4227690	16.683404	-3.729440	3.594135	0.239940	-0.210665	-0.199173	-48.935204	-74.114861	178.447140
39554	4227715	16.434716	-3.238776	3.643397	0.186667	-0.185783	-0.223103	-48.906077	-74.157253	178.444464
39557	4227740	16.064652	-2.851187	3.704196	0.115585	-0.170746	-0.203137	-48.887921	-74.196077	178.442785
39558	4227765	15.618689	-2.677890	3.705808	0.038590	-0.160067	-0.159548	-48.891216	-74.229190	178.451937
39559	4227790	15.156046	-2.641935	3.693748	-0.011638	-0.148986	-0.108521	-48.914539	-74.255752	178.474421
39560	4227815	14.834888	-2.690310	3.774445	-0.057949	-0.135179	-0.071287	-48.951766	-74.276987	178.504307
39561	4227840	14.687370	-2.696025	3.836767	-0.094183	-0.123091	-0.029521	-49.003547	-74.292569	178.544068
39562	4227865	14.661144	-2.664547	3.878082	-0.142442	-0.108406	0.013289	-49.070980	-74.302130	178.592905
39563	4227890	14.721667	-2.559047	3.972738	-0.211732	-0.099316	0.051945	-49.157801	-74.306635	178.651568
39564	4227915	14.935174	-2.409458	4.046416	-0.284095	-0.091165	0.095099	-49.266282	-74.305666	178.721842
39565	4227940	15.185582	-2.468809	4.107533	-0.366248	-0.095755	0.124922	-49.398157	-74.301849	178.804316
39566	4227965	15.367104	-2.459588	4.237770	-0.445078	-0.103629	0.133646	-49.547208	-74.297761	178.892903
39567	4227990	15.487851	-2.467122	4.418506	-0.508876	-0.126795	0.111027	-49.706875	-74.298226	178.983026
39568	4228015	15.605954	-2.334463	4.631559	-0.536713	-0.166483	0.077984	-49.875158	-74.305902	179.077869
39569	4228040	15.614356	-2.072145	4.741326	-0.524218	-0.225391	0.034671	-50.050579	-74.323683	179.182065
39570	4228065	15.598225	-1.742217	4.774342	-0.488234	-0.280991	-0.019813	-50.225159	-74.352472	179.290729
39571	4228090	15.540761	-1.538548	4.740443	-0.447995	-0.333005	-0.061138	-50.401508	-74.390485	179.407198
39572	4228115	15.388479	-1.215240	4.696241	-0.406791	-0.386092	-0.089140	-50.584590	-74.436328	179.536726
39573	4228140	15.152259	-0.887576	4.613586	-0.371465	-0.416905	-0.104266	-50.770884	-74.486535	179.674843
39574	4228165	14.889879	-0.686224	4.462660	-0.347123	-0.429814	-0.100584	-50.961119	-74.537378	179.820634
39575	4228190	14.594309	-0.539893	4.335443	-0.349414	-0.429279	-0.105895	-51.150832	-74.588635	179.965508
39576	4228215	14.207610	-0.470755	4.251773	-0.362788	-0.417253	-0.109838	-51.337382	-74.639124	-179.894896
39577	4228240	13.892506	-0.341285	4.217522	-0.386819	-0.393592	-0.115137	-51.517040	-74.687978	-179.766074
39578	4228265	13.535984	-0.283296	4.182962	-0.407159	-0.363323	-0.122699	-51.685672	-74.734884	-179.651733
39579	4228290	13.171167	-0.267962	4.137615	-0.421387	-0.340620	-0.130843	-51.845161	-74.780608	-179.549005
39580	4228315	12.785382	-0.323038	4.179710	-0.443457	-0.314811	-0.133279	-51.997045	-74.824250	-179.457371
39581	4228340	12.414842	-0.372522	4.184653	-0.458847	-0.293826	-0.124872	-52.145818	-74.865034	-179.371348
39582	4228365	12.067681	-0.498854	4.156126	-0.455433	-0.275499	-0.121066	-52.288269	-74.903721	-179.291382
39583	4228390	11.787873	-0.713205	4.130011	-0.455842	-0.259334	-0.121036	-52.424536	-74.940940	-179.217896
39584	4228415	11.560563	-0.860127	4.073611	-0.454004	-0.244072	-0.121555	-52.554379	-74.976840	-179.150664
39585	4228440	11.282508	-0.938082	3.977508	-0.438112	-0.228559	-0.116889	-52.677367	-75.010824	-179.088320
39586	4228465	10.950449	-1.101575	3.942216	-0.423338	-0.206880	-0.126961	-52.786130	-75.044042	-179.038521
39587	4228490	10.508382	-1.185217	3.891208	-0.419654	-0.191200	-0.112185	-52.892790	-75.074193	-178.990360
39588	4228515	10.165423	-1.268946	3.861451	-0.424361	-0.186320	-0.093842	-53.004230	-75.101800	-178.937778
39589	4228540	9.860921	-1.443414	3.822145	-0.441343	-0.196823	-0.086686	-53.125307	-75.129466	-178.877926
39590	4228565	9.586748	-1.591719	3.785613	-0.462742	-0.205979	-0.071380	-53.258702	-75.156128	-178.808510
39591	4228590	9.421540	-1.719229	3.692078	-0.489523	-0.219986	-0.068606	-53.403278	-75.183627	-178.731503
39592	4228615	9.362046	-1.833505	3.734184	-0.506720	-0.234366	-0.072855	-53.555567	-75.212786	-178.648868
39593	4228640	9.150381	-1.824670	3.577282	-0.513060	-0.263928	-0.081015	-53.719611	-75.245342	-178.555236
39594	4228665	8.782187	-1.772404	3.243810	-0.502835	-0.260207	-0.089775	-53.878298	-75.278528	-178.465644
39595	4228690	8.592701	-1.759109	3.013947	-0.485016	-0.246823	-0.094484	-54.027555	-75.311070	-178.383175
39596	4228715	8.437032	-1.829154	2.998952	-0.464137	-0.233068	-0.100046	-54.166365	-75.343045	-178.308196
39597	4228740	8.149544	-1.821729	2.861963	-0.448163	-0.221290	-0.101085	-54.297838	-75.374114	-178.238676
39598	4228765	7.843006	-1.800248	2.643968	-0.426292	-0.200579	-0.094922	-54.419311	-75.402699	-178.176263
39599	4228790	7.620269	-1.836670	2.472346	-0.405584	-0.179632	-0.090344	-54.530237	-75.428974	-178.121690
39600	4228815	7.524065	-1.909056	2.347164	-0.397842	-0.150841	-0.080797	-54.630369	-75.451714	-178.076890
39601	4228840	7.532481	-1.943163	2.269967	-0.394732	-0.122796	-0.078766	-54.718353	-75.471880	-178.044424
39602	4228865	7.362174	-1.936925	2.081253	-0.413054	-0.082202	-0.081174	-54.790007	-75.488962	-178.031540
39603	4228890	7.121906	-1.849320	1.838261	-0.429699	-0.036420	-0.078502	-54.844265	-75.501948	-178.039087
39604	4228915	6.962660	-1.760674	1.677722	-0.455323	0.031610	-0.069316	-54.874256	-75.508245	-178.075250
39605	4228940	6.933990	-1.728755	1.598090	-0.480747	0.097810	-0.055866	-54.882247	-75.507520	-178.138138
39606	4228965	6.896991	-1.662569	1.566377	-0.505991	0.166476	-0.039688	-54.867917	-75.499240	-178.227817
39607	4228990	6.825497	-1.573193	1.567954	-0.515412	0.229199	-0.026177	-54.830941	-75.484194	-178.342286
39608	4229015	6.737662	-1.493148	1.491110	-0.514276	0.280045	-0.002168	-54.778599	-75.462112	-178.472229
39609	4229040	6.637549	-1.367607	1.399770	-0.529562	0.342786	0.012305	-54.705189	-75.433119	-178.626458
39610	4229065	6.651455	-1.275449	1.394789	-0.542770	0.394110	0.036712	-54.618897	-75.396969	-178.795974
39611	4229090	6.614485	-1.213378	1.347136	-0.561065	0.445905	0.050230	-54.517047	-75.354869	-178.984309
39612	4229115	6.659993	-1.136448	1.372640	-0.576705	0.491201	0.069173	-54.404105	-75.306695	-179.186219
39613	4229140	6.576108	-1.064880	1.370167	-0.597587	0.531601	0.070176	-54.277728	-75.254930	-179.405403
39614	4229165	6.520923	-0.948425	1.483449	-0.611191	0.563631	0.083686	-54.144733	-75.198787	-179.633501
39615	4229190	6.519334	-0.913024	1.587165	-0.626774	0.579129	0.087610	-54.009810	-75.140750	-179.865963
39616	4229215	6.520741	-0.808677	1.635338	-0.630067	0.586972	0.089799	-53.874001	-75.081651	179.900359
39617	4229240	6.501423	-0.832083	1.636602	-0.620718	0.588370	0.089994	-53.737850	-75.022276	179.667398
39618	4229265	6.520722	-0.803226	1.651326	-0.600596	0.594063	0.083551	-53.595796	-74.963015	179.431244
39619	4229290	6.567460	-0.795109	1.685904	-0.581312	0.593476	0.063846	-53.446480	-74.905919	179.190366
39620	4229315	6.582757	-0.707069	1.674276	-0.545840	0.603089	0.055867	-53.286882	-74.848742	178.944297
39621	4229340	6.518164	-0.660173	1.649136	-0.506184	0.605717	0.039424	-53.116906	-74.793049	178.693033
39622	4229365	6.439691	-0.565456	1.698552	-0.465185	0.613628	0.025459	-52.934868	-74.738070	178.435289
39623	4229390	6.403955	-0.531045	1.688036	-0.410943	0.613545	0.016685	-52.743905	-74.683880	178.176280
39624	4229415	6.371070	-0.448445	1.668349	-0.350890	0.611739	0.012715	-52.545345	-74.630060	177.918520
39625	4229440	6.285834	-0.412534	1.627256	-0.298753	0.615142	0.018133	-52.341324	-74.575096	177.662501
39626	4229465	6.145366	-0.456430	1.607097	-0.254203	0.621747	0.015363	-52.128988	-74.519618	177.404407
39627	4229490	6.105345	-0.504560	1.610867	-0.219257	0.619151	0.011899	-51.913282	-74.464505	177.147942
39628	4229515	6.046100	-0.529300	1.608103	-0.182349	0.610495	0.001974	-51.694207	-74.411009	176.893686
39629	4229540	5.989623	-0.544400	1.601370	-0.138822	0.596350	0.009242	-51.478583	-74.357704	176.649135
39630	4229565	5.927656	-0.606137	1.566585	-0.095551	0.587589	0.013269	-51.263099	-74.304484	176.411103
