PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
08722	5078265	10.321170	-0.636195	-0.835889	0.327846	-0.908634	-0.312382	176.434717	-80.818092	138.520527
08723	5078290	10.368763	-0.364740	-0.983721	0.374621	-0.839155	-0.333138	176.240424	-80.694341	138.771723
08724	5078315	10.556305	-0.382214	-1.107231	0.405310	-0.752144	-0.343560	176.042147	-80.582793	139.031481
08725	5078340	10.705291	-0.402447	-1.216121	0.426228	-0.656298	-0.346007	175.844150	-80.484764	139.294087
08726	5078365	10.873502	-0.380204	-1.298329	0.433211	-0.555226	-0.343299	175.647587	-80.401053	139.556324
08727	5078390	11.077114	-0.534260	-1.304033	0.432159	-0.450288	-0.347319	175.444422	-80.332131	139.825162
08728	5078415	11.235340	-0.721140	-1.351069	0.425764	-0.350304	-0.337483	175.244901	-80.277447	140.089407
08729	5078440	11.400378	-0.872422	-1.354158	0.410625	-0.251554	-0.345607	175.031925	-80.236592	140.365158
08730	5078465	11.518899	-0.890186	-1.396642	0.398292	-0.162396	-0.336634	174.819917	-80.208399	140.638163
08731	5078490	11.647014	-0.909387	-1.428553	0.387302	-0.075984	-0.331712	174.605023	-80.192424	140.912517
08732	5078515	11.772267	-1.035672	-1.482035	0.365540	0.010626	-0.318684	174.391505	-80.188808	141.182300
08733	5078540	11.905824	-1.161997	-1.539525	0.343400	0.087978	-0.308508	174.176844	-80.196184	141.450042
08734	5078565	11.984505	-1.172754	-1.621904	0.334957	0.164367	-0.301467	173.959725	-80.214375	141.719042
08735	5078590	12.163688	-1.274046	-1.748390	0.317772	0.234753	-0.298856	173.734982	-80.242455	141.993261
08736	5078615	12.363568	-1.362973	-1.873438	0.295439	0.305726	-0.300601	173.497426	-80.280427	142.277184
08737	5078640	12.487991	-1.310183	-2.036560	0.264180	0.379263	-0.297415	173.248710	-80.328706	142.567873
08738	5078665	12.631613	-1.310947	-2.199949	0.232804	0.453299	-0.291936	172.989731	-80.387389	142.864366
08739	5078690	12.728412	-1.277430	-2.339261	0.193426	0.530960	-0.275745	172.726977	-80.457172	143.158913
08740	5078715	12.691960	-1.060921	-2.503303	0.148214	0.599866	-0.259279	172.459882	-80.536825	143.451202
08741	5078740	12.702030	-0.886029	-2.577148	0.099820	0.668939	-0.228299	172.199542	-80.626647	143.729573
08742	5078765	12.779172	-0.925746	-2.609154	0.046623	0.729408	-0.200456	171.943072	-80.725391	143.996225
08743	5078790	12.832976	-0.928391	-2.648982	-0.002714	0.779718	-0.166999	171.696793	-80.831760	144.245313
08744	5078815	12.787824	-0.860646	-2.729848	-0.045919	0.821903	-0.148524	171.449286	-80.944327	144.489272
08745	5078840	12.797583	-0.848105	-2.772330	-0.094949	0.863865	-0.124891	171.203941	-81.063173	144.723883
08746	5078865	12.866395	-0.890738	-2.779144	-0.132825	0.896210	-0.105736	170.959461	-81.186864	144.952049
08747	5078890	12.874661	-0.846838	-2.753757	-0.171521	0.918217	-0.092918	170.711219	-81.313807	145.178337
08748	5078915	12.814143	-0.750626	-2.726904	-0.207703	0.924188	-0.070237	170.471108	-81.441982	145.391049
08749	5078940	12.764537	-0.631302	-2.653492	-0.249173	0.926569	-0.048548	170.238387	-81.570876	145.590243
08750	5078965	12.769963	-0.661532	-2.637667	-0.279747	0.915259	-0.029865	170.014550	-81.698514	145.775965
08751	5078990	12.809848	-0.643810	-2.603093	-0.301461	0.896596	-0.026591	169.787706	-81.823496	145.961524
08752	5079015	12.764461	-0.546300	-2.574876	-0.318605	0.879529	-0.022972	169.558761	-81.946063	146.146633
08753	5079040	12.684803	-0.314047	-2.521027	-0.331488	0.864268	-0.017989	169.329478	-82.066502	146.330198
08754	5079065	12.818522	-0.125860	-2.471194	-0.353675	0.841892	-0.011280	169.101927	-82.183869	146.508753
08755	5079090	12.931594	-0.051575	-2.488136	-0.360897	0.814304	-0.001161	168.883302	-82.297538	146.677205
08756	5079115	13.059926	0.057213	-2.527536	-0.356965	0.795187	0.003710	168.668656	-82.408575	146.842134
08757	5079140	13.184242	0.171656	-2.606807	-0.354031	0.777576	0.006545	168.455647	-82.517132	147.005826
08758	5079165	13.468124	0.232285	-2.651621	-0.328091	0.777880	0.006381	168.240602	-82.625646	147.175278
08759	5079190	13.739786	0.380945	-2.706709	-0.301996	0.772801	0.005904	168.024252	-82.733351	147.349773
08760	5079215	13.851791	0.565519	-2.781728	-0.274257	0.785308	0.001808	167.798491	-82.842603	147.537685
08761	5079240	13.877025	0.759591	-2.839531	-0.243811	0.794843	0.016320	167.584743	-82.953537	147.717872
08762	5079265	13.946133	0.909579	-2.857582	-0.240088	0.818846	0.028838	167.373458	-83.068132	147.896072
08763	5079290	13.867865	1.069125	-2.846400	-0.256622	0.853840	0.027601	167.142488	-83.187493	148.091668
08764	5079315	13.686449	1.329072	-2.837618	-0.298177	0.889463	0.031997	166.893335	-83.311871	148.299504
08765	5079340	13.397717	1.678330	-2.815379	-0.356011	0.933917	0.035246	166.618293	-83.442439	148.525036
08766	5079365	13.209212	1.992856	-2.690841	-0.426416	0.976153	0.054824	166.334446	-83.579415	148.749220
08767	5079390	12.990071	2.228660	-2.482979	-0.481370	1.020781	0.073001	166.040564	-83.723092	148.975518
08768	5079415	12.733774	2.372556	-2.336482	-0.520212	1.060136	0.087437	165.734680	-83.872609	149.208208
08769	5079440	12.440178	2.457285	-2.183610	-0.563205	1.087158	0.106354	165.424851	-84.026410	149.438627
08770	5079465	12.165742	2.481504	-2.006950	-0.606711	1.121148	0.117077	165.096770	-84.185172	149.681065
08771	5079490	11.943451	2.420235	-1.817313	-0.666516	1.151299	0.121713	164.739044	-84.348126	149.944619
08772	5079515	11.740498	2.239824	-1.723672	-0.703031	1.181126	0.116177	164.337709	-84.514810	150.246642
08773	5079540	11.460710	2.197008	-1.666923	-0.704389	1.204801	0.101270	163.882031	-84.683946	150.602986
08774	5079565	11.256801	2.246278	-1.597834	-0.666994	1.227654	0.089534	163.376910	-84.855462	151.014259
08775	5079590	11.037824	2.323193	-1.560500	-0.613511	1.245104	0.077489	162.820632	-85.028513	151.484468
08776	5079615	10.857273	2.162428	-1.587701	-0.537268	1.259956	0.068986	162.216992	-85.202801	152.013042
08777	5079640	10.621561	2.090854	-1.557511	-0.467558	1.276543	0.052440	161.543846	-85.378097	152.621248
08778	5079665	10.416394	2.034558	-1.579048	-0.398855	1.293666	0.045286	160.807549	-85.554757	153.302524
08779	5079690	10.283957	1.971138	-1.530256	-0.359450	1.315670	0.036690	159.988578	-85.733227	154.072210
08780	5079715	10.174752	1.857974	-1.419042	-0.324810	1.320741	0.040825	159.109657	-85.911701	154.906800
08781	5079740	10.040946	1.767147	-1.400829	-0.299260	1.333243	0.041135	158.147401	-86.090858	155.828413
08782	5079765	9.879864	1.657472	-1.485013	-0.258708	1.334315	0.044169	157.106179	-86.269173	156.834792
08783	5079790	9.780820	1.576725	-1.586313	-0.214452	1.346730	0.048441	155.966462	-86.448057	157.946014
08784	5079815	9.742512	1.540039	-1.708731	-0.184995	1.355407	0.066121	154.742118	-86.627633	159.146030
08785	5079840	9.751035	1.458131	-1.865712	-0.169291	1.376700	0.082605	153.397842	-86.809318	160.468203
08786	5079865	9.671357	1.407640	-1.966849	-0.177015	1.400719	0.099400	151.901949	-86.993235	161.940872
08787	5079890	9.588882	1.380421	-2.038789	-0.174567	1.426777	0.117348	150.222027	-87.179391	163.597910
08788	5079915	9.576715	1.389049	-2.131779	-0.181899	1.453269	0.133462	148.306520	-87.367260	165.489488
08789	5079940	9.536954	1.405741	-2.179563	-0.207666	1.478296	0.152151	146.102816	-87.556246	167.665558
08790	5079965	9.501351	1.459616	-2.243196	-0.246065	1.504443	0.171942	143.532233	-87.745761	170.203003
08791	5079990	9.561994	1.450018	-2.249807	-0.282079	1.530578	0.194679	140.498503	-87.934939	173.198431
08792	5080015	9.615747	1.454276	-2.283049	-0.334400	1.559034	0.209360	136.823302	-88.121665	176.827868
08793	5080040	9.694562	1.557673	-2.349058	-0.406149	1.580278	0.219451	132.311010	-88.302212	-178.715874
08794	5080065	9.778783	1.686953	-2.355203	-0.486178	1.608509	0.221397	126.647965	-88.472573	-173.120282
08795	5080090	9.838162	1.772228	-2.361504	-0.569007	1.628086	0.222069	119.547421	-88.626081	-166.099024
08796	5080115	9.883581	1.847600	-2.302850	-0.639731	1.649597	0.252900	110.771824	-88.758986	-157.412816
08797	5080140	10.022585	1.840563	-2.264241	-0.690196	1.663296	0.268744	100.131757	-88.859359	-146.869372
08798	5080165	10.138029	1.808618	-2.180622	-0.733114	1.679276	0.283687	87.823240	-88.916401	-134.663605
08799	5080190	10.330489	1.773788	-2.080960	-0.758799	1.686397	0.290156	74.746773	-88.920568	-121.693557
08800	5080215	10.531220	1.821211	-1.885510	-0.787913	1.686142	0.290630	62.208282	-88.870232	-109.265631
08801	5080240	10.671036	1.844918	-1.626173	-0.787843	1.672288	0.283599	51.301333	-88.772467	-98.469285
08804	5080265	11.128289	1.965639	-1.561934	-0.793198	1.657261	0.282087	42.329940	-88.639239	-89.609284
08805	5080290	11.715303	1.925473	-1.115418	-0.816450	1.628693	0.291533	35.131795	-88.483355	-82.525887
08806	5080315	12.712070	1.806283	-0.569258	-0.787408	1.561190	0.269711	29.593367	-88.315322	-77.098126
08807	5080340	13.025115	1.511205	-0.370399	-0.753131	1.483202	0.240171	25.351037	-88.143014	-72.961726
08808	5080365	12.953739	1.355810	0.020772	-0.740961	1.384480	0.169343	22.251472	-87.971774	-69.966597
08809	5080390	12.830973	1.512503	0.789065	-0.741348	1.243316	0.091645	20.084643	-87.810921	-67.904585
08810	5080415	12.414166	1.850092	1.326651	-0.706895	1.046092	0.025427	18.653483	-87.671289	-66.573633
08811	5080440	11.826197	2.256383	1.507031	-0.667668	0.828406	0.010090	17.652836	-87.559525	-65.667858
08812	5080465	11.327947	2.389905	1.495337	-0.630255	0.642264	0.063053	16.751021	-87.474865	-64.855577
08813	5080490	10.874175	2.214604	1.675200	-0.552435	0.484611	0.132245	15.842373	-87.414116	-64.025254
08814	5080515	10.692870	1.995108	1.910859	-0.460316	0.334923	0.211972	14.867556	-87.376469	-63.115413
08815	5080540	10.603892	1.733178	2.093281	-0.377978	0.170243	0.281611	13.844518	-87.363431	-62.145514
08816	5080565	10.733939	1.453491	2.241212	-0.313580	0.001377	0.326628	12.821111	-87.374624	-61.166011
08817	5080590	10.975590	1.044887	2.299763	-0.270130	-0.179091	0.331830	11.896568	-87.410464	-60.279263
08818	5080615	11.338708	0.662772	2.244288	-0.250189	-0.367118	0.282334	11.223444	-87.470703	-59.641319
08819	5080640	11.887804	0.405544	2.246377	-0.231513	-0.544070	0.195266	10.916372	-87.553176	-59.367170
08820	5080665	12.383886	0.393563	2.119085	-0.197057	-0.721991	0.089027	11.074434	-87.657748	-59.553640
08821	5080690	12.682246	0.677483	1.924894	-0.138097	-0.884429	-0.006315	11.720488	-87.782374	-60.220022
08822	5080715	12.884452	1.004251	1.653830	-0.077628	-1.016637	-0.059398	12.771132	-87.923492	-61.282512
08823	5080740	12.946192	1.279027	1.351926	-0.021477	-1.100006	-0.074500	14.131778	-88.074857	-62.647084
08824	5080765	12.965303	1.601870	1.055479	0.013283	-1.158084	-0.058189	15.729262	-88.233587	-64.243512
08825	5080790	12.816061	1.778854	0.798252	-0.005479	-1.180439	-0.028320	17.526512	-88.395021	-66.042343
08826	5080815	12.517866	1.848411	0.580493	-0.070563	-1.167501	0.029446	19.379896	-88.555549	-67.906470
08827	5080840	12.069123	1.859857	0.489969	-0.169918	-1.124549	0.096758	21.179838	-88.711985	-69.731287
08828	5080865	11.541551	1.708788	0.449345	-0.286046	-1.062715	0.171600	22.786840	-88.862855	-71.379650
08829	5080890	11.038523	1.459986	0.450921	-0.413554	-0.977579	0.250208	23.985106	-89.006094	-72.637390
08830	5080915	10.602853	1.178102	0.475039	-0.538619	-0.889233	0.301227	24.773070	-89.140391	-73.502592
08831	5080940	10.156232	0.986848	0.528627	-0.679855	-0.789874	0.339040	24.981098	-89.263926	-73.808051
08832	5080965	9.766022	0.888872	0.651635	-0.797680	-0.684121	0.381924	24.168736	-89.376263	-73.109920
08833	5080990	9.518889	0.816652	0.861173	-0.915923	-0.580543	0.408441	21.987854	-89.476198	-71.060151
08834	5081015	9.317052	0.741480	1.125148	-1.014734	-0.490973	0.420340	18.045180	-89.563453	-67.262669
08835	5081040	9.218505	0.704616	1.422566	-1.074164	-0.422017	0.425783	11.748582	-89.638237	-61.119806
08836	5081065	9.230078	0.614263	1.693258	-1.105589	-0.367288	0.420416	2.471572	-89.698746	-52.001030
08837	5081090	9.215986	0.753682	1.908841	-1.123809	-0.330837	0.417017	-10.545561	-89.742840	-39.144739
08838	5081115	9.191199	1.029471	2.071848	-1.131976	-0.307305	0.422959	-27.420348	-89.765833	-22.431920
08839	5081140	9.228240	1.202148	2.235865	-1.138214	-0.291632	0.429949	-45.775564	-89.763473	-4.239609
08840	5081165	9.284488	1.251187	2.361004	-1.141286	-0.275375	0.429599	-61.727201	-89.737719	11.548678
08841	5081190	9.376478	1.182165	2.431211	-1.117908	-0.273581	0.415190	-73.934942	-89.697904	23.596415
08842	5081215	9.371024	1.160240	2.401921	-1.095426	-0.278477	0.403057	-83.094077	-89.649719	32.598812
08843	5081240	9.284455	1.104308	2.292691	-1.060346	-0.285526	0.377382	-90.070476	-89.598603	39.423454
08844	5081265	9.362720	0.974982	2.305686	-1.034864	-0.285083	0.354733	-95.457117	-89.546247	44.661987
08845	5081290	9.332471	0.914603	2.252254	-1.038240	-0.281857	0.340043	-99.705628	-89.492960	48.761906
08846	5081315	9.218396	0.891613	2.141885	-1.051247	-0.269497	0.336111	-102.984854	-89.438457	51.890713
08847	5081340	9.035546	0.875585	2.015484	-1.072330	-0.245842	0.341885	-105.369964	-89.382606	54.122321
08848	5081365	8.887002	0.810071	1.895616	-1.114552	-0.222053	0.358655	-107.038746	-89.324628	55.631532
08849	5081390	8.771486	0.752696	1.794460	-1.162778	-0.180069	0.379932	-107.942164	-89.265187	56.368430
08850	5081415	8.692999	0.594943	1.699546	-1.214417	-0.148204	0.400566	-108.350381	-89.204270	56.602743
08851	5081440	8.560669	0.436960	1.656419	-1.274163	-0.114185	0.423099	-108.344090	-89.141803	56.413901
08852	5081465	8.436656	0.313437	1.610762	-1.346443	-0.082478	0.436394	-108.055651	-89.078938	55.932521
08853	5081490	8.321129	0.273858	1.518863	-1.423351	-0.053452	0.441215	-107.584098	-89.016639	55.256975
08854	5081515	8.300637	0.183581	1.402953	-1.504707	-0.024124	0.448424	-106.955485	-88.954506	54.412722
08855	5081540	8.249807	0.079467	1.292322	-1.582230	-0.003058	0.455405	-106.256189	-88.892098	53.486606
08856	5081565	8.212779	0.026224	1.191065	-1.651467	0.013228	0.452249	-105.549178	-88.830554	52.542833
08857	5081590	8.023074	0.121441	1.108878	-1.708689	0.016467	0.462576	-104.894395	-88.767487	51.643081
08858	5081615	7.804321	0.173931	1.066430	-1.760121	0.013627	0.474544	-104.321313	-88.702470	50.817704
08859	5081640	7.556544	0.142561	0.999746	-1.794487	-0.003691	0.485319	-103.905795	-88.635187	50.144943
08860	5081665	7.318569	0.108674	0.874585	-1.821854	-0.028737	0.502563	-103.661667	-88.564562	49.639683
08861	5081690	7.106838	0.116135	0.730968	-1.855149	-0.050180	0.512210	-103.558774	-88.491835	49.270918
08862	5081715	6.842801	0.135949	0.587414	-1.889475	-0.070223	0.537769	-103.552670	-88.414876	48.994090
08863	5081740	6.654402	0.141965	0.482379	-1.915977	-0.080918	0.564217	-103.584481	-88.333868	48.751340
08864	5081765	6.518138	0.044621	0.403617	-1.948861	-0.096692	0.580651	-103.684617	-88.250047	48.572223
08865	5081790	6.397093	0.027132	0.327700	-1.968143	-0.121384	0.588521	-103.890002	-88.164303	48.495635
08866	5081815	6.322745	-0.075840	0.267586	-2.001288	-0.150918	0.584534	-104.220635	-88.078108	48.539652
08867	5081840	6.241618	-0.181208	0.148894	-2.032199	-0.201614	0.577282	-104.747523	-87.991084	48.775567
08868	5081865	6.244649	-0.227474	0.009202	-2.054174	-0.246984	0.559071	-105.435898	-87.904805	49.169937
08869	5081890	6.295872	-0.250407	-0.110389	-2.059312	-0.299336	0.542379	-106.288685	-87.818593	49.728119
08870	5081915	6.208077	-0.299272	-0.280708	-2.058234	-0.357713	0.525115	-107.307692	-87.732014	50.452873
08871	5081940	6.114737	-0.289127	-0.403000	-2.037170	-0.405059	0.503417	-108.439834	-87.645787	51.293876
08872	5081965	6.028397	-0.151243	-0.492906	-2.007298	-0.452346	0.489399	-109.663325	-87.558567	52.230643
08873	5081990	5.973345	-0.151224	-0.503544	-1.987260	-0.493606	0.484513	-110.939872	-87.469119	53.223450
08874	5082015	5.911605	-0.181071	-0.604577	-1.944506	-0.529768	0.463737	-112.261821	-87.379588	54.267946
08875	5082040	5.793133	-0.242862	-0.628814	-1.878812	-0.551692	0.438694	-113.586970	-87.291066	55.325097
08876	5082065	5.618445	-0.227361	-0.708564	-1.800265	-0.567516	0.408344	-114.904614	-87.204467	56.386076
08877	5082090	5.473821	-0.297337	-0.738107	-1.706231	-0.578005	0.372655	-116.208531	-87.120690	57.446873
08878	5082115	5.417335	-0.290468	-0.731474	-1.613690	-0.579940	0.335238	-117.484417	-87.040420	58.492993
08879	5082140	5.325192	-0.243623	-0.751301	-1.539543	-0.571981	0.298809	-118.716323	-86.964132	59.505741
08880	5082165	5.246660	-0.235400	-0.734047	-1.462011	-0.563881	0.263359	-119.909770	-86.891737	60.491167
08881	5082190	5.235566	-0.227264	-0.699441	-1.382689	-0.550920	0.215423	-121.077003	-86.825128	61.461783
08882	5082215	5.269901	-0.267242	-0.682285	-1.302373	-0.536883	0.174917	-122.212990	-86.763469	62.412726
08883	5082240	5.319364	-0.293450	-0.651810	-1.207537	-0.513777	0.126533	-123.314066	-86.708392	63.342323
08884	5082265	5.372993	-0.248296	-0.595813	-1.107318	-0.495303	0.072791	-124.404058	-86.660180	64.275245
08885	5082290	5.421154	-0.161941	-0.526434	-0.990861	-0.476961	0.023817	-125.480904	-86.618212	65.211751
08886	5082315	5.466571	-0.048071	-0.454275	-0.867827	-0.461339	-0.022499	-126.551148	-86.581916	66.159373
08887	5082340	5.518920	0.065793	-0.387434	-0.754087	-0.444892	-0.065909	-127.615539	-86.550949	67.117450
08888	5082365	5.549172	0.163172	-0.316678	-0.643155	-0.438856	-0.099945	-128.684766	-86.523288	68.096319
08889	5082390	5.591697	0.197200	-0.226201	-0.549866	-0.423701	-0.121814	-129.729602	-86.498340	69.064166
08890	5082415	5.621855	0.206561	-0.162365	-0.473367	-0.412804	-0.146987	-130.767992	-86.476097	70.036596
08891	5082440	5.614831	0.218701	-0.099902	-0.412010	-0.403084	-0.162573	-131.791925	-86.455371	71.003333
08892	5082465	5.611957	0.232245	-0.045367	-0.366977	-0.389192	-0.170733	-132.786861	-86.435802	71.947499
08893	5082490	5.618787	0.245851	-0.012107	-0.326066	-0.375903	-0.176704	-133.752580	-86.417162	72.868283
08894	5082515	5.585733	0.251399	-0.013433	-0.282101	-0.365756	-0.182714	-134.695238	-86.399209	73.772328
08895	5082540	5.602040	0.222207	0.060880	-0.242123	-0.351781	-0.178157	-135.593240	-86.381298	74.637345
08896	5082565	5.650046	0.146438	0.092555	-0.198099	-0.340918	-0.175659	-136.455124	-86.363425	75.472507
08897	5082590	5.743352	0.025160	0.159948	-0.152032	-0.339587	-0.177071	-137.302249	-86.345042	76.299508
08898	5082615	5.810517	-0.120788	0.200703	-0.127874	-0.334305	-0.189197	-138.149695	-86.327622	77.130354
08899	5082640	5.916419	-0.182759	0.219144	-0.104015	-0.330223	-0.208744	-139.012415	-86.311692	77.979907
08900	5082665	6.048412	-0.242124	0.274841	-0.079973	-0.331262	-0.232598	-139.905993	-86.297037	78.863849
08901	5082690	6.144822	-0.270943	0.253534	-0.069705	-0.335272	-0.246853	-140.820825	-86.282344	79.770577
08902	5082715	6.227514	-0.240688	0.248348	-0.044630	-0.339800	-0.268418	-141.768058	-86.268134	80.713426
08903	5082740	6.272941	-0.220149	0.264420	-0.035712	-0.342067	-0.273800	-142.718923	-86.253119	81.661173
08906	5082765	6.319756	-0.174858	0.295138	-0.023955	-0.347258	-0.281572	-143.680612	-86.237145	82.621473
08907	5082790	6.400936	-0.139346	0.343122	-0.015152	-0.352557	-0.284411	-144.644324	-86.219739	83.585081
08908	5082815	6.490317	-0.151890	0.389638	-0.008664	-0.358036	-0.282763	-145.601800	-86.200503	84.543428
08909	5082840	6.538371	-0.175448	0.437418	-0.009985	-0.370580	-0.283396	-146.565471	-86.178759	85.507781
08910	5082865	6.638699	-0.193631	0.506524	-0.007357	-0.377855	-0.282158	-147.523696	-86.154972	86.467078
08911	5082890	6.755675	-0.226704	0.522399	0.013450	-0.387943	-0.283696	-148.480846	-86.129008	87.428313
08912	5082915	6.884965	-0.303813	0.539495	0.022250	-0.403228	-0.290968	-149.453247	-86.100628	88.406163
08913	5082940	7.083042	-0.429106	0.560474	0.053158	-0.409962	-0.298069	-150.426641	-86.070793	89.389446
08914	5082965	7.245429	-0.495176	0.570994	0.096507	-0.425319	-0.299230	-151.396153	-86.037983	90.375098
08915	5082990	7.470097	-0.477110	0.510053	0.136125	-0.428927	-0.310580	-152.367740	-86.004339	91.368558
08916	5083015	7.690513	-0.485286	0.472977	0.180608	-0.429797	-0.314088	-153.323522	-85.969668	92.352636
08917	5083040	7.922045	-0.480921	0.402707	0.230520	-0.425214	-0.320411	-154.262797	-85.934843	93.327342
08918	5083065	8.161794	-0.487641	0.349675	0.270346	-0.417143	-0.321622	-155.175319	-85.900030	94.280988
08919	5083090	8.427716	-0.503958	0.288688	0.310856	-0.401883	-0.325236	-156.060408	-85.866361	95.212989
08920	5083115	8.682634	-0.516162	0.219704	0.357263	-0.389734	-0.331020	-156.925151	-85.833610	96.131325
08921	5083140	8.920897	-0.553235	0.191792	0.397947	-0.372540	-0.325753	-157.747730	-85.801857	97.013234
08922	5083165	9.159246	-0.531179	0.160181	0.433749	-0.354891	-0.324453	-158.537401	-85.771479	97.867324
08923	5083190	9.389264	-0.492730	0.167062	0.459193	-0.323650	-0.314495	-159.272413	-85.743931	98.670290
08924	5083215	9.597222	-0.461213	0.183227	0.483735	-0.304365	-0.307325	-159.968460	-85.717884	99.437767
08925	5083240	9.842339	-0.420127	0.216731	0.499496	-0.284830	-0.297689	-160.623660	-85.693325	100.166541
08926	5083265	10.099622	-0.476751	0.273779	0.518481	-0.267075	-0.287260	-161.238752	-85.670079	100.857842
08927	5083290	10.288124	-0.504528	0.333627	0.533649	-0.252798	-0.282572	-161.827879	-85.648014	101.525304
08928	5083315	10.489067	-0.455334	0.406962	0.551534	-0.231910	-0.276090	-162.384712	-85.628016	102.162993
08929	5083340	10.658319	-0.426793	0.478910	0.553995	-0.217490	-0.259127	-162.897511	-85.608804	102.756862
08930	5083365	10.833022	-0.407924	0.570729	0.560908	-0.210337	-0.236101	-163.359681	-85.589230	103.300961
08931	5083390	10.970471	-0.426169	0.669047	0.559263	-0.203776	-0.222597	-163.790249	-85.569685	103.813141
08932	5083415	11.095495	-0.410176	0.795400	0.553656	-0.203671	-0.208986	-164.193335	-85.549340	104.296991
08933	5083440	11.179246	-0.424347	0.893685	0.555430	-0.203998	-0.189422	-164.557668	-85.527935	104.742213
08934	5083465	11.294636	-0.412429	1.017353	0.549656	-0.214560	-0.178729	-164.905131	-85.504453	105.169697
08935	5083490	11.322016	-0.408567	1.087792	0.538430	-0.219506	-0.160790	-165.220994	-85.479431	105.563884
08936	5083515	11.354971	-0.359325	1.155712	0.530803	-0.230946	-0.144655	-165.511063	-85.452086	105.931139
08937	5083540	11.400505	-0.272770	1.170680	0.520498	-0.244491	-0.124155	-165.768993	-85.421985	106.264663
08938	5083565	11.416977	-0.257783	1.203929	0.491428	-0.250594	-0.099754	-165.987744	-85.390073	106.554717
08939	5083590	11.451371	-0.212545	1.239987	0.465086	-0.268783	-0.070687	-166.164607	-85.354550	106.798976
08940	5083615	11.412855	-0.168592	1.249417	0.438498	-0.274171	-0.037515	-166.287952	-85.317106	106.985753
08941	5083640	11.393628	-0.076578	1.284228	0.386898	-0.283557	0.000036	-166.356682	-85.277047	107.110301
08942	5083665	11.472226	-0.051709	1.257825	0.339556	-0.293306	0.042826	-166.362986	-85.234180	107.165412
08943	5083690	11.512240	-0.065327	1.221954	0.299275	-0.297506	0.073296	-166.325758	-85.189699	107.171052
08944	5083715	11.550927	-0.047268	1.179504	0.263159	-0.289661	0.092681	-166.259105	-85.145662	107.141993
08945	5083740	11.553867	0.028492	1.142589	0.237441	-0.289702	0.112219	-166.165249	-85.100939	107.081911
08946	5083765	11.498881	0.047917	1.113369	0.235224	-0.272997	0.124812	-166.046197	-85.058096	106.996217
08947	5083790	11.543072	0.070001	1.081621	0.241540	-0.259642	0.144020	-165.892068	-85.016425	106.876215
08948	5083815	11.543234	0.099113	1.031233	0.269553	-0.240040	0.155714	-165.709915	-84.977046	106.732126
08949	5083840	11.543360	0.137709	1.000771	0.298326	-0.216813	0.166075	-165.500548	-84.940466	106.564824
08950	5083865	11.562755	0.144767	0.963625	0.331782	-0.189468	0.166318	-165.277587	-84.907613	106.388676
08951	5083890	11.548997	0.162613	0.968975	0.365068	-0.157471	0.177282	-165.022329	-84.878722	106.184882
08952	5083915	11.540794	0.175069	0.950456	0.404231	-0.135513	0.185122	-164.742899	-84.852504	105.962462
08953	5083940	11.533889	0.105013	0.916998	0.435747	-0.104849	0.188772	-164.442929	-84.830267	105.723922
08954	5083965	11.562800	0.072131	0.899602	0.459117	-0.079040	0.191791	-164.126244	-84.811357	105.471952
08955	5083990	11.620584	0.010277	0.883499	0.478189	-0.048509	0.193885	-163.792375	-84.796439	105.205464
08956	5084015	11.718439	-0.022589	0.839591	0.493686	-0.020817	0.189929	-163.451644	-84.785358	104.934329
08957	5084040	11.785987	-0.088312	0.767683	0.515485	0.006658	0.185387	-163.103399	-84.778071	104.658760
08958	5084065	11.830120	-0.155461	0.703744	0.533921	0.039284	0.170019	-162.761267	-84.775747	104.391979
08959	5084090	11.853689	-0.167547	0.630603	0.559831	0.063169	0.161190	-162.417612	-84.776921	104.127395
08960	5084115	11.913287	-0.138236	0.493943	0.593793	0.089975	0.167914	-162.046039	-84.781322	103.839682
08961	5084140	11.963308	-0.166440	0.297231	0.633110	0.123270	0.180703	-161.632779	-84.789489	103.515748
08962	5084165	12.010714	-0.161450	0.064815	0.684050	0.169660	0.221498	-161.126783	-84.801851	103.106027
08963	5084190	12.168220	-0.230716	-0.181154	0.735214	0.224257	0.274858	-160.503207	-84.818721	102.585609
08964	5084215	12.332478	-0.387981	-0.428662	0.795664	0.287059	0.341927	-159.733180	-84.840224	101.926871
08965	5084240	12.609482	-0.669040	-0.669922	0.859675	0.354694	0.402998	-158.818537	-84.866804	101.132144
08966	5084265	12.962086	-1.034020	-0.898207	0.929794	0.425767	0.447169	-157.776613	-84.899282	100.219748
08967	5084290	13.383537	-1.463482	-1.171741	1.004828	0.484717	0.477113	-156.629633	-84.936322	99.212720
08968	5084315	13.788576	-1.810459	-1.446351	1.085310	0.539829	0.487490	-155.403013	-84.978131	98.137394
08969	5084340	14.182796	-2.100811	-1.756682	1.177166	0.581915	0.476328	-154.130781	-85.023989	97.029545
08970	5084365	14.502622	-2.388551	-2.064319	1.288635	0.624514	0.455612	-152.819330	-85.074444	95.898438
08971	5084390	14.680749	-2.618388	-2.395754	1.402971	0.672736	0.430517	-151.465233	-85.130401	94.741057
08972	5084415	14.820372	-2.775405	-2.703074	1.513931	0.718494	0.415883	-150.049463	-85.190712	93.537844
